Source_Name_4FGL,GLON,GLAT,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,PLEC_Exp_Index,hr34,hr45,hr56,hr67,Variability_Index,SpectrumType,Category_4FGL,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,Category_Prob
4FGL J1148.6+1841,239.93759,73.27358,785.2885,-22.6064048,2.5717158,0.1545269,-0.019142818,0.2558413,-0.16666481,-0.8813482,0.002074585,0.6666667,-0.551901,-0.5951874,-0.7317031,-0.9234388,1.77754155,PowerLaw,AGN,0.06853367,0.2649239,,,bll,TXS 1146+189,0.9972049,0.95242137,0,0.934423787,0.0655762128,0.935284822,0.0647151782,0.924711939,0.0752880611,0.932481079,0.0675189213,316,AGN
4FGL J1149.0+5924,137.08682,55.96389,2798.4905,-22.249778,2.0622356,0.2327662,0.24053594,2.11973,-0.9625984,-0.22331497,0.0022296992,0.6666667,-0.014702902,-0.52786815,-0.5256542,-1,1.88572202,PowerLaw,AGN,0.15218724,0.46725613,,,rdg,NGC 3894,0.9978144,0.96812177,0,0.942055262,0.0579447377,0.934674214,0.0653257859,0.941502139,0.0584978614,0.937262318,0.062737682,306,AGN
4FGL J1149.4+2441,219.4086,75.86598,4876.374,-22.5538138,1.9189502,0.3108069,0.23809226,1.7949321,-0.9993813,0.8922147,0.002062015,0.6666667,-0.31963167,-0.35225663,-0.56247926,-0.53701144,1.44608872,PowerLaw,AGN,0.19057927,0.59816533,3FGL J1149.5+2443,,bll,RX J1149.5+2439,0.99725217,0.96128356,16,0.959373114,0.0406268857,0.932543053,0.0674569469,0.949447759,0.0505522405,0.952888419,0.0471115807,256,AGN
4FGL J1149.5-4029,290.39105,20.868753,1326.3885,-21.8831936,2.316434,0.14291503,0.15586522,2.0595417,0.99939036,-0.19447146,0.002358596,0.6666667,-0.63297814,-0.7766371,-0.38536817,-0.9999863,2.91959095,PowerLaw,AGN,0.09197012,0.26667595,,,bcu,PMN J1149-4029,0.9855958,0.90085727,0,0.957764281,0.0422357189,0.93251261,0.0674873896,0.94869957,0.0513004299,0.950399464,0.0496005364,280,AGN
4FGL J1150.4+2418,221.15736,75.97659,1095.5516,-20.3597475,2.212649,0.04412291,0.057984184,2.4326546,0.8831939,-0.55354655,0.00062031805,0.6666667,-0.6354332,-0.537661,-0.7102084,-0.8840407,3.10663166,PowerLaw,AGN,0.024007173,0.078349784,3FGL J1150.3+2417,3FHL J1150.3+2418,bll,OM 280,0.9980618,0.9756222,0,0.930615056,0.0693849444,0.927625788,0.0723742115,0.924399107,0.0756008934,0.925020123,0.0749798771,291,AGN
4FGL J1150.6+4154,159.09573,70.68706,1726.4093,-20.002654,1.819434,0.04868306,0.0913545,4.5544133,-0.053873163,-0.30000463,0.00028477993,0.6666667,-0.3640446,-0.32670063,-0.49799693,-0.5512174,3.66045744,LogParabola,AGN,0.020347286,0.06840753,3FGL J1150.5+4155,3FHL J1150.5+4154,bll,RBS 1040,0.99961936,0.9822022,0,0.926755277,0.0732447233,0.930775064,0.0692249359,0.91914912,0.0808508804,0.924405463,0.0755945371,293,AGN
4FGL J1150.6-4823,292.62973,13.261557,640.2044,-21.9225621,2.6047642,0.2054521,0.7976976,5.5817842,0.99993885,-0.20131862,0.029198088,0.6666667,-0.7651859,-0.9999982,0.9701841,-0.99896204,1.14070187,LogParabola,AGN,0.20435806,1.6887695,3FGL J1150.7-4816,,bcu,PKS 1149-480,0.9028476,0,256,0.941787869,0.0582121309,0.932932852,0.0670671479,0.930574488,0.0694255117,0.938318631,0.0616813686,304,AGN
4FGL J1151.3+0957,260.5561,67.742645,965.01996,-21.6838152,2.3875167,0.08645352,-0.009123175,0.19768018,-0.6268841,-0.5675405,0.0006083606,0.6666667,-0.74145067,-0.43694416,-0.8132645,-0.4559788,1.29886736,PowerLaw,AGN,0.042675268,0.113574974,3FGL J1151.5+0957,,bcu,NVSS J115117+095826,0.99335396,0,0,0.915227219,0.084772781,0.931349188,0.0686508115,0.91532677,0.0846732295,0.916476371,0.0835236293,294,AGN
4FGL J1151.5+5859,136.88794,56.48576,3445.5867,-21.1273039,1.8491669,0.07754002,0.0896462,2.5875351,0.6843556,-0.7070907,0.00044027096,0.6666667,-0.4587201,-0.4127225,-0.36487883,-0.6325424,2.53770724,PowerLaw,AGN,0.038392033,0.13108814,3FGL J1151.4+5858,3FHL J1151.5+5858,bll,TXS 1148+592,0.99853015,0.9528631,0,0.945725314,0.0542746856,0.931838521,0.0681614794,0.931624408,0.0683755916,0.936646675,0.0633533253,297,AGN
4FGL J1151.5-1347,281.5107,46.574707,2205.6958,-21.4753689,2.0190651,0.09969909,0.04848634,1.0708334,0.99972427,-0.33523834,0.0005988447,0.6666667,-0.6306691,-0.35262176,-0.5369457,-0.5066945,2.53168165,PowerLaw,AGN,0.047500994,0.14850026,3FGL J1151.4-1346,3FHL J1151.5-1347,bll,PMN J1151-1347,0.9997832,0.9002503,0,0.939485033,0.0605149666,0.932384551,0.0676154494,0.937053605,0.0629463952,0.9404555,0.0595445002,311,AGN
4FGL J1151.6-2115,284.7884,39.50566,3128.7937,-22.4582767,2.0021617,0.25995502,0.13928403,1.0446389,-0.9906626,0.98444706,0.003369423,0.6666667,-0.56478757,-0.37515298,-0.5245956,-0.7847664,2.20039655,PowerLaw,AGN,0.18929748,0.67258656,,,bcu,NVSS J115140-211345,0.9968851,0,0,0.940055843,0.0599441568,0.929850683,0.0701493169,0.932428745,0.0675712552,0.936265825,0.0637341751,305,AGN
4FGL J1152.0-6107,295.82898,0.92083925,2043.1329,-20.2356184,2.4264412,0.11130537,0.33117133,4.86189,0.7629542,0.9896037,0.0013703693,0.6666667,-0.4885259,-0.72706276,-0.9764141,0.41894454,2.08028674,PLSuperExpCutoff,PSR,0.050029233,0.13729402,3FGL J1151.8-6108,,PSR,PSR J1151-6108,1,0,0,0.945018035,0.0549819655,0.932197291,0.0678027089,0.941773416,0.0582265836,0.945119154,0.054880846,279,AGN
4FGL J1152.1+2837,202.95294,76.815445,4995.738,-22.7714368,1.8765832,0.20662344,0.010804514,0.11904142,0.06745535,-0.9156105,0.0005204614,0.6666667,-0.23078503,-0.53557533,-0.17753386,-0.43444315,2.14634225,PowerLaw,AGN,0.09312103,0.28180316,,3FHL J1152.1+2837,bll,GB6 J1152+2837,0.9989217,0.81613946,0,0.923938405,0.0760615945,0.93607363,0.0639263695,0.917052675,0.0829473246,0.922205288,0.0777947125,308,AGN
4FGL J1152.3-0839,279.06567,51.445286,918.5567,-20.9769836,2.3829787,0.07469096,0.085005626,2.0752122,-0.36334148,-0.64065766,0.0013124649,0.6666667,-0.65307236,-0.6484736,-0.79717827,-0.9999082,4.82179221,PowerLaw,AGN,0.045648642,0.13721636,3FGL J1152.3-0841,,fsrq,PKS B1149-084,0.9989809,0.9801991,0,0.929270849,0.0707291505,0.934515201,0.0654847991,0.927922527,0.0720774735,0.932257656,0.0677423444,262,AGN
4FGL J1152.8+3308,183.97244,75.9961,361.11667,-23.0342106,2.942868,0.12402795,-0.1149331,1.981304,-0.2269525,-0.89663464,0.00038231505,0.6666667,-0.8572583,-0.32045802,-0.77092284,0.16794595,2.26708575,PowerLaw,AGN,0.041327696,0.16113284,,,fsrq,B2 1150+33A,0.99796456,0.9289155,2,0.927601033,0.0723989667,0.928647711,0.0713522893,0.915097388,0.0849026116,0.921601357,0.078398643,302,AGN
4FGL J1153.0+8056,125.73963,35.872074,552.1543,-22.624814,2.8304648,0.105801485,-0.076495714,1.3280863,0.98701704,-0.5535564,0.001320981,0.6666667,-0.84643847,-0.59622186,-0.8159387,-0.9995117,4.17525324,PowerLaw,AGN,0.0451729,0.13410147,,,fsrq,S5 1150+81,0.9944555,0.9730463,0,0.955059858,0.0449401423,0.93430144,0.0656985601,0.947612603,0.052387397,0.943966812,0.0560331878,312,AGN
4FGL J1153.3-1104,280.78442,49.284348,1567.8778,-22.5542488,2.3196368,0.23289676,0.15521292,1.1758966,0.9999347,0.025799321,0.0032379858,0.6666667,-0.67239743,-0.629996,-0.7383233,-0.8791888,2.33932396,PowerLaw,AGN,0.16277844,0.3989739,,,bcu,PKS B1150-108,0.992131,0.92218626,16,0.935375672,0.064624328,0.928179993,0.071820007,0.92980558,0.0701944204,0.926256164,0.0737438362,289,AGN
4FGL J1153.4+4931,145.55359,64.98464,760.28534,-20.4118385,2.4078746,0.038291305,0.044303086,2.1351223,-0.36955476,-0.61937916,0.0006981728,0.6666667,-0.6720546,-0.6148411,-0.9132871,-0.69330776,6.98969624,PowerLaw,AGN,0.021378702,0.069142014,3FGL J1153.4+4932,3FHL J1153.2+4929,FSRQ,4C +49.22,1,0.9963332,0,0.91016563,0.0898343704,0.929823081,0.0701769186,0.90548967,0.0945103298,0.908309,0.0916910001,279,AGN
4FGL J1153.6-2553,286.994,35.17785,3961.6663,-22.0131813,1.8553153,0.16316679,0.22073956,2.7174096,-0.99999845,0.99988097,0.0014824285,0.6666667,0.4409696,-0.44720376,-0.59331006,-0.51921725,2.8089291,PowerLaw,AGN,0.10796124,0.34708804,3FGL J1153.7-2555,3FHL J1153.7-2553,bcu,NVSS J115338-255412,0.99908906,0.92382896,0,0.927771399,0.072228601,0.930498397,0.0695016032,0.922456713,0.0775432866,0.925217922,0.0747820779,322,AGN
4FGL J1153.7+3822,166.35924,73.50753,3396.2732,-22.9192664,2.002988,0.21887796,0.023836143,0.2564761,-0.9907475,0.49766186,0.0009779462,0.6666667,-0.3563369,-0.83735853,0.4154453,-0.9999619,1.73747852,PowerLaw,AGN,0.09610783,0.34172478,,,bll,B3 1151+386,0.9972982,0.91771317,0,0.952258842,0.0477411583,0.92881902,0.0711809798,0.949721802,0.0502781981,0.947246046,0.0527539544,303,AGN
4FGL J1154.0+4037,160.51598,72.04448,2368.7314,-21.9513208,2.065349,0.12768163,0.018527884,0.3116325,-0.95619726,0.9996249,0.0006197213,0.6666667,-0.5565191,-0.5813412,-0.5480333,-0.24768105,2.85676107,PowerLaw,AGN,0.05766368,0.18749951,3FGL J1153.4+4033,3FHL J1154.0+4038,fsrq,B3 1151+408,0.989281,0.9710032,0,0.949077558,0.050922442,0.935331505,0.064668495,0.941683822,0.0583161781,0.946279459,0.0537205413,298,AGN
4FGL J1154.0+6018,135.41042,55.406105,451.2695,-22.0210682,2.7930846,0.08501858,0.10898384,1.82407,0.9763921,-0.67883295,0.003719371,0.6666667,-0.80450124,-0.8404247,-0.99994296,0.99934584,4.36597635,PowerLaw,AGN,0.06525591,0.19583318,3FGL J1154.3+6023,,fsrq,RX J1154.0+6022,0.9519551,0,0,0.927964329,0.0720356711,0.928488458,0.0715115422,0.924579523,0.0754204775,0.924565586,0.0754344142,296,AGN
4FGL J1154.0-0010,273.792,59.406197,4465.487,-21.6408193,1.7771455,0.13627078,0.052815743,0.9758871,0.99975294,-0.49235973,0.0005333485,0.6666667,-0.63556343,-0.20267178,-0.18748364,-0.68347096,2.61089315,PowerLaw,AGN,0.058280256,0.21975644,3FGL J1154.2-0010,3FHL J1154.1-0010,bll,1RXS J115404.9-001008,0.99891937,0.9712513,0,0.939397978,0.0606020223,0.933025537,0.0669744629,0.931993739,0.068006261,0.936261409,0.0637385912,306,AGN
4FGL J1154.1-3243,289.2212,28.623554,1261.152,-20.4598228,2.0797775,0.06800779,0.12295093,4.1437373,0.9999853,-0.45025095,0.0008093276,0.6666667,-0.50571626,-0.42997313,-0.7171414,-0.9204721,3.29399132,LogParabola,AGN,0.034944277,0.120072685,3FGL J1154.0-3243,3FHL J1154.1-3243,bll,PKS 1151-324,0.9997506,0.9698035,0,0.947708524,0.0522914765,0.931734332,0.0682656675,0.947127046,0.0528729541,0.942215053,0.0577849472,276,AGN
4FGL J1155.5-3418,289.972,27.148205,5336.6978,-21.8884111,1.7428304,0.1517968,0.10758386,1.6660454,0.99975973,-0.7075441,0.0005031875,0.6666667,-0.20736696,-0.15437938,-0.736599,0.20313932,2.28103555,PowerLaw,AGN,0.075105675,0.20898841,3FGL J1155.4-3417,3FHL J1155.5-3418,bcu,NVSS J115520-341718,0.9189814,0,0,0.920419529,0.0795804713,0.927573365,0.0724266346,0.918581944,0.081418056,0.921603568,0.078396432,304,AGN
4FGL J1155.8+6137,134.20836,54.26556,4471.9478,-23.2163354,1.9017649,0.3176148,0.17818542,1.1879895,-0.50797045,-0.9023554,0.0017497226,0.6666667,-0.5709011,0.033336513,-0.5762621,-0.5671784,1.82308869,PowerLaw,AGN,0.17875722,0.56541955,3FGL J1155.9+6136,,bll,SDSS J115548.40+613553.8,0.99288124,0,0,0.965351309,0.034648691,0.929920671,0.0700793288,0.950345046,0.0496549539,0.956267804,0.0437321959,308,AGN
4FGL J1156.6-2248,286.77667,38.337658,2852.7683,-21.8614399,2.0928419,0.1658849,0.10780434,1.374959,-0.7933718,0.94391507,0.0014752267,0.6666667,-0.5392241,-0.5279395,-0.37007737,-0.8178358,2.33078006,PowerLaw,AGN,0.08993118,0.32735115,3FGL J1156.7-2250,3FHL J1156.6-2247,bcu,NVSS J115633-225004,0.99595875,0,0,0.915948373,0.0840516267,0.927805322,0.072194678,0.910434092,0.0895659084,0.91545513,0.0845448696,313,AGN
4FGL J1158.5+4824,145.1829,66.36345,976.31445,-22.1560075,2.467186,0.11019374,-0.016499622,0.23934413,0.82566327,-0.7095219,0.00053106784,0.6666667,-0.6429261,-0.787395,-0.5924696,-0.30402187,4.48022876,PowerLaw,AGN,0.06335761,0.12710956,,,fsrq,GB1 1155+486,0.99652374,0.92522293,0,0.939334795,0.0606652054,0.932688579,0.0673114211,0.930230617,0.0697693827,0.929333013,0.0706669874,289,AGN
4FGL J1158.9+0818,267.10828,67.4486,3679.1125,-22.4921448,1.9106109,0.23485751,0.09244103,0.8354697,0.79105514,-0.993261,0.00088139344,0.6666667,0.76780134,-0.36121228,-0.71316254,-0.14881817,1.53613941,PowerLaw,AGN,0.11957291,0.30479956,3FGL J1158.9+0818,,bcu,RX J1158.8+0819,0.9902174,0,0,0.940244558,0.0597554415,0.932188187,0.0678118135,0.936840843,0.0631591566,0.935376936,0.0646230642,301,AGN
4FGL J1159.0+0939,265.15372,68.59494,1521.3738,-21.1776463,2.1309998,0.07860927,0.043565564,1.1715055,-0.73577213,-0.107522935,0.0006037687,0.6666667,-0.6133807,-0.46356928,-0.64027905,-0.73620874,3.91048702,PowerLaw,AGN,0.0395832,0.11366101,3FGL J1158.8+0941,3FHL J1158.8+0938,bll,GB6 J1158+0937,0.9501017,0,0,0.921471334,0.0785286665,0.932561819,0.0674381811,0.915467098,0.0845329024,0.916642669,0.0833573307,323,AGN
4FGL J1159.2-2227,287.39554,38.831455,1257.9982,-20.7120913,2.3577454,0.089921914,0.20414962,4.423817,-0.50667447,-0.48881343,0.0018251574,0.6666667,-0.6741031,-0.64904565,-0.87787974,-0.9999903,4.84671786,LogParabola,AGN,0.06117405,0.19324246,3FGL J1159.3-2226,,bcu,PKS 1156-221,0.9984365,0.9876454,256,0.933386407,0.0666135932,0.926254397,0.0737456025,0.925553275,0.0744467251,0.928494798,0.0715052024,298,AGN
4FGL J1159.3-2142,287.18018,39.570137,792.0856,-20.5644504,2.513682,0.0564114,0.07341708,2.5595214,-0.071747504,-0.65570676,0.001190022,0.6666667,-0.6948006,-0.77132374,-0.7133072,-0.999931,4.20197629,PowerLaw,AGN,0.031248774,0.1049143,3FGL J1159.2-2141,3FHL J1159.1-2140,fsrq,PMN J1159-2142,0.9994882,0.97388977,0,0.922369506,0.0776304944,0.932508467,0.0674915334,0.922853041,0.0771469594,0.925340727,0.0746592726,301,AGN
4FGL J1159.5+2914,199.41635,78.375595,485.4761,-18.7003538,2.259214,0.016846722,0.06747429,7.5866485,-0.14522631,-0.50194407,0.00027702344,0.6666667,-0.6467652,-0.621017,-0.72893053,-0.82730585,7.23823416,LogParabola,AGN,0.00844774,0.025315888,3FGL J1159.5+2914,3FHL J1159.5+2914,fsrq,Ton 599,0.9999486,0.9987121,0,0.933343485,0.066656515,0.928768069,0.0712319314,0.926631359,0.0733686408,0.930476355,0.0695236453,294,AGN
4FGL J1159.5-0723,281.09805,53.269104,2487.6257,-21.6177768,2.018885,0.1595501,0.13094419,1.8443551,-0.92590755,-0.007389409,0.0014373185,0.6666667,-0.4688944,-0.444309,-0.35284573,-0.9998049,2.84840739,PowerLaw,AGN,0.08357093,0.3099738,3FGL J1159.6-0723,3FHL J1159.5-0724,bll,PMN J1159-0723,0.9968593,0.8982312,0,0.939737744,0.0602622562,0.927164922,0.0728350781,0.937298273,0.0627017272,0.933428776,0.0665712244,274,AGN
4FGL J1200.2+0201,274.73035,62.051453,1578.8334,-21.5065093,2.1445847,0.10940549,0.070909224,1.2800398,-0.42095256,-0.5261502,0.0010334301,0.6666667,-0.5316805,-0.48753306,-0.62976366,-0.6578794,3.32073688,PowerLaw,AGN,0.057737615,0.1806524,3FGL J1200.4+0202,3FHL J1200.3+0201,bcu,87GB 115739.6+021927,0.9919436,0.81426966,0,0.908862814,0.0911371859,0.924730798,0.0752692019,0.90960501,0.0903949896,0.909838428,0.0901615724,298,AGN
4FGL J1200.6+1229,261.36893,71.14479,955.08527,-22.1252435,2.489025,0.13619553,0.045253396,0.5903644,0.92550427,-0.6913477,0.0019986536,0.6666667,-0.7014997,-0.6978573,-0.48895314,-0.99994516,2.95845507,PowerLaw,AGN,0.08400369,0.22952025,3FGL J1200.8+1228,,bll,GB6 J1200+1230,0.99524933,0,0,0.92556016,0.0744398397,0.932789543,0.0672104571,0.913003411,0.0869965891,0.921210032,0.0787899675,284,AGN
4FGL J1200.7+2008,241.32011,76.45959,649.24554,-21.7546687,2.5556123,0.08914218,0.029499697,0.5982172,-0.36368296,-0.6168078,0.000992929,0.6666667,-0.759398,-0.58099216,-0.999998,0.99995047,2.49279847,PowerLaw,AGN,0.049660087,0.118381985,3FGL J1200.9+2010,,bcu,TXS 1158+204,0.97426116,0,0,0.952273266,0.0477267339,0.934761125,0.0652388749,0.944190858,0.0558091422,0.945926771,0.0540732291,320,AGN
4FGL J1200.8-1429,284.9548,46.608162,3248.219,-22.6164739,2.0200472,0.33009186,0.3734198,2.0952861,-0.24472058,-0.99997777,0.0040140077,0.6666667,0.999988,-0.5795013,-0.42712256,-0.99958396,1.80980652,PowerLaw,AGN,0.25131974,0.7705048,3FGL J1200.9-1432,,bcu,NVSS J120055-143040,0.98755884,0,0,0.946964594,0.0530354063,0.936142988,0.063857012,0.94618999,0.0538100101,0.93997372,0.0600262803,294,AGN
4FGL J1201.1-0332,279.41898,57.01627,2531.0366,-22.5766961,2.0664756,0.21838234,0.11881989,1.1853726,-0.9953006,0.6804522,0.0016481183,0.6666667,-0.047435354,-0.58682054,-0.59294045,-0.49554387,2.39526514,PowerLaw,AGN,0.1200046,0.35783374,,,bcu,NVSS J120111-033219,0.99597454,0.8426302,4,0.932425815,0.0675741854,0.935873998,0.0641260018,0.93922968,0.0607703196,0.936738089,0.0632619113,326,AGN
4FGL J1201.7+1429,257.9929,72.86459,987.25,-22.4507031,2.4107087,0.48855466,0.66772777,1.7345518,-0.5764491,-0.44116622,0.0011155666,0.6666667,-0.4461532,-0.85519177,-0.99875444,0.993388,2.198912,PowerLaw,AGN,0.43526283,0.19827276,,,bll,OM 198,0.99571437,0,0,0.960062993,0.0399370071,0.927660613,0.0723393872,0.954529138,0.0454708622,0.958546732,0.0414532679,290,AGN
4FGL J1202.4+4442,148.9031,69.86154,1038.7943,-22.8814241,2.4577868,0.16251679,-0.060307894,0.77779514,-0.62112504,-0.8525371,0.00082181813,0.6666667,-0.111150615,-0.86262137,-0.35719532,-0.99924177,2.24548527,PowerLaw,AGN,0.06741884,0.22765727,,,bll,B3 1159+450,0.9810938,0,0,0.930654594,0.0693454056,0.934045312,0.0659546881,0.922057987,0.0779420134,0.924283405,0.0757165947,307,AGN
4FGL J1202.5+3852,160.80873,74.44116,1162.4176,-22.1084715,2.367515,0.09569312,-0.04232079,0.87968934,0.9979715,-0.49391606,0.0004204016,0.6666667,-0.8078168,-0.4969022,-0.6630878,-0.09234377,2.29785466,PowerLaw,AGN,0.03973862,0.12670183,3FGL J1203.2+3847,,bll,NVSS J120257+385147,0.96098244,0,258,0.922436615,0.0775633854,0.929834075,0.0701659247,0.924683384,0.0753166158,0.924664299,0.0753357012,271,AGN
4FGL J1203.1+6031,133.4325,55.614964,1244.8097,-20.8236038,2.0962625,0.065930925,0.095482856,3.0129216,0.9868283,-0.3168088,0.0005611047,0.6666667,-0.4812926,-0.5274559,-0.76611894,-0.38019648,2.53954782,LogParabola,AGN,0.034337234,0.096258126,3FGL J1203.1+6029,3FHL J1203.1+6030,bll,SBS 1200+608,0.99852604,0.9632388,0,0.88921402,0.11078598,0.925069625,0.074930375,0.894660015,0.105339985,0.897334197,0.102665803,296,AGN
4FGL J1203.3+1119,265.04263,70.568306,1592.841,-22.4294743,2.3236594,0.2662567,0.31134498,2.1032457,0.06260384,-0.5725005,0.0049272855,0.6666667,-0.6714684,-0.47826222,-0.9994162,-0.8954674,3.03363436,PowerLaw,AGN,0.18936498,0.5887509,,,bcu,TXS 1200+115,0.98790634,0.8672192,0,0.931653551,0.0683464489,0.934947492,0.0650525084,0.923958382,0.0760416179,0.929073191,0.0709268091,322,AGN
4FGL J1203.4-3925,292.9142,22.509947,5128.8633,-21.8508318,1.8077073,0.09853731,-0.0028824883,0.032925803,-0.28502163,0.99930745,0.00021937829,0.6666667,-0.50445837,-0.60091305,-0.37646252,-0.07482107,2.32462138,PowerLaw,AGN,0.038434085,0.13461897,3FGL J1203.5-3925,3FHL J1203.3-3924,bll,PMN J1203-3926,0.99776894,0.93153614,0,0.952473574,0.047526426,0.933363504,0.0666364963,0.948595028,0.0514049725,0.946910865,0.053089135,283,AGN
4FGL J1204.0+1146,264.73477,71.04662,3887.6682,-21.9217439,1.9038551,0.15759073,0.13158928,1.9093897,-0.97760475,0.9781003,0.0011447144,0.6666667,-0.45492044,-0.40091622,-0.5447878,-0.6882641,2.22788187,PowerLaw,AGN,0.08410701,0.29285744,3FGL J1204.0+1144,,bll,1RXS J120413.0+114549,0.9966158,0.8604897,0,0.936837782,0.0631622177,0.93646905,0.0635309505,0.935799244,0.0642007563,0.934488996,0.065511004,292,AGN
4FGL J1204.2-0709,282.83475,53.859417,2647.1006,-20.9062552,1.9332442,0.08119181,0.04247788,1.1538754,0.9995738,-0.7014662,0.0004338885,0.6666667,-0.4504961,-0.37167343,-0.5305294,-0.5027583,3.38737066,PowerLaw,AGN,0.036880795,0.12397832,3FGL J1204.3-0708,3FHL J1204.2-0709,bll,1RXS J120417.0-070959,0.99974597,0.96856374,0,0.933101629,0.0668983706,0.93249016,0.06750984,0.930438468,0.0695615325,0.927879958,0.0721200421,294,AGN
4FGL J1205.7-2635,290.41608,35.163807,748.05493,-21.1893342,2.5174594,0.07461666,0.08415757,2.0262759,0.9986972,-0.6629234,0.0015657686,0.6666667,-0.75966316,-0.6456183,-0.7863553,-0.99990445,3.59105807,PowerLaw,AGN,0.04455826,0.13989595,3FGL J1205.8-2636,,fsrq,PKS 1203-26,0.9478183,0.94879884,0,0.955067131,0.0449328686,0.932161487,0.0678385133,0.94837634,0.0516236599,0.947290354,0.0527096462,293,AGN
4FGL J1205.8+3321,177.84662,78.3601,639.88354,-22.8210484,2.682616,0.14898679,-0.050479334,0.628171,-0.6272014,-0.78147703,0.0014885884,0.6666667,-0.7004958,-0.52467334,-0.89325607,-0.99647605,2.92613674,PowerLaw,AGN,0.068014294,0.2062054,3FGL J1205.9+3315,,bcu,SDSS J120542.82+332146.9,0.98787326,0,0,0.904346304,0.095653696,0.927993876,0.0720061236,0.903899232,0.0961007676,0.91126943,0.08873057,320,AGN
4FGL J1207.2-0524,283.1283,55.75389,3611.946,-22.6217413,2.0137239,0.53648233,0.5570921,1.6709349,0.9979642,-0.8611891,0.004404647,0.6666667,-0.5350567,-0.22597706,-0.562785,-0.99977845,2.71525204,PowerLaw,AGN,0.4092313,1.0910397,,,bcu,1RXS J120722.5-052442,0,0.81547755,0,0.947848003,0.0521519967,0.934529038,0.0654709618,0.94218369,0.0578163096,0.943394506,0.0566054935,307,AGN
4FGL J1207.4-5050,295.86682,11.417195,1947.1014,-20.7864652,2.1885571,0.13505372,0.598181,6.439113,0.8015767,0.93189543,0.0013547778,0.6666667,-0.38509303,-0.6237696,-0.94762546,-0.996746,1.50206482,PLSuperExpCutoff,PSR,0.077929474,0.17503114,3FGL J1207.2-5052,,PSR,PSR J1207-5050,1,0,0,0.938530989,0.0614690107,0.928665649,0.0713343513,0.937093795,0.0629062049,0.938320682,0.0616793184,274,AGN
4FGL J1207.7-0106,280.74023,59.86798,1208.3534,-21.7298181,2.2589982,0.14430715,0.2288185,2.7079256,0.9152853,0.80532634,0.0028048868,0.6666667,-0.6808113,-0.56190157,-0.77070034,-0.9999503,5.05187712,PowerLaw,AGN,0.10490576,0.29542488,,,fsrq,AT20G J120741-010630,0.9977597,0.94374746,0,0.923431052,0.0765689476,0.927148774,0.0728512263,0.919480728,0.0805192721,0.92043809,0.0795619103,337,AGN
4FGL J1207.7-2229,289.86975,39.277054,2506.8687,-21.8816597,2.0562587,0.17826273,0.18139797,2.157337,0.9201819,-0.394335,0.0018479094,0.6666667,-0.38802117,-0.45578352,-0.5114958,-0.99995667,2.32652509,PowerLaw,AGN,0.10658089,0.35949543,3FGL J1207.6-2232,3FHL J1207.8-2228,bll,NVSS J120736-223036,0.92521447,0,0,0.94592705,0.0540729498,0.935397587,0.0646024132,0.946119238,0.0538807622,0.94221377,0.0577862296,299,AGN
4FGL J1208.1+3017,191.97168,79.99064,5648.872,-22.8995906,1.7921926,0.3136042,0.21446332,1.5068034,-0.87500846,-0.9924876,0.0012669119,0.6666667,0.7724133,-0.28451356,-0.5304574,-0.31396297,1.96526761,PowerLaw,AGN,0.175566,0.46191695,,,bll,GB6 J1208+3015,0.99379236,0,0,0.940532083,0.0594679172,0.929661589,0.070338411,0.926901458,0.0730985416,0.934398368,0.0656016321,305,AGN
4FGL J1208.2-6237,297.98752,-0.17705444,3085.0308,-19.0972476,2.3706367,0.068592384,0.2378077,7.77053,0.99499863,0.45522454,0.00073232676,0.6666667,-0.591255,-0.610863,-0.8806073,-0.91216606,1.65561277,PLSuperExpCutoff,PSR,0.03122706,0.09455119,3FGL J1208.4-6239,,PSR,PSR J1208-6238,1,0,0,0.941439481,0.0585605192,0.93485067,0.0651493302,0.930776517,0.069223483,0.934606985,0.0653930152,305,AGN
