SourceName_4FGL,GLON_4FGL,GLAT_4FGL,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_Beta,LP_Sigcurv,hr12,hr23,Unc_PLEC_Expfactor,Unc_PLEC_Index,hr34,hr45,hr56,hr67,Variability_Index,Spectrum_Type,Unc_LP_beta,PLEC_Expfactor,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,FLAGS,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict
4FGL J1737.3-5300,338.4925,-11.188498,2989.9695,-22.18104719712714,2.2185056,0.15613891,-0.035478253,0.5292035,-0.34320164,-0.5998406,9.7445067E-4,0.15775837,-0.69955915,-0.47949758,-0.6894772,-0.36052507,2.556116188611206,PowerLaw,0.056829356,0.6666667,,,,,0.0,0.0,0,0.9998251146051882,1.74885394808428E-4,0.958847549100243,0.04115245089975878,0.9997445997601445,2.554002398561705E-4,0.9991872213877265,8.127786122738109E-4,0.0,0.0,0.0,0.0
4FGL J1737.5-0313,21.337915,14.826687,1567.2532,-21.292291363981157,2.334142,0.26595706,0.65362054,4.1206546,-0.99716735,0.9999481,0.0043065865,0.45407557,-0.041952837,-0.7577123,-0.9999947,0.92406654,2.30165654618313,LogParabola,0.25462636,0.6666667,,,glc,NGC 6402,0.9886703,0.0,0,0.751924760099285,0.24807523990071167,0.8277094899239513,0.17229051007604904,0.8937224633042882,0.106277536695712,0.28855850977018127,0.7114414902298177,0.0,0.071,0.0,1.0
4FGL J1737.6-2350,3.3922303,4.190731,1829.303,-21.149759865802753,2.4063373,0.18312266,0.18904428,2.336496,0.9978887,-0.3793476,0.002685871,0.36225536,-0.77444047,-0.5577434,-0.72597754,-0.81473166,2.6638771615771066,PowerLaw,0.10539561,0.6666667,,,,,0.0,0.0,258,0.7573106105466921,0.24268938945330867,0.9542731621463711,0.04572683785362975,0.9581047686853906,0.04189523131461016,0.77792980074857,0.2220701992514301,0.0,0.0,0.0,0.0
4FGL J1738.1-2453,2.5618505,3.5415926,1092.5356,-20.24774388859641,2.626483,0.18847385,0.76118565,6.9984264,-0.98766226,0.99993235,0.0016267966,0.2164968,-0.6663773,-0.9225058,-0.8445962,-0.9791143,2.3306068545133116,LogParabola,0.1382068,0.6666667,,,,,0.0,0.0,18,6.80204209659705E-4,0.9993197957903298,0.5531675014567536,0.44683249854324647,0.19017429684996856,0.8098257031500312,0.07943327415850168,0.920566725841499,1.0,0.528,1.0,1.0
4FGL J1738.8-3241,356.04126,-0.7371542,2559.6555,-20.366244070051142,2.5188913,1.33523,0.39549413,2.2384393,-0.9960651,0.9924306,0.003134354,0.33731607,-0.4955359,-0.8562798,-0.9272359,0.3413214,-0.4501100517351618,PowerLaw,0.16773027,0.6666667,,,,,0.0,0.0,14,0.5113237850375929,0.48867621496240704,0.8382972183945182,0.16170278160548213,0.42742851160068623,0.5725714883993137,0.5563093296589352,0.44369067034106513,0.328,0.084,0.501,0.188
4FGL J1739.1-1059,14.632079,10.609147,1208.3575,-21.341572816627814,2.4823108,0.37609717,0.9998935,3.3986533,0.71206665,-0.6064768,0.010474603,0.021494642,-0.44006914,-0.84431875,-0.7213389,-0.9999999,1.5821296894846504,LogParabola,,0.6666667,,,,,0.0,0.0,2048,0.8703941924934041,0.12960580750659673,0.6613665987640065,0.33863340123599356,0.5646506355562424,0.4353493644437574,0.6258958374314558,0.37410416256854456,0.0,0.371,0.068,0.022
4FGL J1739.2-2717,0.65823543,2.0539584,1927.3724,-20.328084941139693,2.4930272,0.22957934,0.2760722,3.2376134,0.97775877,0.13516833,0.006772875,0.9087765,-0.6886523,-0.75761896,-0.7868532,-0.9999365,0.612495316666864,LogParabola,0.12908773,0.6666667,2FGL J1739.6-2726,,,,0.0,0.0,22,0.06546487844833089,0.9345351215516752,0.6083573606871215,0.391642639312878,0.0928037123201728,0.9071962876798283,0.3326274555090305,0.6673725444909696,1.0,0.45,1.0,0.995
4FGL J1739.3-2531,2.16695,2.9799724,1620.2858,-20.141726979113837,2.494703,0.16595994,0.35341725,4.541053,0.9958434,-0.37266693,0.0070632217,0.8537611,-0.5823535,-0.71277755,-0.9112898,-0.9901892,2.1621604898540703,LogParabola,0.12926231,0.6666667,,,,,0.0,0.0,0,0.1329440293468563,0.8670559706531532,0.6683597344575218,0.3316402655424789,0.3198356250204812,0.6801643749795191,0.1565564916363677,0.8434435083636324,1.0,0.355,0.994,1.0
4FGL J1739.5-2929,358.83066,0.84396935,1612.0984,-20.012357901092088,2.588557,0.31825477,0.94647145,4.550191,0.51238227,-0.2343094,9.7011996E-4,0.27514648,-0.11304314,-0.89187014,-0.9994606,-0.31575453,2.092476745096067,LogParabola,0.32782102,0.6666667,,,,,0.0,0.0,14,0.05514847973701577,0.9448515202629799,0.7444381304775229,0.25556186952247695,0.6345671258100894,0.3654328741899109,0.16863037733521816,0.8313696226647806,1.0,0.213,0.049,1.0
4FGL J1739.7-2836,359.60562,1.2714207,2819.0618,-20.420313099742483,2.4426575,0.31051946,0.99888325,3.9231493,-0.9999793,0.99995977,6.862083E-4,0.27031302,-0.6073127,-0.3128642,-0.9841998,-0.17308795,1.5000658364364556,LogParabola,,0.6666667,,,,,0.0,0.0,2050,0.03484583656912652,0.9651541634308766,0.8366667963399042,0.16333320366009713,0.7235562652897845,0.2764437347102155,0.40179607264886863,0.5982039273511315,1.0,0.094,0.226,0.936
4FGL J1740.1-1928,7.4154305,6.0181146,868.3199,-21.387038252460776,2.6373663,0.2075971,0.23867877,2.1762,0.87653494,-0.3245673,0.008480936,0.65796435,-0.8469978,-0.5855455,-0.99133825,0.53684187,1.6529451412570226,PowerLaw,0.13938598,0.6666667,,,,,0.0,0.0,258,0.9013921823610322,0.09860781763899121,0.9093087958696745,0.09069120413032677,0.789523838221393,0.21047616177860787,0.5584389548250546,0.4415610451749455,0.0,0.002,0.0,0.171
4FGL J1740.3-3058c,357.66888,-0.10477674,2628.576,-19.380332078980828,2.4665804,0.23172984,0.27029133,4.060934,0.8872991,0.52981204,0.0051420806,0.661738,-0.6174362,-0.69546956,-0.8940904,-0.3227416,1.5047768311718024,LogParabola,0.12087629,0.6666667,3FGL J1741.1-3053,,snr,MSH 17-39,0.8,0.99720895,288,0.894493329916933,0.10550667008308354,0.7854543869139748,0.2145456130860262,0.3719077676944194,0.6280922323055795,0.2300945442715178,0.769905455728483,0.0,0.153,0.957,1.0
4FGL J1740.4-2850,359.48547,1.0026399,2520.2322,-20.237517817495146,2.4210298,0.23049644,0.38340667,3.4331656,-0.99731654,0.9625306,0.0020839346,0.3485351,-0.28979594,-0.5740998,-0.7583762,-0.9999116,2.6873911700571096,LogParabola,0.18142253,0.6666667,,,,,0.0,0.0,20,0.9097005583704456,0.09029944162955725,0.9532871868437878,0.0467128131562135,0.9837061641144283,0.016293835885571352,0.6546780604038559,0.34532193959614466,0.0,0.0,0.0,0.008
4FGL J1740.6-3430,354.69888,-2.025888,2060.3428,-20.90150174344857,2.4639072,0.23661035,0.20754234,2.1654503,0.9204439,-0.7688996,0.008457669,1.345179,-0.7952815,-0.6053794,-0.9992992,0.9749527,1.3549680820595889,PowerLaw,0.15202203,0.6666667,,,,,0.0,0.0,0,0.996228904133879,0.003771095866141685,0.9383812221822146,0.06161877781778646,0.9082537879286827,0.09174621207131642,0.6558861854794437,0.34411381452055706,0.0,0.006,0.0,0.004
4FGL J1740.7-2640,1.3564243,2.104205,2164.2036,-20.343572970656652,2.5294354,0.2531026,0.7970131,4.9067593,0.9086348,-0.8013813,0.0031461348,0.4348293,-0.25784326,-0.7281137,-0.95868695,-0.9999741,1.7454123261794812,LogParabola,0.18992275,0.6666667,3FGL J1740.5-2642,,,,0.0,0.0,4,0.0048580081317266405,0.9951419918682753,0.6100258604481058,0.3899741395518953,0.13463676575921676,0.8653632342407824,0.08687017479696939,0.9131298252030309,1.0,0.447,1.0,1.0
4FGL J1740.7-6750,325.22534,-18.6867,617.34424,-22.132139709669925,2.744417,0.14097871,0.18367106,2.1151168,-0.24212144,-0.6455611,0.0043541323,0.27426198,-0.84372944,-0.70323056,-0.9743191,-0.99955744,1.6177374403562772,PowerLaw,0.100075945,0.6666667,3FGL J1740.8-6755,,,,0.0,0.0,0,0.999005685906453,9.943140935506373E-4,0.9681815789783733,0.03181842102162698,0.9796250270940718,0.020374972905928525,0.9045673476026096,0.09543265239739006,0.0,0.0,0.0,0.0
4FGL J1741.1-3328,355.6433,-1.5696695,2442.3655,-20.733691505585394,2.4419162,0.44377455,0.5501311,3.1233964,-0.9785067,0.9319028,0.009383249,1.4529823,-0.5631295,-0.32076737,-0.9499388,-0.99999946,1.961996682842584,LogParabola,0.37675142,0.6666667,,,,,0.0,0.0,17,0.9792706321521806,0.020729367847812423,0.9413936891150898,0.05860631088491127,0.9281297239935683,0.07187027600643162,0.515402483161076,0.4845975168389242,0.0,0.006,0.0,0.418
4FGL J1741.1-5341,338.19125,-12.023618,1302.6124,-22.006818834224187,2.5913355,0.20581324,0.17270906,1.6926249,0.03171113,-0.77541894,0.0038789704,0.4354882,-0.5842213,-0.7292926,-0.91184103,-0.99699086,1.9512041262031208,PowerLaw,0.12252958,0.6666667,,,glc,NGC 6397,0.9592272,0.0,0,0.9994274095429364,5.725904570572833E-4,0.9611400355506134,0.03885996444938843,0.9922752364608164,0.007724763539183321,0.9377648608258208,0.06223513917417963,0.0,0.0,0.0,0.0
4FGL J1741.3-3357,355.25107,-1.8643613,2035.9017,-20.688577426972742,2.4345224,0.29285833,0.57842755,3.0973945,-0.98220974,0.9958208,0.007227113,0.8276339,-0.4547699,-0.759339,-0.81070596,-0.9999083,2.520532980250108,LogParabola,0.30139956,0.6666667,,,,,0.0,0.0,25,0.9918821160795306,0.008117883920451657,0.9514921743050745,0.048507825694925955,0.9777153500412572,0.022284649958741645,0.6225383871622566,0.37746161283774343,0.0,0.0,0.0,0.026
4FGL J1741.4-3046c,357.95563,-0.20296334,2194.3242,-19.493391953669786,2.5401075,0.24044189,0.3762681,5.115214,-0.99806315,0.9822671,0.0065633464,0.8715883,-0.5647803,-0.72226954,-0.8116482,-0.9999988,1.562664641495253,LogParabola,0.13047469,0.6666667,3FGL J1741.1-3053,,unk,NVSS J174122-304712,0.0,0.8954852,304,0.9827999678259166,0.017200032174097546,0.7576664334965223,0.24233356650347812,0.5434337578336762,0.4565662421663245,0.18811140923579783,0.8118885907642028,0.0,0.198,0.372,1.0
4FGL J1741.5-2344,3.9448502,3.493566,1154.4446,-20.967657896783386,2.5976372,0.2938326,0.54111004,3.7731633,-0.9353635,0.97754055,0.008113547,0.8409246,-0.23738495,-0.78018904,-0.9999893,0.87432367,1.9245486179054085,LogParabola,0.26049984,0.6666667,,,,,0.0,0.0,9,0.3804262232231808,0.6195737767768231,0.7682204594433408,0.23177954055665997,0.769953476993771,0.23004652300622844,0.2532356898524348,0.7467643101475656,1.0,0.143,0.0,1.0
4FGL J1741.6-2730,0.75579417,1.49274,1476.4645,-20.37853710599879,2.6702955,0.24629174,0.4448973,3.7856154,-0.9909897,0.9997057,0.0076884083,0.68477106,-0.6753856,-0.8334362,-0.92402226,-0.9999595,0.25363135622173416,LogParabola,0.09217881,0.6666667,,,,,0.0,0.0,28,0.018613264814599757,0.9813867351854172,0.5683482216455972,0.4316517783544031,0.09810389235435625,0.9018961076456431,0.2796986911590061,0.7203013088409941,1.0,0.508,1.0,1.0
4FGL J1741.6-3917e,350.72958,-4.717567,2315.992,-18.502654726198227,2.0273728,0.024959438,0.0038093752,0.33296737,-0.103045404,-0.21539567,5.832922E-5,0.030371865,-0.5510245,-0.56447446,-0.59452444,-0.2101668,1.7936439014220182,PowerLaw,0.010771293,0.6666667,3FGL J1748.5-3912,,,,,,4,0.9995871549395979,4.128450604083986E-4,0.9583981843090769,0.04160181569092415,0.9975079869014882,0.002492013098511563,0.9747720388912483,0.025227961108753572,0.0,0.0,0.0,0.0
4FGL J1742.5-2833,359.96716,0.77385664,2942.5527,-20.41816687750936,2.5698771,0.32570535,0.28435355,2.7116213,-0.1304425,-0.82344115,0.009438885,1.5784082,-0.6980827,-0.7266439,-0.9317975,-0.115453735,1.2692744653895909,PowerLaw,0.19009344,0.6666667,,,,,0.0,0.0,29,0.9456070353489019,0.054392964651071976,0.9364874607762391,0.06351253922376103,0.8588200640134579,0.14117993598654097,0.5100359050801255,0.4899640949198745,0.0,0.008,0.0,0.455
4FGL J1742.8-2246,4.939572,3.7428932,1151.8812,-20.44423703812863,2.4965935,0.17085598,0.479866,4.1655335,0.3195847,-0.34660637,0.004640263,0.37327847,-0.66209626,-0.86113995,-0.84714574,-0.9952226,2.0280232454026943,LogParabola,0.16784512,0.6666667,,,,,0.0,0.0,0,0.06746003656582396,0.9325399634341728,0.6970102709445835,0.30298972905541705,0.5553813387114943,0.4446186612885058,0.1788803081956887,0.821119691804311,1.0,0.295,0.296,1.0
4FGL J1743.1-3049c,358.10254,-0.5354291,3403.6677,-20.190210890131894,2.449599,0.29798257,0.17627445,2.572404,0.24252774,-0.7852703,0.0037024461,0.60751957,-0.7074797,-0.6415731,-0.66766775,-0.9959917,2.184869801682214,PowerLaw,0.1302497,0.6666667,,,,,0.0,0.0,49,0.9961659481190569,0.003834051880919112,0.9549832016181915,0.045016798381809685,0.9756106137310177,0.024389386268981864,0.62576271215209,0.3742372878479094,0.0,0.0,0.0,0.029
4FGL J1743.4-2406,3.8710423,2.9341104,1576.518,-21.114262609495505,2.6302927,0.19873211,0.23040134,2.9487958,0.8539602,-0.7115691,0.0038844105,0.4227818,-0.8329633,-0.5803896,-0.9999903,-0.46681362,1.986198684835749,PowerLaw,0.100070775,0.6666667,,,,,0.0,0.0,0,0.23740519064732465,0.7625948093526851,0.9056933093864116,0.09430669061358969,0.7088723194883584,0.2911276805116421,0.4413271622423707,0.5586728377576291,1.0,0.011,0.0,0.82
4FGL J1743.4-3123,357.66074,-0.87427604,3724.7417,-20.809990855774966,2.349435,0.27058083,0.25875637,2.3022726,-0.9914705,0.996699,0.0063158195,1.2164807,-0.78322464,-0.5149772,-0.6221425,-0.8208812,1.7575685177385607,PowerLaw,0.07576766,0.6666667,,,,,0.0,0.0,0,0.9927300476177554,0.00726995238226565,0.9524909025263757,0.04750909747362526,0.9731820297403189,0.026817970259681346,0.7301352187153934,0.2698647812846064,0.0,0.001,0.0,0.0
4FGL J1743.6-3341,355.7218,-2.12591,4769.982,-21.030027875570482,2.2553694,0.22781165,0.1574213,1.8237158,0.45713252,0.8485872,0.0017072716,0.41406354,-0.06615253,-0.6398761,-0.63488334,-0.78186065,2.4690980631931803,PowerLaw,0.118191026,0.6666667,,,,,0.0,0.0,16,0.9975166361645251,0.0024833638354745642,0.9549629495024776,0.04503705049752347,0.9879297870049863,0.01207021299501332,0.8813573844308786,0.11864261556912252,0.0,0.0,0.0,0.0
4FGL J1743.7-4321,347.45062,-7.1661515,1107.4303,-20.65091462650771,2.4454658,0.15012154,0.5628505,5.998277,-0.9514486,0.86490685,0.0036019818,0.32131845,-0.44806397,-0.83782774,-0.9999272,-0.8247281,2.6977348178416243,LogParabola,0.14397328,0.6666667,,,,,0.0,0.0,4,0.9849160906911636,0.015083909308835719,0.7859694201934743,0.21403057980652604,0.8519067903179706,0.14809320968203027,0.1807150262696161,0.8192849737303827,0.0,0.143,0.0,1.0
4FGL J1743.8-3143,357.42535,-1.1393976,3408.8662,-20.53353883490251,2.3651514,1.0086243,0.12817715,0.9902068,-0.99998575,0.99999833,8.499799E-4,0.10461428,-0.75955325,-0.70316184,-0.79746336,-0.52931356,1.251530129764698,PowerLaw,0.55712587,0.6666667,,,,,0.0,0.0,0,0.9442994555749286,0.05570054442507601,0.956499892331264,0.04350010766873745,0.9749304006375467,0.025069599362452157,0.7866752574068464,0.2133247425931525,0.0,0.0,0.0,0.0
4FGL J1743.9-1824,8.802528,5.801838,1251.7018,-20.712678512152763,2.4987824,0.23502325,0.9997221,6.2230067,0.77418053,-0.6843387,0.012171688,0.01151162,-0.39956677,-0.90058064,-0.9997563,0.047571667,1.077623970696628,LogParabola,,0.6666667,,,unk,TXS 1740-184,0.0,0.85997456,2048,0.7149638655199128,0.28503613448009396,0.5464180639343257,0.45358193606567493,0.02586687917997444,0.9741331208200248,0.1408505816297064,0.859149418370294,0.0,0.532,1.0,1.0
4FGL J1743.9-3539,354.0706,-3.2055972,1114.3748,-21.150700724457728,2.6538873,0.534239,0.6183602,3.6681771,-0.99985814,0.9992916,0.01672407,1.3638192,-0.8271075,-0.79458445,-0.9999949,0.98158586,2.295199430351493,LogParabola,0.49158776,0.6666667,,,,,0.0,0.0,17,0.9720816238532349,0.027918376146750745,0.9417479731672137,0.058252026832787795,0.9513744574464867,0.048625542553513715,0.48774965525546143,0.5122503447445386,0.0,0.006,0.0,0.586
4FGL J1744.0-1311,13.338002,8.452037,1644.263,-20.62377917098909,2.290587,0.1553595,0.3992016,4.893251,0.9969364,-0.039955013,0.0032962542,0.4289393,-0.4701162,-0.55155283,-0.88711816,-0.9999999,2.0435566757089854,LogParabola,0.119015045,0.6666667,3FGL J1743.9-1310,,,,0.0,0.0,0,0.01694394827029456,0.9830560517296989,0.6201464101216657,0.3798535898783345,0.3309535231317796,0.6690464768682208,0.03755522043053841,0.9624447795694606,1.0,0.441,0.996,1.0
4FGL J1744.5-2612,2.2042766,1.6288257,2840.6377,-20.707379095576,2.3246803,0.13774882,0.07414566,1.2590474,-0.9415774,0.9492818,0.0012009697,0.12374958,-0.7041761,-0.6637899,-0.6003496,-0.5584322,2.3577513167040194,PowerLaw,0.06810968,0.6666667,,3FHL J1744.5-2609,unk,1RXS J174419.9-261230,0.0,0.8306798,8,0.9967274927823369,0.0032725072176718823,0.9574490466273049,0.042550953372696154,0.9905077119935097,0.009492288006489854,0.9485886705901134,0.05141132940988651,0.0,0.0,0.0,0.0
4FGL J1744.7-1557,11.011719,6.905913,1411.7097,-20.71752089665827,2.3978848,0.14396799,0.34899935,4.714054,-0.5146572,-0.44415298,0.0039046933,0.390516,-0.67644525,-0.56346995,-0.9373552,-0.5842464,1.3448081527992097,LogParabola,0.10944962,0.6666667,3FGL J1744.8-1557,,,,0.0,0.0,0,0.18471431872082408,0.81528568127918,0.6378228086296708,0.36217719137032944,0.45464159059391906,0.545358409406081,0.10425740089108032,0.895742599108919,1.0,0.414,0.866,1.0
4FGL J1744.9-2153,5.9404745,3.7965896,1612.3402,-21.207687057915628,2.4743664,0.2311285,0.21300437,2.3850393,-0.99886674,0.9943512,0.011012297,1.163947,-0.67016613,-0.7570514,-0.6514773,-0.70846736,1.3818041717712612,PowerLaw,0.12781371,0.6666667,,,,,0.0,0.0,8,0.9699293080330942,0.030070691966925935,0.9287042503519458,0.07129574964805611,0.878755968053823,0.12124403194617846,0.654730005837023,0.34526999416297766,0.0,0.003,0.0,0.011
4FGL J1744.9-3322,356.13705,-2.1874065,2411.2688,-20.322203699515853,2.4351804,0.22703835,0.6191359,4.7694173,0.60024047,-0.6971014,0.0072898394,1.0229567,-0.0996008,-0.7830107,-0.84852165,-0.9999776,1.7173839556425639,LogParabola,0.2428618,0.6666667,,,,,0.0,0.0,16,0.9678028133353094,0.032197186664698875,0.7836681444892672,0.21633185551073375,0.5887469511851302,0.41125304881487,0.15993203965630945,0.8400679603436892,0.0,0.156,0.03,1.0
4FGL J1745.3+2338,48.09611,24.492348,716.9583,-22.442911239591165,2.6630993,0.107321516,-0.108253166,1.913664,-0.31173795,-0.7211208,9.039145E-4,0.13362685,-0.9044329,-0.52779,-0.78097826,0.6708083,1.230755778121173,PowerLaw,0.036528513,0.6666667,2FGL J1746.0+2316,,,,0.0,0.0,513,0.9990218002825667,9.78199717448726E-4,0.9590853606109393,0.04091463938906251,0.9702747351711172,0.029725264828881957,0.980083959760142,0.019916040239857987,0.0,0.0,0.0,0.0
4FGL J1745.6-2859,359.9525,-0.038937435,4074.4294,-16.797721079671657,2.3155105,0.028280769,0.19050306,15.75093,0.5276056,-0.19902797,5.146108E-4,0.076420926,-0.509822,-0.6493666,-0.78339505,-0.6684842,1.1680444426067265,LogParabola,0.014767284,0.6666667,3FGL J1745.6-2859c,3FHL J1745.6-2900,spp,Galactic Centre,0.9881401,0.9995815,770,0.019680267679445956,0.980319732320546,0.5497394632022464,0.450260536797754,1.649632793013922E-5,0.9999835036720687,0.3321376418571901,0.6678623581428116,1.0,0.526,1.0,0.991
4FGL J1745.6-3145,357.5973,-1.4787017,3005.6506,-20.482758507101572,2.3507423,0.30846378,0.34993276,3.3758166,-0.71217823,-0.7635337,0.007974559,1.2866194,-0.2830791,-0.64566946,-0.7073431,-0.9988159,2.690597608771428,LogParabola,0.1826194,0.6666667,,,,,0.0,0.0,16,0.9995574635147473,4.4253648525727186E-4,0.9563343484540193,0.04366565154598153,0.9935274338030871,0.006472566196912701,0.7623236955017841,0.2376763044982167,0.0,0.0,0.0,0.0
4FGL J1745.6-3626,353.59042,-3.9068112,1861.7108,-21.06587819513323,2.3593774,0.17465776,0.22083351,2.0043519,0.6797751,-0.8470626,0.004307626,0.5715285,-0.50922346,-0.5891373,-0.9666727,0.66815144,2.0989367300499384,PowerLaw,0.060530815,0.6666667,,,,,0.0,0.0,0,0.9975139243920256,0.002486075607965443,0.9560367156234926,0.04396328437650879,0.9889411352932177,0.01105886470678166,0.6967611651381767,0.303238834861823,0.0,0.0,0.0,0.001
4FGL J1745.7-2506,3.2910044,1.9643903,1543.3888,-20.379100789126255,2.6563222,0.3485016,0.8904731,4.196297,-0.6651272,0.024428617,0.011034954,1.2775677,-0.4157065,-0.8644099,-0.86714375,-0.99593955,1.6160525118572273,LogParabola,,0.6666667,,,unk,1RXS J174535.1-250440,0.0,0.87264824,2072,0.16728782823884322,0.8327121717611585,0.6455597772494314,0.3544402227505691,0.38898724492850073,0.611012755071499,0.21948095879336982,0.78051904120663,1.0,0.401,0.595,1.0
4FGL J1745.8-3028e,358.708,-0.837025,3576.2866,-18.08850099144468,2.2146366,0.033691887,0.021840414,1.2476604,0.85879546,0.254031,7.627807E-5,0.037260197,-0.58908546,-0.6433133,-0.5779957,-0.46728095,1.6654694286866807,PowerLaw,0.016470933,0.6666667,3FGL J1745.1-3011,3FHL J1745.8-3028e,,,,,0,0.994215602918877,0.005784397081124446,0.9529940781512257,0.047005921848774654,0.9442451288695549,0.05575487113044523,0.9531059678120491,0.04689403218795314,0.0,0.0,0.0,0.0
4FGL J1746.1-2541,2.840241,1.581523,2157.295,-21.004320194762578,2.548964,0.25324067,0.22695555,2.1790524,-0.9999996,0.9999993,0.0044358294,0.6034596,-0.70596325,-0.68179935,-0.84325165,-0.9858715,0.9121914599804282,PowerLaw,0.071839415,0.6666667,,,,,0.0,0.0,24,0.12647022196190974,0.8735297780380938,0.8887011257129204,0.11129887428707992,0.6549742575528008,0.34502574244719875,0.5479150562025782,0.45208494379742215,1.0,0.029,0.302,0.223
4FGL J1746.2-3342c,355.99493,-2.590946,2370.9429,-20.904881458387337,2.439942,0.26424414,0.14614797,1.9195205,0.82642484,-0.3173442,0.0021717874,0.28779626,-0.80162114,-0.6595032,-0.59791017,-0.9999821,2.4952242100085056,PowerLaw,0.13039373,0.6666667,,,spp,SNR G355.9-02.5,0.8,0.0,49,0.9991563373497652,8.436626502292306E-4,0.957323915832272,0.042676084167728286,0.9914640982995607,0.008535901700439162,0.8676127729551616,0.1323872270448385,0.0,0.0,0.0,0.0
4FGL J1746.4-2852,0.15024136,-0.115954146,3237.8147,-17.965619586096025,2.4133744,0.10013875,0.55672574,10.423136,-0.9999802,0.9996865,0.0023037256,0.35383934,-0.18829216,-0.5987484,-0.8571541,-0.8462688,2.0924698028100557,LogParabola,0.101584926,0.6666667,3FGL J1746.3-2851c,3FHL J1746.2-2852,pwn,PWN G0.13-0.11,0.0,0.0,274,2.159883061697242E-4,0.9997840116938291,0.5590865178306893,0.4409134821693112,0.004337587403990507,0.9956624125960095,0.0665956676336236,0.933404332366376,1.0,0.512,1.0,1.0
