Source_Name_3FGL,Flux_Density_log,Unc_EnergyFlux100_log,Spec_index,significant_curve_log,variability_log,hr12,hr23,hr34,hr45,GLAT_3FGL_3FGL,Pivot_Energy,Spectrum_Type,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict
3FGL J1824.3-0620,-28.37104337,-26.60355008,2.2436373,-1.373410594,3.73890564,-0.848638098,-0.556896027,-0.203291865,-0.875476931,3.082683,2028.8507,PowerLaw,0.917024551,0.082975449,0.993998732,0.006001268,0.999827792,1.72E-04,0.771336107,0.228663893,0,0,0,0
3FGL J1827.6-0846,-27.394025,-26.23086157,2.3622096,0.353053715,3.943988037,-0.726725054,-0.615547735,-0.678646413,-0.747040407,1.2415937,1493.4194,PowerLaw,0.464161459,0.535838541,0.940518129,0.059481871,0.957728962,0.042271038,0.628253284,0.371746716,1,0,0,0.023
3FGL J1827.7+1141,-29.32896161,-27.35791422,2.1120343,1.337207315,3.653289322,0.943907968,-0.544939136,-0.54886627,-0.999992388,10.517796,1960.7927,PowerLaw,0.124347561,0.875652439,0.241571437,0.758428563,0.378955443,0.621044557,0.4893908,0.5106092,1,0.987,0.969,0.58
3FGL J1829.2+3229,-28.6442339,-27.68489785,2.2854562,1.260207021,3.88354398,0.010875866,-0.459728276,-0.743203177,-0.999972452,18.518923,1200.9813,PowerLaw,0.145151932,0.854848068,0.516919325,0.483080675,0.466509976,0.533490024,0.576728589,0.423271411,1,0.43,0.836,0.067
3FGL J1829.2+2731,-25.94740425,-27.54159942,2.6200266,1.049504744,4.03860362,-0.618088333,-0.816087187,-0.754762616,-0.999749986,16.678802,495.60052,PowerLaw,0.946768247,0.053231753,0.832069977,0.167930023,0.777171056,0.222828944,0.903655006,0.096344994,0,0,0,0
3FGL J1829.2-1504,-33.3347805,-26.72964818,1.6057833,0.914688689,3.51138465,-0.979996142,-0.181229149,-0.476937509,-0.224056009,-2.0470304,18446.219,PowerLaw,0.993656738,0.006343262,0.784389506,0.215610494,0.783755043,0.216244957,0.96807871,0.03192129,0,0.032,0.001,0
3FGL J1829.3-0135c,-29.10768335,-26.09143855,2.4112813,0.550684191,3.695634587,-0.268428935,-0.647585361,-0.604377233,-0.710937166,4.187894,2365.062,PowerLaw,0.666459644,0.333540356,0.927186713,0.072813287,0.901456682,0.098543318,0.621343583,0.378656417,0,0,0,0.036
3FGL J1829.9-0203c,-29.13464449,-25.89759457,2.385692,0.768665515,3.582779498,0.886315288,-0.540343458,-0.539424115,-0.889805547,3.8363993,2735.067,PowerLaw,0.056646831,0.943353169,0.780664956,0.219335044,0.762596828,0.237403172,0.455789245,0.544210755,1,0.003,0.052,0.757
3FGL J1830.7-1630,-26.7449389,-26.53019711,2.4390836,-1.974641047,3.891989876,-0.811131223,-0.574421288,-0.622105001,-0.765715922,-3.0300484,1118.6771,PowerLaw,0.996024471,0.003975529,0.994264905,0.005735095,0.999955206,4.48E-05,0.928055493,0.071944507,0,0,0,0
3FGL J1830.8-3136,-29.13029167,-27.33164738,2.1878326,0.883279487,3.710422404,-0.49155565,-0.12384016,-0.692806575,-0.881867828,-9.841611,1695.6232,PowerLaw,0.315497792,0.684502208,0.673343004,0.326656996,0.710606858,0.289393142,0.761513678,0.238486322,1,0.041,0,0
3FGL J1831.7-0157c,-28.57494875,-25.60707088,2.5395942,-2.026518899,3.642301525,-0.59838096,-0.889745934,-0.550381785,-0.594065718,3.4711947,2142.4968,PowerLaw,0.696030095,0.303969905,0.99588755,0.00411245,0.999935701,6.43E-05,0.517096221,0.482903779,0,0,0,0.41
3FGL J1834.8-0630c,-30.24409219,-25.84413041,2.2121224,0.280312232,3.58417972,0.847662127,-0.92553245,-0.316244202,-0.421994176,0.70104617,4739.8506,PowerLaw,0.754113966,0.245886034,0.962717169,0.037282831,0.987700566,0.012299434,0.678629879,0.321370121,0,0,0,0.003
3FGL J1837.3-2403,-27.91214474,-27.10937532,2.4013948,0.329897096,3.778040768,-0.746296423,-0.44023797,-0.603671877,-0.984088577,-7.8092856,1089.2698,PowerLaw,0.658610841,0.341389159,0.923838165,0.076161835,0.943062328,0.056937672,0.811386208,0.188613792,0,0,0,0
3FGL J1837.6-0717,-31.09963809,-25.7264306,2.0374575,-0.262232998,3.719941349,-0.890800866,-0.226261817,-0.744548223,-0.618588014,-0.26858705,8606.976,PowerLaw,0.654028479,0.345971521,0.96888621,0.03111379,0.968546252,0.031453748,0.476296557,0.523703443,0,0,0,0.63
3FGL J1838.1+3827,-26.00742865,-27.79300966,2.7249722,-0.758225944,3.82580745,-0.797805499,-0.663506252,-0.710155963,-0.892310039,18.896376,430.2253,PowerLaw,0.997563232,0.002436768,0.994294705,0.005705295,0.99915414,8.46E-04,0.962380911,0.037619089,0,0,0,0
3FGL J1838.9-0646,-30.65841765,-25.98837147,1.9216511,0.301976765,3.915194172,0.961588763,0.853106577,-0.484549029,-0.673179197,-0.31648526,7696.9375,PowerLaw,0.921186344,0.078813656,0.958134041,0.041865959,0.977553726,0.022446274,0.689534719,0.310465281,0,0,0,0.001
3FGL J1839.9+7646,-27.71186258,-27.99732865,2.5529265,-0.030491435,3.699648014,-0.615422315,-0.750457519,-0.578108152,-0.986751536,27.004269,664.8142,PowerLaw,0.993128054,0.006871946,0.987603359,0.012396641,0.986641485,0.013358515,0.958520782,0.041479218,0,0,0,0
3FGL J1840.5+6116,-26.64619787,-27.60564639,2.7322369,-0.780416336,3.963021719,-0.873919722,-0.694618826,-0.539074791,-0.87873729,24.85127,541.1496,PowerLaw,0.999508921,4.91E-04,0.9950018,0.0049982,0.9996235,3.77E-04,0.979154037,0.020845963,0,0,0,0
3FGL J1842.2+2742,-29.09879863,-27.48519084,2.1333652,0.888711168,3.655811176,-0.603269125,-0.352322606,-0.48872471,-0.87026804,14.096134,1787.7429,PowerLaw,0.863060145,0.136939855,0.810377073,0.189622927,0.767689351,0.232310649,0.832044577,0.167955423,0,0,0,0
3FGL J1844.7-1224,-29.7529245,-26.60827757,2.2779133,-0.349199668,3.959574841,-0.793697156,-0.772441745,-0.323546394,-0.548452215,-4.162127,2651.3757,PowerLaw,0.997672207,0.002327793,0.985334589,0.014665411,0.999030541,9.69E-04,0.960709452,0.039290548,0,0,0,0
3FGL J1845.5-2524,-27.66972099,-27.16697507,2.2818317,0.638178826,3.699992154,-0.614489451,-0.738560285,-0.346162906,-0.946466517,-10.078848,1171.612,PowerLaw,0.780046979,0.219953021,0.887910271,0.112089729,0.917370983,0.082629017,0.891812773,0.108187227,0,0,0,0
3FGL J1849.5-0124c,-29.52765322,-25.49173796,2.283632,1.11008018,3.604054957,-0.705722981,-0.57953031,-0.712450408,-0.877230833,-0.23266509,4057.3767,PowerLaw,0.001833873,0.998166127,0.379636332,0.620363668,0.22684179,0.77315821,0.214879347,0.785120653,1,0.731,0.998,1
3FGL J1850.5-0024,-27.2241681,-25.64944089,2.419476,1.298667176,4.163068453,-0.389803753,-0.784130968,-0.703924518,-0.743820423,0.01748402,1781.0112,PowerLaw,0.028954418,0.971045582,0.628499308,0.371500692,0.636191781,0.363808219,0.364777563,0.635222437,1,0.179,0.105,0.98
3FGL J1852.8+0158,-24.98789607,-25.76365642,2.547273,1.186999957,3.998483597,-0.662228398,-0.814847714,-0.677980959,-0.802308696,0.58790517,808.3253,PowerLaw,0.066399732,0.933600268,0.613861639,0.386138361,0.687661341,0.312338659,0.342294687,0.657705313,1,0.114,0.079,0.99
3FGL J1855.4+0454,-26.10507699,-25.97295578,2.5427687,0.908246342,3.653329735,-0.529200822,-0.794957571,-0.728382751,-0.763991624,1.3528053,992.5798,PowerLaw,0.120638398,0.879361602,0.671796033,0.328203967,0.689597532,0.310402468,0.376931152,0.623068848,1,0.029,0.077,0.968
3FGL J1855.6+0753,-25.32689721,-26.37048263,2.601826,0.82999584,3.433812673,-0.71419492,-0.782878989,-0.610912534,-0.996871569,2.6574924,646.04767,PowerLaw,0.194075942,0.805924058,0.483079328,0.516920672,0.599517994,0.400482006,0.591624495,0.408375505,1,0.566,0.158,0.071
3FGL J1856.1-1217,-26.54834195,-26.92072566,2.588904,0.864720936,3.929394641,-0.685219546,-0.850583149,-0.609403675,-0.298671044,-6.600181,756.0801,PowerLaw,0.998470681,0.001529319,0.956094548,0.043905452,0.983556645,0.016443355,0.982641259,0.017358741,0,0,0,0
3FGL J1857.0-7341,-25.23614412,-27.63542399,2.9040427,-0.225397339,3.913822186,-0.796986652,-0.794541129,-0.745181531,-0.999939623,-26.34057,348.09802,PowerLaw,0.999536193,4.64E-04,0.990512797,0.009487203,0.996241656,0.003758344,0.963624873,0.036375127,0,0,0,0
3FGL J1857.8+0129c,-29.73838101,-25.45581336,2.3426893,1.185095657,3.725089872,-0.002223519,-0.738405394,-0.745587138,-0.850820843,-0.75110644,4155.211,PowerLaw,0.004941011,0.995058989,0.438138712,0.561861288,0.278451251,0.721548749,0.247710964,0.752289036,1,0.62,0.983,1
3FGL J1857.9+7319,-26.81912701,-27.96282847,2.6442003,-0.418413275,3.610745411,-0.750321759,-0.889999936,-0.512951894,-0.278279435,25.438639,542.4123,PowerLaw,0.999863611,1.36E-04,0.994907559,0.005092441,0.999692644,3.07E-04,0.98848895,0.01151105,0,0,0,0
3FGL J1857.9+5549,-25.02418987,-27.50500478,2.9611616,0.288504459,3.60226349,-0.792652479,-0.923378582,-0.245986566,-0.324022839,21.2805,306.27164,PowerLaw,0.999932489,6.75E-05,0.992875071,0.007124929,0.998994383,0.001005617,0.977509274,0.022490726,0,0,0,0
3FGL J1858.0-5423,-29.55790488,-27.71732776,2.119255,0.795387383,3.657176432,0.376607214,-0.438344574,-0.801167519,-0.374118033,-22.678932,1691.4458,PowerLaw,0.998895968,0.001104032,0.969800012,0.030199988,0.938461223,0.061538777,0.982000675,0.017999325,0,0,0,0
3FGL J1900.3+0411c,-29.67683014,-25.78249827,2.2217286,0.581265728,3.719816529,-0.269178546,-0.750138453,-0.717547811,-0.509171056,-0.076213814,4013.083,PowerLaw,0.422572592,0.577427408,0.89818632,0.10181368,0.874003157,0.125996843,0.488810024,0.511189976,1,0,0.001,0.565
3FGL J1901.5-0126,-25.07914835,-26.57088649,2.6182117,0.466608184,4.100425917,-0.593313396,-0.78000654,-0.705584534,-0.801141342,-2.9207902,603.68555,PowerLaw,0.974187806,0.025812194,0.934265691,0.065734309,0.976381385,0.023618615,0.872605549,0.127394451,0,0,0,0
3FGL J1902.3-3702c,-27.82240973,-27.36656067,2.316496,1.14904767,3.722871618,0.619785144,-0.710602094,-0.742016748,-0.988383671,-17.962765,935.9431,PowerLaw,0.146754532,0.853245468,0.604118368,0.395881632,0.522711123,0.477288877,0.629049368,0.370950632,1,0.135,0.317,0.009
3FGL J1902.6+0655,-29.86966446,-26.0429739,2.230735,0.589871823,3.485249273,0.999706067,-0.696331182,-0.576087803,-0.676574594,0.6821919,3998.193,PowerLaw,0.747524654,0.252475346,0.868951595,0.131048405,0.859560742,0.140439258,0.65039254,0.34960746,0,0,0.004,0.011
3FGL J1903.9+0052,-30.68219464,-26.53052494,2.1441157,-3.10614665,3.876726012,-0.675106172,-0.99307198,0.907621515,-0.61968064,-2.3959641,4229.389,PowerLaw,0.997296735,0.002703265,0.996282566,0.003717434,0.999999979,2.05E-08,0.964546543,0.035453457,0,0,0,0
3FGL J1904.7-0708,-25.85707341,-26.89078541,2.587031,-1.813980109,4.060321193,-0.75291069,-0.601671181,-0.686582591,-0.955007516,-6.205411,666.9612,PowerLaw,0.963877323,0.036122677,0.994349902,0.005650098,0.999939572,6.04E-05,0.890426136,0.109573864,0,0,0,0
3FGL J1904.9+0818,-29.74086216,-26.14877939,2.2969902,0.157027167,3.872819908,0.900294817,-0.95653095,-0.203794381,-0.438750726,0.79587436,3254.3347,PowerLaw,0.865043032,0.134956968,0.972815761,0.027184239,0.997928155,0.002071845,0.760119348,0.239880652,0,0,0,0
3FGL J1908.9+1022,-26.12813209,-26.19238837,2.5853598,1.238787189,3.704870021,-0.57408956,-0.739481553,-0.868965156,-0.495757988,0.88411564,812.12787,PowerLaw,0.037003747,0.962996253,0.597951926,0.402048074,0.643229382,0.356770618,0.498678543,0.501321457,1,0.172,0.104,0.512
3FGL J1911.1-5318,-27.69266367,-27.73692061,2.4525633,1.222244496,3.676173575,-0.300007991,-0.764672099,-0.939269096,-0.999789218,-24.290834,745.5432,PowerLaw,0.728043481,0.271956519,0.461307858,0.538692142,0.297161161,0.702838839,0.703417648,0.296582352,0,0.631,0.997,0
3FGL J1911.7+0307,-28.63435466,-26.71488384,2.3222234,-1.581508447,3.969249956,-0.660914068,-0.820966254,-0.413584643,-0.625973681,-3.0762205,1859.1138,PowerLaw,0.998793738,0.001206262,0.993200451,0.006799549,0.999965772,3.42E-05,0.98058216,0.01941784,0,0,0,0
3FGL J1912.7+4610,-28.47205995,-27.83766282,2.38747,-0.550712535,3.77283066,-0.754386907,-0.614943671,-0.637531382,-0.685643815,15.772907,994.48083,PowerLaw,0.99949246,5.08E-04,0.994333574,0.005666426,0.998629756,0.001370244,0.979084931,0.020915069,0,0,0,0
3FGL J1917.1-3024,-28.15536047,-27.39354233,2.2369213,-0.925655318,3.830252967,-0.7215544,-0.587686192,-0.482373414,-0.629403992,-18.469482,1315.7145,PowerLaw,0.99930306,6.97E-04,0.994219895,0.005780105,0.999741849,2.58E-04,0.991701219,0.008298781,0,0,0,0
3FGL J1919.0+0452,-26.80131965,-26.73919346,2.5962675,-0.174482003,3.774714959,-0.549525816,-0.946524937,-0.195662662,-0.665254936,-3.888492,770.7191,PowerLaw,0.999661952,3.38E-04,0.981834115,0.018165885,0.998902994,0.001097006,0.977879835,0.022120165,0,0,0,0
3FGL J1921.6+1934,-27.6653154,-26.66044889,2.4935832,0.487728118,3.743289204,-0.611225931,-0.776672055,-0.670842775,-0.899959639,2.4459622,1088.0132,PowerLaw,0.625549145,0.374450855,0.870204633,0.129795367,0.890098304,0.109901696,0.743616322,0.256383678,0,0,0,0
3FGL J1922.2+2313,-33.49904047,-27.43285065,1.6248366,0.458737024,3.775681886,0.54343816,-0.888249176,0.66459504,-0.101629736,4.022715,12724.244,PowerLaw,0.999541798,4.58E-04,0.976436285,0.023563715,0.999632032,3.68E-04,0.996224267,0.003775733,0,0,0,0
3FGL J1923.2-7452,-28.73010591,-27.66671151,2.2185771,0.428902103,3.928414862,-0.637719096,-0.715524675,-0.414263666,-0.583797716,-28.186966,1519.1934,PowerLaw,0.999169759,8.30E-04,0.989186497,0.010813503,0.991759606,0.008240394,0.994332139,0.005667861,0,0,0,0
3FGL J1924.8-1034,-27.35347666,-27.21721635,2.3430903,0.053654789,3.884082335,-0.703403719,-0.680436793,-0.469711058,-0.961170039,-12.168293,1046.1049,PowerLaw,0.989018971,0.010981029,0.982062071,0.017937929,0.987733602,0.012266398,0.937426643,0.062573357,0,0,0,0
3FGL J1925.4+1605,-26.72194515,-26.17551861,2.383179,0.024512889,3.588633006,-0.566275857,-0.785969094,-0.728158112,-0.468518191,0.006574503,1204.7117,PowerLaw,0.274967068,0.725032932,0.963051593,0.036948407,0.983130843,0.016869157,0.599378757,0.400621243,1,0,0,0.069
3FGL J1925.8-7826,-27.39076451,-27.42930192,2.5087974,-0.079519869,3.710586003,-0.818868664,-0.655381706,-0.549560612,-0.999983855,-28.253874,808.24713,PowerLaw,0.998385236,0.001614764,0.98791545,0.01208455,0.987493833,0.012506167,0.940356852,0.059643148,0,0,0,0
3FGL J1928.4+1838,-27.92290614,-26.226767,2.4155984,0.336115816,3.729638767,0.572269408,-0.774052009,-0.767541879,-0.440627902,0.577399,1596.6888,PowerLaw,0.231438861,0.768561139,0.953568261,0.046431739,0.977916884,0.022083116,0.630372476,0.369627524,1,0,0,0.017
3FGL J1931.1+1659,-27.8199025,-26.26878997,2.3731966,1.337261037,3.95262801,0.499071574,-0.618652542,-0.805020578,-0.999909224,-0.7662914,1507.544,PowerLaw,0.005339423,0.994660577,0.266823331,0.733176669,0.336557643,0.663442357,0.339405724,0.660594276,1,0.955,0.997,0.998
3FGL J1934.2+6002,-30.30549681,-27.96162522,2.1403484,-0.14472324,3.574453135,-0.86564881,-0.206444684,-0.591883067,-0.634194476,18.216028,2204.6694,PowerLaw,0.999787825,2.12E-04,0.991373995,0.008626005,0.991724312,0.008275688,0.996580109,0.003419891,0,0,0,0
3FGL J1935.2-7924c,-27.24145865,-27.29143537,2.5606139,0.63109059,3.812550013,-0.181920095,-0.915960647,-0.619497481,-0.470967529,-28.637846,804.2333,PowerLaw,0.999669204,3.31E-04,0.98777712,0.01222288,0.985303899,0.014696101,0.976697704,0.023302296,0,0,0,0
3FGL J1936.6-4215,-28.68741991,-27.7016935,2.308185,1.004572122,3.493485728,-0.501260925,-0.33866864,-0.832791844,-0.99994162,-25.835772,1104.4037,PowerLaw,0.33501351,0.66498649,0.544743112,0.455256888,0.375478831,0.624521169,0.729304743,0.270695257,1,0.36,0.996,0
3FGL J1943.8+2518,-27.85455737,-26.60961541,2.3531194,-0.246249704,3.700850712,-0.484935078,-0.764582328,-0.697108608,-0.627507894,0.70882004,1407.156,PowerLaw,0.958866101,0.041133899,0.973033256,0.026966744,0.992375797,0.007624203,0.890060178,0.109939822,0,0,0,0
3FGL J1944.0-0535,-29.3511371,-27.26615081,2.3460462,0.259434593,3.935680233,-0.71381488,-0.876823752,-0.696438217,0.454214719,-14.228732,1651.4948,PowerLaw,0.999644193,3.56E-04,0.993268104,0.006731896,0.999558522,4.41E-04,0.990358402,0.009641598,0,0,0,0
3FGL J1944.1+3919,-29.75094029,-27.50004171,2.184457,-0.15268108,4.012760793,-0.529902114,-0.544581342,-0.621642657,-0.700973648,7.5842066,2108.0957,PowerLaw,0.999694141,3.06E-04,0.989914373,0.010085627,0.995693459,0.004306541,0.994316538,0.005683462,0,0,0,0
3FGL J1944.8+4300,-31.30683407,-27.68650507,2.01613,0.161007092,3.682516856,0.996842518,-0.335633971,-0.359137414,-0.712478365,9.241224,3572.1016,PowerLaw,0.999649986,3.50E-04,0.980479748,0.019520252,0.991597662,0.008402338,0.995859348,0.004140652,0,0,0,0
3FGL J1945.3+7329,-27.92218251,-27.71072504,2.5431397,1.014095289,3.624147314,-0.537325869,-0.86372417,-0.562723316,-0.999951066,22.2226,792.5781,PowerLaw,0.986996389,0.013003611,0.753404468,0.246595532,0.656614055,0.343385945,0.864061044,0.135938956,0,0.003,0.001,0
3FGL J1947.4-1121,-28.66320682,-27.38841672,2.2779925,1.125912328,3.723739713,-0.559049651,-0.688276194,-0.621214393,-0.999972795,-17.508055,1347.3772,PowerLaw,0.858147758,0.141852242,0.591183131,0.408816869,0.480419679,0.519580321,0.759885176,0.240114824,0,0.243,0.697,0
3FGL J1947.9-0743,-27.89229816,-27.34336674,2.3902543,0.642622906,3.96894752,-0.168457198,-0.807193737,-0.512826098,-0.999985184,-16.044998,1018.93823,PowerLaw,0.997734995,0.002265005,0.952944488,0.047055512,0.93841665,0.06158335,0.914648537,0.085351463,0,0,0,0
3FGL J1948.1-7059,-28.18853958,-27.62770562,2.580522,-1.565654404,3.575769629,-0.745949511,-0.767586146,-0.555850367,-0.672395907,-30.140432,868.44946,PowerLaw,0.999841482,1.59E-04,0.995523846,0.004476154,0.999942767,5.72E-05,0.989170673,0.010829327,0,0,0,0
3FGL J1949.5-1454,-28.09427557,-27.43021152,2.3194594,1.209498082,3.931486673,0.722197465,-0.665375369,-0.700188712,-0.99997669,-19.46297,1069.8171,PowerLaw,0.869826316,0.130173684,0.695544372,0.304455628,0.64048345,0.35951655,0.716127197,0.283872803,0,0.012,0.005,0
3FGL J1949.6+2355,-29.36603552,-26.5609909,2.2942927,0.506192949,3.402307765,-0.448688198,-0.354678052,-0.879225899,-0.48743854,-1.1151838,2385.814,PowerLaw,0.954051816,0.045948184,0.855325864,0.144674136,0.840611471,0.159388529,0.828815397,0.171184603,0,0,0,0
3FGL J1949.7-8109,-28.60000336,-27.4284895,2.325424,0.644817385,4.084510971,-0.238905504,-0.801227697,-0.376383272,-0.814658362,-29.01129,1301.8723,PowerLaw,0.994497697,0.005502303,0.984384337,0.015615663,0.981560706,0.018439294,0.958511669,0.041488331,0,0,0,0
3FGL J1950.2+1215,-25.66567689,-27.07020451,2.6260316,1.345011662,3.91487302,-0.595022476,-0.739283877,-0.923072079,-0.999804924,-7.117476,553.6436,PowerLaw,0.690914035,0.309085965,0.223014665,0.776985335,0.358892563,0.641107437,0.811768002,0.188231998,0,0.995,1,0
3FGL J1951.3+6909,-26.38265454,-27.75274975,2.6977553,0.327030518,3.852727144,-0.798719371,-0.869398985,-0.682808936,-0.455984802,20.140192,473.96976,PowerLaw,0.999857446,1.43E-04,0.991501407,0.008498593,0.994846729,0.005153271,0.987528121,0.012471879,0,0,0,0
3FGL J1951.8-1102,-30.62758954,-27.39464921,2.104774,0.763988609,3.607390726,0.980436038,-0.450261045,-0.649251771,-0.429269292,-18.35873,2906.1248,PowerLaw,0.997453806,0.002546194,0.974052789,0.025947211,0.946639945,0.053360055,0.987319831,0.012680169,0,0,0,0
3FGL J1953.3+3847,-27.35854401,-27.05363765,2.5598128,0.822902528,3.632285769,-0.452286845,-0.745623553,-0.764915807,-0.999951154,5.7793865,892.52765,PowerLaw,0.697145527,0.302854473,0.625856604,0.374143396,0.631503922,0.368496078,0.822364558,0.177635442,0,0.139,0.028,0
3FGL J1953.4+7653,-29.2308596,-27.78296184,2.3555236,-0.253031917,3.964937757,-0.663937985,-0.760384211,-0.66450454,-0.454101581,22.963472,1383.4778,PowerLaw,0.999836183,1.64E-04,0.994646288,0.005353712,0.998686402,0.001313598,0.992188514,0.007811486,0,0,0,0
3FGL J1955.7-7019,-30.41655146,-27.79976026,2.2016854,0.1790824,3.646044811,-0.621463071,-0.38110459,-0.565087074,-0.551184168,-30.824434,2189.697,PowerLaw,0.999850678,1.49E-04,0.990014062,0.009985938,0.989265417,0.010734583,0.996295314,0.003704686,0,0,0,0
3FGL J1957.9-0712,-28.29956193,-27.4483732,2.3787937,-0.261496396,3.704804328,-0.595019135,-0.807053921,-0.549341041,-0.752630122,-18.050085,1120.9943,PowerLaw,0.999742919,2.57E-04,0.990765069,0.009234931,0.995845232,0.004154768,0.989621868,0.010378132,0,0,0,0
3FGL J1958.1+2436,-33.23365131,-27.11857726,1.6788126,-2.732240891,3.856053743,0.696969734,-0.524240648,-0.075024307,-0.426818253,-2.4149113,13977.932,PowerLaw,0.999016321,9.84E-04,0.99404193,0.00595807,0.999999418,5.82E-07,0.996140844,0.003859156,0,0,0,0
3FGL J1958.1-0243,-25.53812697,-27.33949634,2.7404354,0.18057353,3.719996096,-0.518450467,-0.815056298,-0.756980686,-0.999961003,-16.059546,404.8501,PowerLaw,0.997497235,0.002502765,0.970636974,0.029363026,0.968245099,0.031754901,0.922421586,0.077578414,0,0,0,0
3FGL J1958.2-1413,-27.77798866,-27.45530835,2.4146228,1.319858201,3.470729477,-0.131116285,-0.816620537,-0.919096795,-0.048364849,-21.104124,881.61694,PowerLaw,0.822990179,0.177009821,0.909140064,0.090859936,0.819480066,0.180519934,0.82569773,0.17430227,0,0,0,0
3FGL J1958.6+3844,-27.14033014,-26.93644316,2.6373606,0.412842164,4.196601391,-0.807515387,-0.761017745,-0.687260314,-0.880257844,4.8519573,801.44934,PowerLaw,0.996914432,0.003085568,0.973073573,0.026926427,0.97887658,0.02112342,0.969880236,0.030119764,0,0,0,0
3FGL J2004.4+3338,-26.29952743,-26.60572912,2.2963111,1.214844285,3.917864749,-0.502915293,-0.698933706,-0.649788955,-0.66915906,1.1853596,1090.8677,PowerLaw,0.79287362,0.20712638,0.559487622,0.440512378,0.745742733,0.254257267,0.866805187,0.133194813,0,0.314,0.001,0
