Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Ln_Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,AGN_BDT_O,AGN_BDT_O_STD,PSR_BDT_O,PSR_BDT_O_STD,AGN_NN_O,AGN_NN_O_STD,PSR_NN_O,PSR_NN_O_STD,AGN_RF_O,AGN_RF_O_STD,PSR_RF_O,PSR_RF_O_STD,AGN_LR_O,AGN_LR_O_STD,PSR_LR_O,PSR_LR_O_STD,Flags,Category_Prob
4FGL J1850.1-0758,25.685339,-3.3423073,-21.1949201,2.251972,0.09922233,-0.030396318,0.7079269,0.92427194,-0.76158875,0.000715,-0.7340322,-0.6463709,-0.6093911,-0.017630244,2.3631564,7.89216949,AGN,bcu,PowerLaw,,NVSS J185002-075842,0.993650588,0.006658943,0.006349412,0.006658943,0.991482345,0.007659107,0.008517655,0.007659107,0.987460857,0.010996634,0.012539143,0.010996634,0.988280716,0.003180389,0.011719284,0.003180389,0.97769611,0.016566593,0.02230389,0.016566593,0.988503464,0.028820232,0.011496536,0.028820232,0.967243823,0.025372671,0.032756177,0.025372671,0.922716881,0.02813576,0.077283119,0.02813576,4,AGN
4FGL J1850.5+2631,56.800938,11.928507,-22.4486878,1.6769772,0.16223013,0.052959707,0.7274015,-0.8812797,0.9940972,0.000331,-0.33734953,-0.37936118,-0.47964126,-0.001539191,2.13460339,9.37273639,AGN,bll,PowerLaw,,NVSS J185023+263151,0.999306509,0.000679,0.000693,0.000679,0.995613814,0.003508836,0.004386186,0.003508836,0.996800391,0.004328165,0.003199609,0.004328165,0.993042327,0.002314221,0.006957673,0.002314221,0.997368138,0.002421253,0.002631862,0.002421253,0.995038651,0.009130049,0.004961349,0.009130049,0.995768039,0.005902089,0.004231961,0.005902089,0.980316918,0.010081072,0.019683082,0.010081072,2,AGN
4FGL J1851.5+3406,64.01397,14.8008175,-22.3722087,2.2709725,0.19010985,0.09793867,0.98123026,0.25958014,-0.8438589,0.001917725,-0.025724446,-0.77406293,-0.38977712,-0.99872285,2.93284519,7.56266478,AGN,bcu,PowerLaw,,B2 1849+34,0.999793582,0.000141,0.000206,0.000141,0.997776019,0.001346369,0.002223981,0.001346369,0.995851556,0.005763524,0.004148444,0.005763524,0.998697345,0.000376,0.001302655,0.000376,0.999440788,0.000401,0.000559,0.000401,0.999623086,0.000607,0.000377,0.000607,0.993578319,0.008647064,0.006421681,0.008647064,0.996231225,0.00166589,0.003768775,0.00166589,0,AGN
4FGL J1852.4+4856,78.597946,19.948675,-20.4700751,2.2874281,0.03740223,0.05180905,2.359477,-0.11411343,-0.54866683,0.000542,-0.6766953,-0.54882324,-0.67582184,-0.9020032,6.03740804,6.92370697,AGN,fsrq,PowerLaw,3FGL J1852.4+4856,S4 1851+48,0.999867249,7.19e-05,0.000133,7.19e-05,0.998565101,0.00111717,0.001434899,0.00111717,0.9983725,0.002140345,0.0016275,0.002140345,0.999950331,2.08e-05,4.97e-05,2.08e-05,0.99983632,0.000137,0.000164,0.000137,0.999819402,0.0004,0.000181,0.0004,0.996929496,0.004916233,0.003070504,0.004916233,0.999894016,6.23e-05,0.000106,6.23e-05,0,AGN
4FGL J1853.8+6714,97.75324,24.63791,-22.7928933,2.2249799,0.29134214,0.1831941,1.2317759,0.28229883,-0.9189939,0.002461114,0.42188784,-0.4523472,-0.6094035,-0.5929387,2.19327289,8.23923964,AGN,bll,PowerLaw,,1ES 1853+671,0.9983434,0.001714062,0.0016566,0.001714062,0.997338709,0.001538065,0.002661291,0.001538065,0.990067742,0.011209789,0.009932258,0.011209789,0.99249769,0.00225271,0.00750231,0.00225271,0.997225605,0.002572686,0.002774395,0.002572686,0.999303503,0.001234075,0.000696,0.001234075,0.98353258,0.01520936,0.01646742,0.01520936,0.976564482,0.012168386,0.023435518,0.012168386,16,AGN
4FGL J1854.6-6007,335.87686,-23.683062,-22.3948716,2.0503795,0.2561076,0.26877812,1.7304168,0.9509966,-0.8974274,0.002694095,0.5723441,-0.6388922,-0.50956017,-0.9998697,2.10464805,7.99330928,AGN,bll,PowerLaw,3FGL J1855.1-6008,PMN J1854-6009,0.998911407,0.000702,0.001088593,0.000702,0.991535508,0.005554557,0.008464492,0.005554557,0.990753976,0.007481265,0.009246024,0.007481265,0.99465635,0.001915297,0.00534365,0.001915297,0.996246689,0.0030866,0.003753311,0.0030866,0.996307762,0.008198054,0.003692238,0.008198054,0.982600604,0.013355362,0.017399396,0.013355362,0.987664862,0.00759272,0.012335138,0.00759272,0,AGN
4FGL J1855.8-2028,15.010912,-10.118919,-22.3173022,2.1537118,0.3147659,0.46574566,2.4565175,-0.79815865,0.6474998,0.002872235,0.960743,-0.25416774,-0.80920804,-0.9995462,3.14328539,7.80531227,AGN,bcu,PowerLaw,,PMN J1855-2027,0.994181978,0.038547667,0.005818022,0.038547667,0.973760816,0.027645478,0.026239184,0.027645478,0.966522877,0.020040417,0.033477123,0.020040417,0.991883489,0.003134516,0.008116511,0.003134516,0.994240244,0.00719429,0.005759756,0.00719429,0.971305356,0.051867938,0.028694644,0.051867938,0.957334826,0.026378757,0.042665174,0.026378757,0.982322992,0.014588597,0.017677008,0.014588597,0,AGN
4FGL J1857.9+0313c,36.53415,0.028457753,-19.8669038,2.4987288,0.3140049,0.27369133,3.1794715,0.9782235,-0.88451016,0.009076109,-0.54846895,-0.7395239,-0.7715204,-0.54286355,2.56655303,7.48803165,AGN,bcu,LogParabola,,LQAC 284+003,0.874903083,0.180647716,0.125096917,0.180647716,0.777611776,0.106511975,0.222388224,0.106511975,0.757088561,0.065166787,0.242911439,0.065166787,0.639017837,0.056528642,0.360982163,0.056528642,0.632467295,0.244729258,0.367532705,0.244729258,0.368747715,0.257923778,0.631252285,0.257923778,0.53730389,0.090641473,0.46269611,0.090641473,0.08877472,0.032292845,0.91122528,0.032292845,60,MIXED
4FGL J1858.1-1821,17.174532,-9.682179,-22.5191596,2.1508029,0.2248238,0.021495553,0.25209987,0.3339316,0.9931798,0.001889561,-0.7501795,-0.46835065,-0.46319005,-0.67364156,1.88837925,8.23150385,AGN,bcu,PowerLaw,,NVSS J185806-182314,0.997020329,0.00503166,0.002979671,0.00503166,0.983600994,0.014296832,0.016399006,0.014296832,0.992436627,0.007427666,0.007563373,0.007427666,0.984954282,0.004292346,0.015045718,0.004292346,0.986145292,0.018324884,0.013854708,0.018324884,0.899170179,0.154183264,0.100829821,0.154183264,0.981172325,0.017081538,0.018827675,0.017081538,0.909740077,0.040007383,0.090259923,0.040007383,0,AGN
4FGL J1858.1+7318,104.40247,25.420557,-22.0978807,2.3803244,0.07219115,-0.08760061,2.658979,-0.5479546,-0.6031866,0.000141,-0.91575193,-0.13931236,-0.41376007,-0.750356,2.25213618,7.23887737,AGN,bcu,PowerLaw,3FGL J1857.9+7319,GALEXASC J185820.26+731714.3,0.998418121,0.001713899,0.001581879,0.001713899,0.996922071,0.001611441,0.003077929,0.001611441,0.987640741,0.010411855,0.012359259,0.010411855,0.99687038,0.001032631,0.00312962,0.001032631,0.993890799,0.006052052,0.006109201,0.006052052,0.99638326,0.005447527,0.00361674,0.005447527,0.940590234,0.035034158,0.059409766,0.035034158,0.966223695,0.016169346,0.033776305,0.016169346,512,AGN
4FGL J1858.3-2511,10.86877,-12.606431,-20.3889184,2.3752406,0.0692206,0.19578077,5.0988483,0.9996102,-0.49794495,0.001342713,-0.65677583,-0.6290337,-0.81502277,-0.99991,4.30317537,6.94564482,AGN,bcu,LogParabola,3FGL J1858.4-2509,PMN J1858-2511,0.935880525,0.09779878,0.064119475,0.09779878,0.963207808,0.031611402,0.036792192,0.031611402,0.929325369,0.036860394,0.070674631,0.036860394,0.976609087,0.006594228,0.023390913,0.006594228,0.67170617,0.242514001,0.32829383,0.242514001,0.944015605,0.079634713,0.055984395,0.079634713,0.603749057,0.144956829,0.396250943,0.144956829,0.850625994,0.042839612,0.149374006,0.042839612,0,AGN
4FGL J1858.3+4321,73.45013,17.064438,-22.2414146,2.2341475,0.14630993,0.068954416,0.99237573,0.9215519,0.2588052,0.001529831,-0.75054264,-0.4348162,-0.6094551,-0.9999999,2.07023264,7.5298045,AGN,bll,PowerLaw,,NVSS J185813+432452,0.998697836,0.001216537,0.001302164,0.001216537,0.992433657,0.005200335,0.007566343,0.005200335,0.994547657,0.005111653,0.005452343,0.005111653,0.984050608,0.004076456,0.015949392,0.004076456,0.994471892,0.004612736,0.005528108,0.004612736,0.976623347,0.032688092,0.023376653,0.032688092,0.979344712,0.020532964,0.020655288,0.020532964,0.911716841,0.031482628,0.088283159,0.031482628,0,AGN
4FGL J1858.5+0640,39.680115,1.4728931,-20.7978361,2.408897,0.13199437,-0.000664,0,0.18041688,0.9510245,0.000956,-0.8769752,-0.65756416,-0.5451643,-0.55252707,2.16955552,8.03071944,AGN,bcu,PowerLaw,,NVSS J185831+064016,0.881099294,0.16674496,0.118900706,0.16674496,0.983208678,0.014991798,0.016791322,0.014991798,0.915685083,0.041003786,0.084314917,0.041003786,0.934369192,0.020903345,0.065630808,0.020903345,0.465796123,0.291021156,0.534203877,0.291021156,0.793982417,0.236565133,0.206017583,0.236565133,0.776947747,0.091835771,0.223052253,0.091835771,0.502874131,0.139352862,0.497125869,0.139352862,4,MIXED
4FGL J1858.7+5708,87.26761,21.565628,-22.3472165,2.2732754,0.18510424,0.2396234,2.2344368,0.998401,-0.47302687,0.002616237,-0.5771869,-0.47985166,-0.9982042,-0.88589454,2.67968077,7.37863559,AGN,fsrq,PowerLaw,,87GB 185759.9+570427,0.994185007,0.004352216,0.005814993,0.004352216,0.991825853,0.00445763,0.008174147,0.00445763,0.986575333,0.010261714,0.013424667,0.010261714,0.98032144,0.004047151,0.01967856,0.004047151,0.983074442,0.014515301,0.016925558,0.014515301,0.988053046,0.015246978,0.011946954,0.015246978,0.945316939,0.030096678,0.054683061,0.030096678,0.913250766,0.02549927,0.086749234,0.02549927,0,AGN
4FGL J1859.0+2329,54.85191,8.89281,-21.93914,2.3590033,0.13315347,-0.00800771,0.1301051,0.9999539,-0.4844021,0.001179845,-0.778956,-0.52053756,-0.5509149,-0.4631357,2.10411696,7.56918137,AGN,bcu,PowerLaw,,NVSS J185857+233007,0.998420643,0.001443741,0.001579357,0.001443741,0.995675112,0.003257101,0.004324888,0.003257101,0.990888852,0.008349597,0.009111148,0.008349597,0.992767124,0.001914412,0.007232876,0.001914412,0.994311037,0.007057282,0.005688963,0.007057282,0.993898034,0.013929949,0.006101966,0.013929949,0.966850754,0.024236808,0.033149246,0.024236808,0.951025147,0.017037334,0.048974853,0.017037334,4,AGN
4FGL J1901.7-5140,345.0393,-22.484348,-21.9372959,2.2806168,0.30867997,0.6063261,3.6487446,0.97725904,-0.3721699,0.007273722,-0.27612853,-0.63705736,-0.9305668,-0.9984228,1.19533607,7.60783627,AGN,bcu,LogParabola,,PMN J1901-5138,0.657473693,0.287212315,0.342526307,0.287212315,0.685274284,0.142992993,0.314725716,0.142992993,0.851664407,0.05288677,0.148335593,0.05288677,0.501986417,0.062628729,0.498013583,0.062628729,0.59759491,0.252771484,0.40240509,0.252771484,0.373041389,0.235463044,0.626958611,0.235463044,0.520674946,0.140143098,0.479325054,0.140143098,0.080111419,0.029651014,0.919888581,0.029651014,16,MIXED
4FGL J1902.4-0629,28.390636,-5.3826995,-22.3252762,1.9499894,0.18223691,0.000515,0.02363631,0.41733032,-0.70708823,0.000261,-0.85183024,0.045117773,-0.5928899,-0.27685574,2.01830961,8.83609613,AGN,bcu,PowerLaw,,NVSS J190223-062850,0.998885698,0.001126561,0.001114302,0.001126561,0.993770881,0.006064494,0.006229119,0.006064494,0.992976048,0.007274805,0.007023952,0.007274805,0.995925356,0.001233272,0.004074644,0.001233272,0.993224298,0.008814797,0.006775702,0.008814797,0.996240219,0.009445898,0.003759781,0.009445898,0.978219185,0.019342593,0.021780815,0.019342593,0.987174702,0.005625417,0.012825298,0.005625417,0,AGN
4FGL J1902.9-6748,327.76028,-26.047438,-20.4598623,2.444122,0.043576453,0.13108867,4.791356,0.06229943,-0.5189585,0.001082431,-0.7235305,-0.75569546,-0.69634277,-0.9999997,5.63199563,6.4114552,AGN,fsrq,LogParabola,3FGL J1902.9-6745,PMN J1903-6749,0.999419762,0.000482,0.00058,0.000482,0.997463376,0.001630937,0.002536624,0.001630937,0.994075502,0.006652635,0.005924498,0.006652635,0.99982013,8.48e-05,0.00018,8.48e-05,0.999512912,0.000435,0.000487,0.000435,0.998788457,0.002723134,0.001211543,0.002723134,0.99064252,0.010115978,0.00935748,0.010115978,0.998938816,0.000594,0.001061184,0.000594,0,AGN
4FGL J1903.2+5540,85.967804,20.534733,-19.2337343,1.948071,0.02456762,0.08375542,7.080384,0.99965197,-0.3698206,0.000186,-0.43965557,-0.4420899,-0.5910854,-0.6100298,4.25191653,7.14102119,AGN,bll,LogParabola,3FGL J1903.2+5541,TXS 1902+556,0.996762013,0.009452246,0.003237987,0.009452246,0.939727154,0.045798701,0.060272846,0.045798701,0.982694034,0.018171752,0.017305966,0.018171752,0.962475204,0.014810988,0.037524796,0.014810988,0.993275588,0.012031311,0.006724412,0.012031311,0.915663736,0.116574508,0.084336264,0.116574508,0.98807325,0.015752455,0.01192675,0.015752455,0.812810831,0.061040023,0.187189169,0.061040023,0,AGN
4FGL J1904.1+3627,67.293144,13.372438,-21.4938848,1.8368785,0.085236214,0.07015132,1.7274531,0.94861996,-0.9036136,0.000229,0.5635961,-0.42893732,-0.4284197,-0.5724776,3.46265836,8.41473125,AGN,bll,PowerLaw,3FGL J1904.5+3627,MG2 J190411+3627,0.999879467,7.42e-05,0.000121,7.42e-05,0.997847157,0.001414699,0.002152843,0.001414699,0.998018155,0.004516163,0.001981845,0.004516163,0.998686929,0.000456,0.001313071,0.000456,0.999776314,0.00017,0.000224,0.00017,0.999415415,0.001279447,0.000585,0.001279447,0.998365012,0.004076471,0.001634988,0.004076471,0.998661317,0.000835,0.001338683,0.000835,0,AGN
4FGL J1906.7+5419,84.773384,19.612055,-21.8784312,2.366859,0.2654767,0.51770276,3.4127119,-0.6444017,-0.5619022,0.008193923,-0.3459307,-0.5548444,-0.9999996,0.2206351,2.34119206,7.21015553,AGN,bcu,LogParabola,,TXS 1905+542,0.996891104,0.00825782,0.003108896,0.00825782,0.977130227,0.017017603,0.022869773,0.017017603,0.955415841,0.022664108,0.044584159,0.022664108,0.956094614,0.012032062,0.043905386,0.012032062,0.981877541,0.028045496,0.018122459,0.028045496,0.879012512,0.14671584,0.120987488,0.14671584,0.796985679,0.074425066,0.203014321,0.074425066,0.673182952,0.086263117,0.326817048,0.086263117,0,AGN
4FGL J1907.2+0126,36.025913,-2.861166,-21.3775683,2.175586,0.13208248,0.016525535,0.2738245,0.9930188,-0.8143543,0.000926,-0.43585798,-0.62686306,-0.8322495,0.04780006,2.82834877,8.21285707,AGN,bcu,PowerLaw,,2MASS J19071198+0127091,0.997803985,0.002270159,0.002196015,0.002270159,0.995188839,0.004384969,0.004811161,0.004384969,0.98552922,0.013056534,0.01447078,0.013056534,0.992672123,0.002447687,0.007327877,0.002447687,0.980420069,0.021894754,0.019579931,0.021894754,0.99695535,0.011442149,0.00304465,0.011442149,0.962029709,0.027017518,0.037970291,0.027017518,0.973515049,0.012378268,0.026484951,0.012378268,0,AGN
4FGL J1907.7-1232,23.51233,-9.254058,-22.1837538,2.4229848,0.22263369,0.06567107,0.67550325,-0.99981475,0.99911314,0.002180041,-0.7674384,-0.59599906,-0.67931604,-0.6386171,2.15064425,7.36225839,AGN,bcu,PowerLaw,,NVSS J190748-123221,0.99478697,0.054373385,0.00521303,0.054373385,0.988763398,0.008312928,0.011236602,0.008312928,0.981472569,0.012611519,0.018527431,0.012611519,0.990699367,0.00272033,0.009300633,0.00272033,0.988224629,0.014247413,0.011775371,0.014247413,0.931862192,0.101067353,0.068137808,0.101067353,0.917320726,0.048709461,0.082679274,0.048709461,0.902708857,0.042612992,0.097291143,0.042612992,4096,AGN
4FGL J1909.5+3511,66.5835,11.8540745,-23.0371354,1.8282132,0.25669608,0.07210947,0.6661066,-0.8300901,0.8791608,0.001103628,-0.11445754,-0.06500232,-0.7676536,0.25529143,2.744078,9.01385944,AGN,bcu,PowerLaw,,TXS 1907+350,0.999762549,0.000357,0.000237,0.000357,0.997519513,0.001742012,0.002480487,0.001742012,0.994152543,0.008697848,0.005847457,0.008697848,0.998710105,0.000454,0.001289895,0.000454,0.9993178,0.000805,0.000682,0.000805,0.999222389,0.001679707,0.000778,0.001679707,0.988101442,0.014586259,0.011898558,0.014586259,0.997247102,0.001694928,0.002752898,0.001694928,0,AGN
4FGL J1909.7-2140,15.270095,-13.548853,-21.8353347,2.3662748,0.1563968,0.102501616,1.3082983,-0.9999877,0.9999072,0.001886402,-0.6479865,-0.6421618,-0.43800667,-0.9999351,2.46922017,7.32764577,AGN,bcu,PowerLaw,,TXS 1906-217,0.998831731,0.001353371,0.001168269,0.001353371,0.98851463,0.00911399,0.01148537,0.00911399,0.982172319,0.013990788,0.017827681,0.013990788,0.992061524,0.002447973,0.007938476,0.002447973,0.995018808,0.005933077,0.004981192,0.005933077,0.954142659,0.080999744,0.045857341,0.080999744,0.948665156,0.032593876,0.051334844,0.032593876,0.929741393,0.032601013,0.070258607,0.032601013,0,AGN
4FGL J1910.0-2453,12.271701,-14.92215,-22.1299086,2.3004158,0.23149522,0.26189983,2.0626686,0.90634894,-0.6545854,0.00347343,0.054031994,-0.791296,-0.9591707,-0.5468234,2.70777803,7.33835082,AGN,bcu,PowerLaw,,PMN J1910-2448,0.997740456,0.001831264,0.002259544,0.001831264,0.983291287,0.013099153,0.016708713,0.013099153,0.977639825,0.015786617,0.022360175,0.015786617,0.982536878,0.004353457,0.017463122,0.004353457,0.992593307,0.007820266,0.007406693,0.007820266,0.977961455,0.039221993,0.022038545,0.039221993,0.951969365,0.027036984,0.048030635,0.027036984,0.939549138,0.024973747,0.060450862,0.024973747,0,AGN
4FGL J1911.2-2006,16.882925,-13.231821,-19.2879682,2.449418,0.029662607,0.16913925,10.347257,-0.2204681,-0.5564984,0.0007,-0.6948797,-0.7338204,-0.8436741,-0.9998675,6.42637988,6.62294986,AGN,fsrq,LogParabola,3FGL J1911.2-2006,PKS B1908-201,0.947568019,0.106780282,0.052431981,0.106780282,0.885996101,0.0826632,0.114003899,0.0826632,0.91065345,0.05231348,0.08934655,0.05231348,0.977648813,0.016830285,0.022351187,0.016830285,0.891688132,0.071511416,0.108311868,0.071511416,0.843577278,0.206599296,0.156422722,0.206599296,0.850247775,0.068498078,0.149752225,0.068498078,0.774175339,0.09393473,0.225824661,0.09393473,0,AGN
4FGL J1911.4-1908,17.80805,-12.884063,-21.2418834,1.8966289,0.089411974,0.036972117,0.9429236,-0.9644886,0.99484587,0.000243,-0.4798742,-0.41106778,-0.39992777,-0.49323407,3.14701989,8.3784185,AGN,bll,PowerLaw,3FGL J1911.4-1908,PMN J1911-1908,0.999763647,0.000198,0.000236,0.000198,0.99625615,0.003194978,0.00374385,0.003194978,0.997011558,0.003302378,0.002988442,0.003302378,0.99804328,0.000631,0.00195672,0.000631,0.99885548,0.001183089,0.00114452,0.001183089,0.998775421,0.002521809,0.001224579,0.002521809,0.996746551,0.005545644,0.003253449,0.005545644,0.993755271,0.003293814,0.006244729,0.003293814,0,AGN
4FGL J1911.5+0311,38.06954,-3.022089,-21.8925027,1.9429533,0.27424943,0.43840125,3.319257,-0.7337502,-0.99998134,0.006333737,0.9997359,-0.29535925,-0.3970485,-0.9861824,1.74694758,8.79393823,AGN,bcu,LogParabola,3FGL J1911.7+0307,2MASS J19113134+0311093,0.988951144,0.064900364,0.011048856,0.064900364,0.797973319,0.126307315,0.202026681,0.126307315,0.960204002,0.023041585,0.039795998,0.023041585,0.916301474,0.031424974,0.083698526,0.031424974,0.993726342,0.011189455,0.006273658,0.011189455,0.630218215,0.281836031,0.369781785,0.281836031,0.925728303,0.039585985,0.074271697,0.039585985,0.80044486,0.121742693,0.19955514,0.121742693,0,AGN
4FGL J1912.0+1612,49.675274,2.8861065,-21.7172082,2.517102,0.2828018,0.16275272,1.072264,0.2952745,-0.8671741,0.002439981,-0.57754886,-0.63900906,-0.7669938,-0.7512072,3.52953812,7.26840927,AGN,bcu,PowerLaw,2FGL J1912.0+1609,IVS B1909+161,0.995764736,0.020181,0.004235264,0.020181,0.995984784,0.003244827,0.004015216,0.003244827,0.991278295,0.007963477,0.008721705,0.007963477,0.99775575,0.000617,0.00224425,0.000617,0.989327633,0.010963973,0.010672367,0.010963973,0.999035664,0.002039397,0.000964,0.002039397,0.959992478,0.028209401,0.040007522,0.028209401,0.987050736,0.004713494,0.012949264,0.004713494,4104,AGN
4FGL J1912.1-0803,28.057589,-8.239665,-20.3149663,2.364977,0.05768942,0.061462265,1.9742359,0.9743788,-0.5045042,0.000585,-0.64349914,-0.61688876,-0.75380796,-0.6610318,4.69854213,7.19341937,AGN,bcu,PowerLaw,3FGL J1912.0-0804,PMN J1912-0804,0.999616247,0.000354,0.000384,0.000354,0.996228766,0.003470214,0.003771234,0.003470214,0.99443999,0.007356725,0.00556001,0.007356725,0.998582782,0.000459,0.001417218,0.000459,0.998955229,0.00111952,0.001044771,0.00111952,0.998851418,0.002886239,0.001148582,0.002886239,0.99096265,0.010418761,0.00903735,0.010418761,0.994240148,0.002585538,0.005759852,0.002585538,0,AGN
4FGL J1912.4-1222,24.176819,-10.215283,-20.5183922,2.4152367,0.097033784,0.22506672,4.5909333,0.89655524,-0.3683921,0.002215546,-0.60987127,-0.7328656,-0.7215715,-0.9999944,3.98465426,7.28900672,AGN,bcu,LogParabola,3FGL J1912.6-1223,TXS 1909-124,0.976059633,0.021452227,0.023940367,0.021452227,0.952243321,0.036785996,0.047756679,0.036785996,0.934744275,0.029515949,0.065255725,0.029515949,0.955852436,0.009838332,0.044147564,0.009838332,0.860324576,0.119439728,0.139675424,0.119439728,0.880937682,0.14680348,0.119062318,0.14680348,0.720078583,0.09155389,0.279921417,0.09155389,0.694384059,0.067685372,0.305615941,0.067685372,0,AGN
4FGL J1912.4+3738,69.11701,12.3527975,-22.3051969,2.4292681,0.16956042,0.14623623,1.7083429,0.9979198,-0.5746946,0.002618271,-0.8119281,-0.48253107,-0.9999383,0.9986732,1.96797981,7.15162597,AGN,fsrq,PowerLaw,,TXS 1910+375,0.99254644,0.014855174,0.00745356,0.014855174,0.990476718,0.007871991,0.009523282,0.007871991,0.987346509,0.007714474,0.012653491,0.007714474,0.985667094,0.004782737,0.014332906,0.004782737,0.839880535,0.123699874,0.160119465,0.123699874,0.964174442,0.061696164,0.035825558,0.061696164,0.899086074,0.052480168,0.100913926,0.052480168,0.851274581,0.062216453,0.148725419,0.062216453,0,AGN
4FGL J1912.7-1250,23.779085,-10.48855,-21.6799112,2.1944594,0.16206867,0.0672286,1.0058323,-0.9968395,0.9836556,0.000505,-0.66854995,-0.55867934,-0.6396976,-0.7529932,2.67934554,8.02684908,AGN,bcu,PowerLaw,,1RXS J191251.7-124929,0.995967295,0.058588657,0.004032705,0.058588657,0.992048946,0.006116534,0.007951054,0.006116534,0.995993694,0.004912853,0.004006306,0.004912853,0.990678808,0.002727985,0.009321192,0.002727985,0.997105288,0.003119767,0.002894712,0.003119767,0.980446433,0.03332073,0.019553567,0.03332073,0.984710827,0.016623923,0.015289173,0.016623923,0.937152578,0.032213744,0.062847422,0.032213744,16,AGN
4FGL J1913.0-8009,314.0055,-27.620773,-20.3684179,2.4530983,0.0543111,0.14329463,4.913173,0.008047288,-0.49725476,0.001061485,-0.68515486,-0.7150788,-0.8150001,-0.99993265,5.87457364,6.61856777,AGN,fsrq,LogParabola,3FGL J1912.9-8008,PKS 1903-80,0.998463417,0.00096,0.001536583,0.00096,0.997473543,0.00144649,0.002526457,0.00144649,0.992351077,0.005680045,0.007648923,0.005680045,0.999750659,0.000109,0.000249,0.000109,0.996434717,0.002413029,0.003565283,0.002413029,0.998754085,0.002315877,0.001245915,0.002315877,0.975351822,0.022470993,0.024648178,0.022470993,0.998574626,0.000764,0.001425374,0.000764,0,AGN
