Source_Name,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index),HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,Class_4FGL,ASSOC_FGL,ASSOC_FHL,ASSOC1,Flags
4FGL J1446.8-1830,337.62506,36.461662,-27.078227488992084,-28.525800549110194,8.152584585045448,1.9032079,0.3122306,0.06319976,0.45078066,2.3240050214622454,-0.75746864,-0.6769764,-0.8017885,-0.097908095,-0.29128808,-0.99934393,AGN,bcu,3FGL J1446.8-1831,,NVSS J144644-182922,0
4FGL J1447.0-2657,332.5024,29.18837,-27.017749504136486,-28.590472440903973,8.344936168421867,1.9187382,0.18467586,0.051676985,0.5721316,1.9187937366475318,0.75460625,-0.9999996,0.9999964,-0.77064323,-0.3925278,-0.0696264,AGN,bcu,,3FHL J1447.0-2657,NVSS J144657-265713,0
4FGL J1448.0+3608,60.244614,63.71325,-24.912503895539242,-27.721074303936064,7.601185012393703,1.599795,0.051316664,0.11323423,5.5309787,3.2151778182944697,-0.980798,0.9998072,-0.268186,-0.4106404,-0.4519792,-0.52125615,AGN,bll,3FGL J1448.0+3608,3FHL J1447.9+3608,RBS 1432,0
4FGL J1449.5+2746,41.22862,63.844223,-27.81549781087887,-28.9700655118678,9.21771380487768,1.2864954,0.38063323,0.39635313,2.338882,2.138529680257782,0.119703755,-0.45758098,0.9996399,-0.04239378,-0.28639063,-0.43641865,AGN,rdg,,3FHL J1449.5+2745,B2 1447+27,0
4FGL J1449.6-2137,336.28827,33.474884,-26.731593820310664,-28.295393184474918,7.2626015499640815,2.4247518,0.14087455,-0.053172693,0.81586,3.6030157115749852,-0.37163717,-0.591405,-0.8995924,0.06990333,-0.72881675,-0.99995285,AGN,fsrq,,,PKS B1446-214,0
4FGL J1449.7-0910,345.34683,43.736404,-27.160204005940617,-28.530762406995624,8.121472976522627,1.9080387,0.35337964,0.1076382,0.81566626,0.9030793790621249,-0.8954479,0.99983287,-0.8410076,0.07516383,-0.465829,-0.99997675,AGN,agn,,,1RXS J144942.2-091018,4
4FGL J1450.4+0910,6.02091,56.66165,-26.216599091239697,-28.396980573415778,6.926357366391189,2.237402,0.14875828,0.17123751,2.0188675,4.331324443626496,0.8791377,-0.39408705,-0.67176014,-0.6739032,-0.7962729,-0.997571,AGN,fsrq,3FGL J1450.4+0911,,TXS 1448+093,0
4FGL J1450.8+5201,89.16825,56.54608,-25.68489180018574,-28.31313636213381,7.5542540583874755,2.078598,0.086710714,0.11152432,2.5261252,2.4550756835206435,0.91201895,0.35697886,-0.59841883,-0.53645027,-0.55786544,-0.9999976,AGN,bll,3FGL J1450.9+5200,3FHL J1450.9+5202,SDSS J145059.99+520111.7,512
4FGL J1451.4+6355,103.57622,48.455124,-26.4981008514195,-28.65015467007163,8.289478233003353,1.8316207,0.08387695,-0.008183197,0.22391361,3.38519419467056,0.7006619,-0.54835844,-0.49416047,-0.5792128,-0.16798817,-0.20879377,AGN,bll,3FGL J1451.2+6355,3FHL J1451.2+6355,RX J1451.4+6354,0
4FGL J1451.5+1415,14.315998,59.217346,-26.534469563921224,-28.46846319635762,7.028873566808835,2.3581977,0.16782367,0.29290107,2.0871985,2.990108791025681,-0.9408617,0.09302828,-0.6649278,-0.75976187,-0.5092874,-0.9999883,AGN,bcu,,,NVSS J145126+141626,0
4FGL J1451.8-3851,327.21576,18.27542,-27.444817568661332,-28.52994400808563,8.496637563889655,2.0505636,0.22009252,0.0065968228,0.075624876,2.10617964610268,-0.043426756,0.9799325,-0.8061635,-0.20685054,-0.9999985,0.9999913,AGN,bcu,,,PKS 1448-386,0
4FGL J1453.0-1318,342.89462,39.941853,-26.824708927769805,-28.352003701035258,7.457697615977378,2.2961128,0.15803841,-0.013153313,0.1711148,2.492889854832316,-0.9473733,0.4142043,-0.88407695,-0.23505214,-0.6620127,-0.22133155,AGN,bcu,,,TXS 1450-131,0
4FGL J1453.5+3505,57.520203,62.79627,-26.72091790782644,-28.70937878072269,7.0344175059855605,2.29305,0.15934578,0.07306042,0.8359038,3.9190219237764112,0.61392796,-0.6988777,-0.64817435,-0.55410135,-0.99694335,0.87328726,AGN,fsrq,,,MG2 J145315+3506,0
4FGL J1454.0+4927,84.7401,57.577,-27.300464234010644,-28.666082028992907,6.894063894775971,2.463904,0.29703838,0.26778707,1.6203564,3.0347190890691444,0.99877185,-0.71321684,-0.83861524,-0.4439742,-0.99817234,-0.6182629,AGN,bcu,,,87GB 145232.0+493854,0
4FGL J1454.1+1622,18.573746,59.641926,-25.86914027143634,-28.353180401216203,6.8272433094076765,2.291191,0.108642705,0.16700755,2.8275504,3.5828393735994886,0.91383237,-0.5847786,-0.6694527,-0.6946323,-0.8719395,-0.9996466,AGN,fsrq,3FGL J1454.0+1622,,CLASS J1454+1623,0
4FGL J1454.1+2647,39.325027,62.71249,-27.102237163750786,-28.690845753867237,7.711802595805426,2.1131988,0.17856206,0.039121818,0.39344138,1.1949043286342886,0.9701887,-0.10386424,-0.5941697,-0.6060357,-0.61339486,-0.3588537,AGN,bcu,,,B2 1451+26,0
4FGL J1454.4-3744,328.25034,19.000027,-25.708705864586406,-27.861246366299646,6.907009517572774,2.477523,0.12764877,0.20056145,2.7307556,4.014051690381497,0.9973434,-0.67023003,-0.7036128,-0.74820524,-0.9989683,0.97050756,AGN,fsrq,3FGL J1454.2-3751,,PKS 1451-375,0
4FGL J1454.4+5124,87.66787,56.45126,-24.033864824327093,-27.44107580270869,7.2330494634609055,1.9684027,0.023290614,0.055471186,5.1812844,5.989003100432316,-0.23596314,-0.41309705,-0.55856365,-0.46696696,-0.57956773,-0.595205,AGN,bll,3FGL J1454.5+5124,3FHL J1454.5+5124,TXS 1452+516,0
4FGL J1454.7+5237,89.40656,55.72649,-27.23872629553763,-28.838802869805,7.763274344537938,1.7996175,0.32252774,0.46028715,2.3228018,2.028210096178361,0.99538755,-0.90666884,-0.19391595,-0.65003985,-0.7171719,-0.9999979,AGN,bll,,,87GB 145311.3+524904,0
4FGL J1455.0+0247,358.826,51.719105,-27.634507044010615,-28.81084660773889,8.46874043125717,1.2042272,0.6335497,0.99968284,2.9242637,1.2828847615411694,-0.999969,0.99999356,3.93E-4,0.35906973,-0.53647053,-0.9997677,AGN,bll,,,87GB 145233.9+030210,0
4FGL J1455.4-3654,328.85568,19.640226,-26.29566385921397,-28.059059985692,7.423516481038766,2.3629708,0.1337071,0.02522426,0.39495862,2.48847480662178,-0.8191955,-0.61161727,-0.8019101,-0.53111506,-0.45947286,-0.8625533,AGN,bcu,,,PKS 1452-367,18
4FGL J1455.8-7601,310.35416,-14.971525,-26.86848915500232,-28.565913137909106,8.321559118108357,1.8719776,0.17856638,0.1233937,1.2371595,1.8667803039930373,-0.6031191,-0.76098126,-0.23343886,-0.5513704,-0.30436257,-0.8201489,AGN,bcu,,3FHL J1455.4-7559,SUMSS J145543-760054,0
4FGL J1456.0+5051,86.57789,56.558586,-27.430133666658808,-28.610696580332956,8.498134898362707,2.0947986,0.18150844,-0.046270665,0.64821833,2.006001147916185,-0.9997234,0.99976075,-0.6017239,-0.63185966,-0.61408436,-1.21E-4,AGN,bll,,,RGB J1456+508,16
4FGL J1457.3-4246,326.2387,14.32528,-25.571539537821028,-27.97929326036268,7.050928304262444,2.4070904,0.077879846,0.040390324,0.8980979,5.3263148504923095,0.78683156,-0.6052074,-0.7505655,-0.64669716,-0.8297617,0.21409261,AGN,bcu,,,PKS J1453-426,2
4FGL J1457.4-3539,329.8974,20.535393,-24.15881356718318,-27.61253479769407,6.600107636272193,2.1752746,0.031567644,0.17026366,10.359221,7.956331192712332,0.33101055,-0.46711037,-0.64330274,-0.656956,-0.85839385,-0.8222058,AGN,FSRQ,3FGL J1457.4-3539,3FHL J1457.5-3538,PKS 1454-354,0
4FGL J1457.8-4642,324.40063,10.830863,-26.95669188047321,-28.36043676515226,8.814629368593552,1.9608512,0.15442121,-0.03376745,0.4343537,2.327195360558059,0.8542381,-0.5142651,7.74E-4,-0.4193858,-0.7266057,0.2636372,AGN,bcu,,3FHL J1457.8-4642,PMN J1457-4642,0
4FGL J1458.6+3722,61.938885,61.378197,-26.252707019549412,-28.572818809790263,7.400650852140018,2.1399684,0.09628633,0.05430934,1.0975956,3.6284395777088916,-0.81618863,-0.27710488,-0.5478514,-0.62986207,-0.47269845,-0.8501509,AGN,bll,3FGL J1458.7+3719,3FHL J1458.7+3722,B3 1456+375,0
4FGL J1459.0+6129,100.04141,49.581505,-27.308247062185703,-28.93731003725981,7.159912315493653,2.3745015,0.15348674,-0.026075596,0.3266568,2.0176233922908224,0.56185615,-0.59977823,-0.6596908,-0.44678867,-0.8319508,-0.9974331,AGN,bcu,,,SDSS J145852.69+612813.8,0
4FGL J1459.0-5353,321.13934,4.4041533,-25.738509273866796,-27.349090987724843,7.413895823791459,2.5126143,0.104772426,0.1339125,1.1751932,2.779468531155865,-0.9990716,0.9993959,-0.6126619,-0.83464414,-0.66068643,-0.6430841,AGN,bcu,,,AT20G J145935-535047,256
4FGL J1459.5+1527,18.10776,58.080135,-26.997074676227978,-28.612566564177236,7.7910229121286765,2.0120897,0.19544059,0.09951002,1.071767,3.055049619641239,-0.8354664,0.98558885,-0.26264396,-0.44325477,-0.8390163,-0.31972122,AGN,fsrq,,,MG1 J145921+1526,0
4FGL J1500.7+4752,81.16168,57.422394,-26.337108409839807,-28.3191863536879,7.290728526929466,2.3171537,0.15808716,0.13681322,1.7487613,2.3109897874591727,0.5337325,-0.6488828,-0.5889218,-0.6930061,-0.81552714,-0.9998433,AGN,bll,3FGL J1500.6+4750,,TXS 1459+480,0
4FGL J1500.9+5528,92.421555,53.2962,-26.89343941104277,-28.72525559138932,7.903746081711538,2.0556004,0.1641598,0.1408769,1.8071357,2.6423240446664025,-0.9985714,0.988952,-0.48624223,-0.45052016,-0.87351567,-0.29909638,AGN,bll,,,FIRST J150106.2+552750,0
4FGL J1501.0+2238,31.447752,60.351482,-25.055141805713586,-27.991789767401773,7.494920616460239,1.9418399,0.048433036,0.057129234,2.2750711,4.192214246679201,0.33416817,-0.4236218,-0.46344194,-0.49463356,-0.59500873,-0.5344851,AGN,bll,3FGL J1500.9+2238,3FHL J1500.9+2238,MS 1458.8+2249,0
4FGL J1502.5+5552,92.73668,52.87125,-26.372853198605714,-28.490226607718135,7.130704768498824,2.3721318,0.12182725,0.1503279,2.2032287,4.078186119940392,0.24895224,-0.46059337,-0.7272417,-0.6061266,-0.7395569,-0.9996221,AGN,bcu,3FGL J1502.2+5553,,FIRST J150229.0+555204,16
4FGL J1503.3+1651,21.220036,57.868935,-27.067199862546396,-28.605009811316506,8.044790749819356,2.1077325,0.14540051,-0.036804393,0.5728985,2.087591954372198,0.99565375,-0.8057006,-0.7174367,-0.7092055,0.13641153,-0.5762594,AGN,bll,,3FHL J1503.3+1651,NVSS J150316+165116,0
4FGL J1503.5+4759,80.95813,56.94207,-25.696799056446483,-28.28878152315229,7.464863810862967,2.1974695,0.07377403,0.032782834,0.9703415,3.1505675933601722,-0.55807805,-0.4977756,-0.63272625,-0.5660981,-0.731508,-0.5161969,AGN,bll,3FGL J1503.7+4759,3FHL J1503.3+4758,TXS 1501+481,0
4FGL J1503.6-6427,316.5918,-5.145132,-25.528353490448662,-27.467212258371227,7.223105833748245,2.4654827,0.13143997,0.13377552,2.0066507,4.013316048392167,0.9973898,0.1618341,-0.8027725,-0.5685316,-0.971188,0.42854664,AGN,bcu,3FGL J1503.7-6426,,AT20G J150350-642539,0
4FGL J1503.7-1540,343.7349,36.499973,-25.28117058676377,-27.869782719037566,8.246872170203192,1.7568429,0.064588554,0.0538335,1.9267433,2.664319817850118,0.9962309,-0.11142114,-0.52539986,-0.31017035,-0.46024507,-0.35118335,AGN,bll,3FGL J1503.7-1540,3FHL J1503.7-1541,RBS 1457,0
4FGL J1503.7-5801,319.7238,0.46329004,-24.14713081224167,-26.269100000174927,7.315301228449998,2.4787464,0.074609786,0.2859198,6.0327177,0.9978130045231509,0.9253487,-0.026120173,-0.61425734,-0.7545644,-0.8724028,-0.81214845,AGN,bcu,3FGL J1503.5-5801,,WISE J150334.23-580119.2,0
4FGL J1503.9-4247,327.31628,13.709133,-26.20709053571157,-27.988949784455148,7.0141882296298395,2.4138815,0.19156311,0.3228619,2.9211087,2.3873469021251474,-0.99999857,0.99998426,-0.671986,-0.7576561,-0.99984145,-0.95199263,AGN,bcu,,,PMN J1504-4248,0
4FGL J1504.4+1029,11.38644,54.583187,-22.332047670710335,-26.940296485358846,6.219945210064812,2.1244016,0.007963722,0.0986157,17.376667,9.514261457066931,-0.1642277,-0.49188137,-0.6383986,-0.63760763,-0.7884131,-0.86062217,AGN,FSRQ,3FGL J1504.4+1029,3FHL J1504.3+1030,PKS 1502+106,256
4FGL J1504.9+2027,27.858355,58.827206,-26.511357894644764,-28.444308721893563,7.145565647105352,2.3420038,0.10353425,-0.03816317,0.67045075,2.2563198575946433,-0.6911242,-0.6006293,-0.73307633,-0.5573631,-0.6209138,-0.99572754,AGN,bcu,,,NVSS J150503+202811,0
4FGL J1505.0-3433,331.91855,20.689777,-26.12523873960614,-28.231236848548676,7.394195727635222,2.1903884,0.12657265,0.12600447,2.0294056,3.6905538480424966,0.4829753,0.9964388,-0.64041567,-0.5733317,-0.72002894,-0.9999525,AGN,bll,3FGL J1505.0-3432,,PMN J1505-3432,0
4FGL J1505.0+0326,2.2285528,50.261127,-24.82678150257705,-27.9250600827003,6.028548509194554,2.4895866,0.049868617,0.09910446,3.0470672,4.296622415276858,-0.25899702,-0.6158546,-0.75606,-0.7688461,-0.7835217,-0.9999327,AGN,NLSY1,3FGL J1505.1+0326,,PKS 1502+036,0
4FGL J1505.5-8241,307.24167,-20.977446,-26.632097672441922,-28.489920081634683,8.121671404158329,1.9775958,0.14413607,0.049190708,0.8022428,2.366721768294284,0.15784408,0.21223815,-0.30063203,-0.6358629,-0.30615973,-0.63017035,AGN,bcu,3FGL J1504.5-8242,3FHL J1505.8-8241,WISEA J150525.41-824231.1,0
4FGL J1506.1+3731,61.657764,59.899635,-24.430136049468423,-28.0242221907943,6.066492282873424,2.3983736,0.030771352,0.101868585,6.0701504,7.405302855147009,-0.045094963,-0.619374,-0.7284126,-0.7387963,-0.85122335,-0.999846,AGN,fsrq,3FGL J1506.1+3728,3FHL J1506.0+3732,B2 1504+37,0
4FGL J1506.4-0540,352.8557,43.724445,-27.482114792688023,-28.617254300065007,9.461808423439082,1.5219364,0.36502075,0.21190372,1.111665,2.3979943633199836,-0.98463887,-0.9972291,0.998926,-0.3695911,-0.1815484,-0.30263266,AGN,bll,,,NVSS J150637-054006,0
4FGL J1506.4+4331,72.92665,58.265545,-27.26278414376519,-28.59433378279074,7.617512044515402,2.3391387,0.15507811,-0.045952074,0.65514535,2.4952970438391757,-0.2012669,0.93942356,-0.57511944,-0.6732222,-0.568795,-0.4468752,AGN,bll,3FGL J1506.3+4332,,NVSS J150617+433413,16
4FGL J1506.6+0813,8.724115,52.851307,-25.37228602549141,-27.804190134433174,7.921221371294025,1.5972033,0.07673685,0.110300615,3.4489808,3.4822674169602243,-0.44321057,-0.12312376,-0.31240603,-0.31451833,-0.464049,-0.45110613,AGN,bll,3FGL J1506.6+0811,3FHL J1506.7+0813,PMN J1506+0814,0
4FGL J1507.2+1721,22.771519,57.200287,-26.536566777557447,-28.34299817348058,8.198102954059642,1.5336596,0.15689652,0.2414089,3.4653535,3.2307941125836264,-0.97137356,0.98245215,-0.050469443,-0.3691054,-0.28711432,-0.7367026,AGN,bll,3FGL J1507.4+1725,3FHL J1507.2+1722,NVSS J150716+172103,0
4FGL J1507.3-3710,330.8815,18.209038,-26.371689988285407,-28.297431154727366,7.449240268178413,2.1835153,0.14333852,0.13500483,1.8182647,2.1676021905469076,-0.99332684,0.9187234,-0.7510212,-0.42049456,-0.6296234,-0.99999225,AGN,bcu,3FGL J1507.6-3710,,NVSS J150720-370903,0
4FGL J1507.3+3341,53.984673,60.114967,-27.191742568700178,-28.812057105389524,8.003179548605116,1.5450824,0.30748665,0.35874748,2.3751962,2.134453495635605,-0.88793856,-0.99691546,0.9713876,-0.3632856,-0.54493004,-0.99998605,AGN,bcu,,,87GB 150531.0+334938,0
4FGL J1508.4+7717,113.97466,37.347652,-26.94785071425831,-28.889059585475316,7.596704022194822,2.2716959,0.09226571,-0.085229784,1.6801353,3.3830791526887958,-0.32468262,-0.7792497,-0.5810242,-0.5505611,-0.5620252,-0.300411,AGN,bcu,,,NVSS J150811+771819,0
4FGL J1508.5-4951,324.40158,7.2057667,-24.705390789978868,-27.23096568003372,6.402685863220806,2.827419,0.0711256,0.16835508,3.8062031,3.573517177803483,0.38490304,-0.6970563,-0.81898135,-0.78981954,-0.9570552,-0.9999942,AGN,bcu,3FGL J1508.7-4956,,PMN J1508-4953,16
4FGL J1508.8+2708,40.97702,59.532913,-26.625550350638527,-28.56375254108864,7.873795721953764,2.0812027,0.105015546,-0.035694823,0.7674378,2.025889618786239,0.99760824,-0.40452453,-0.6850343,-0.5102378,-0.3701052,-0.3262436,AGN,bll,3FGL J1508.6+2709,3FHL J1508.7+2708,RBS 1467,0
4FGL J1509.6-4334,327.82428,12.513286,-26.105137436313807,-27.881191927666865,6.7693214033104745,2.8290665,0.2147248,0.50571555,4.122227,2.428754613114046,0.9889109,-0.5825468,-0.80433166,-0.80761015,-0.99999684,0.9813485,AGN,fsrq,2FGL J1508.9-4342,,PMN J1509-4340,0
4FGL J1509.7+5556,91.83941,52.011215,-26.25115304653223,-28.558204116131297,8.09423855364005,1.7478467,0.11488529,0.12708047,2.294225,1.8100594577820435,0.94339937,-0.7098576,-0.45619088,-0.27686045,-0.5294979,-0.86152554,AGN,bll,3FGL J1509.7+5556,3FHL J1509.8+5556,SBS 1508+561,0
4FGL J1509.8-2906,336.0414,24.723106,-25.56779788721756,-27.975979293720787,6.3310413737354,2.6501126,0.09574692,0.13889895,2.3174715,4.023126474423536,-0.048668586,-0.7191262,-0.78715396,-0.7690813,-0.9082497,-0.99887,AGN,bcu,,,AT20G J150945-290502,0
4FGL J1510.1+5702,93.23094,51.330162,-26.633734243958465,-28.559046394235512,6.180209723458015,2.8814478,0.11524385,0.0027378956,0.04859826,3.1221260488564826,0.6626791,-0.73324966,-0.90185916,-0.6619875,-0.6422644,-0.999366,AGN,fsrq,,,GB 1508+5714,0
4FGL J1510.8+7959,115.954414,35.169106,-26.872111709982356,-28.916474653393887,7.43700951091479,2.159078,0.14184943,0.05281089,0.74917036,4.229321950719929,-0.7251554,0.99782884,-0.7271099,-0.43210423,-0.5833996,-0.90427405,AGN,bcu,3FGL J1512.3+8005,,1RXS J151026.3+795946,0
4FGL J1510.8-0542,353.9009,42.952923,-24.84600935833992,-27.578289614394773,6.778667750540904,2.4018555,0.05017775,0.11224573,3.9186895,4.328742899529688,0.95833975,-0.28281608,-0.680559,-0.7259732,-0.833099,-0.6069033,AGN,fsrq,3FGL J1510.9-0542,,PKS 1508-05,0
4FGL J1511.8-0513,354.6136,43.127792,-25.529756577809753,-27.945448536042242,8.265571356794862,1.8950814,0.11044743,0.048609685,0.9347087,2.453069266084124,-0.33619097,-0.7702171,-0.6881172,-0.18657276,-0.55867285,-0.41393453,AGN,bll,3FGL J1511.8-0513,3FHL J1511.8-0513,NVSS J151148-051345,0
4FGL J1512.1-2255,340.50623,29.49241,-25.808083592987735,-28.132197016748542,8.019472323365882,1.8741436,0.09971937,0.0763289,1.7141737,1.7649859472843137,-0.44721827,-0.324182,-0.6705245,-0.3058145,-0.43643856,-0.7431301,AGN,bll,3FGL J1512.2-2255,3FHL J1512.1-2254,1RXS J151213.1-225515,0
4FGL J1512.2+4704,78.31775,56.017532,-27.213530645665568,-28.894148744999907,7.774590664564777,2.007013,0.26571304,0.07475983,0.5944273,2.6588064428636033,-0.51226497,-0.7123471,-0.7077715,-0.31990317,-0.5253941,-0.9999882,AGN,bcu,,,B3 1510+472,0
4FGL J1512.2+0202,2.3423524,47.981297,-24.837732457943012,-27.787380597815844,6.938814419996123,1.9684659,0.05182135,0.15745367,6.7847342,3.4156780327454666,-0.39150792,-0.36355346,-0.5310722,-0.5835988,-0.78605556,-0.79567206,AGN,fsrq,3FGL J1512.2+0202,3FHL J1512.2+0203,PKS 1509+022,0
4FGL J1512.8-0906,351.28754,40.13122,-21.59475003398919,-26.420198464732998,6.584291521053384,2.36835,0.009292223,0.055693336,11.981781,8.687790196245189,-0.2169448,-0.5817272,-0.6902814,-0.68030554,-0.7561863,-0.71680075,AGN,FSRQ,3FGL J1512.8-0906,3FHL J1512.8-0906,PKS 1510-089,0
4FGL J1512.9-5639,321.49747,1.0253001,-24.779832017999908,-26.975869049783018,7.8328152608446,2.1357849,0.07859111,0.18223491,4.469719,5.189517205922764,0.999881,-0.25080398,-0.6138326,-0.48723587,-0.72778046,-0.8036487,AGN,bcu,3FGL J1512.8-5639,,PMN J1512-5640,0
4FGL J1513.2-7131,313.75378,-11.694348,-26.553540536757193,-28.341456383624028,7.394018743684458,2.0752618,0.15662342,0.23742248,3.2046843,4.667087701551396,-0.25247505,0.99981785,-0.60735554,-0.5128165,-0.7917097,-0.9999747,AGN,bcu,,,PMN J1512-7131,0
4FGL J1513.4-3721,331.85852,17.408981,-26.3863078598755,-28.309222283536354,7.894220475653504,2.0744398,0.124182224,0.05688276,1.0636889,1.6904379148628625,-0.98232216,0.9976362,-0.65731615,-0.5293651,-0.4811675,-0.51376826,AGN,bcu,3FGL J1513.3-3719,3FHL J1513.4-3721,2MASS J15131867-3720114,0
4FGL J1513.4-0753,352.52057,40.920937,-27.384892566590526,-28.530873386120565,9.092557092179144,1.7282726,0.2850306,0.06790515,0.49659213,1.3860306353988332,-0.85190034,0.49459422,-0.724051,-0.11806159,-0.9973213,0.9905719,AGN,bll,,,NVSS J151324-075450,0
4FGL J1513.4-3231,334.67865,21.44769,-25.46156892146378,-27.735471476680935,6.714177937061195,2.3601363,0.08419423,0.1373697,3.078534,4.995300831290152,-0.3628708,-0.6664156,-0.6440136,-0.74709356,-0.7962833,-0.9999979,AGN,fsrq,3FGL J1513.5-3233,,PKS 1510-324,0
4FGL J1514.4-7719,310.61636,-16.647655,-27.779308230202297,-28.878241045994056,9.439737919971115,1.6351494,0.27641568,0.16133387,1.227845,2.3622242296666953,0.20264722,-0.9926034,0.9974512,0.42601913,-0.9462996,0.73604226,AGN,bcu,,,1RXS J151448.8-772249,0
4FGL J1514.6-2044,342.5385,30.89524,-26.46039786913211,-28.307664152339942,7.480738425358344,2.1384902,0.149689,0.076654024,1.0729294,2.899516456122547,0.9999451,-0.46489102,-0.5356938,-0.5955328,-0.6322477,-0.5805263,AGN,bcu,,,PMN J1514-2043,0
4FGL J1514.7-3617,332.69714,18.162445,-25.944857361478043,-28.07762609338396,7.048390969114123,2.2996135,0.10126055,0.24241969,4.0585437,3.9578161438203354,0.996187,-0.46801138,-0.59743935,-0.69778734,-0.8148703,-0.999486,AGN,bcu,3FGL J1514.8-3623,,PMN J1514-3617,0
4FGL J1514.8-4748,326.3542,8.431241,-24.942625276416944,-27.475410219045052,6.957354151587007,2.287689,0.058362305,0.10382452,3.31165,4.117732690319145,0.46041888,-0.5679335,-0.63519907,-0.65111566,-0.7739702,-0.73837245,AGN,fsrq,3FGL J1514.5-4750,,PMN J1514-4748,0
4FGL J1514.8-0949,351.1403,39.27312,-24.891077020238082,-27.233678649704437,7.580474021232658,2.2534657,0.10209303,0.15820125,2.0198894,5.6287883333529685,-0.80149066,-0.64439684,-0.6201852,-0.6181408,-0.7686537,-0.81871,AGN,bcu,,3FHL J1514.7-0949,PMN J1514-0948,0
4FGL J1516.1+4351,72.448814,56.498978,-26.786373336381786,-28.41358342145342,7.196978216913389,1.7694468,0.5147628,0.7001857,1.8361007,3.44038376195068,-0.8592429,-0.6425734,-0.55395633,-0.7751611,-0.9999518,0.9992937,AGN,bll,,,87GB 151444.4+440102,0
4FGL J1516.5+0015,1.3707193,46.019444,-26.144247102848407,-28.214611674469705,6.66621431072118,2.4843566,0.12716646,0.07325297,1.0703198,2.721105980072864,0.9999999,-0.6166289,-0.7040775,-0.82275903,-0.7678787,-0.99966854,AGN,rdg,,,PKS 1514+00,0
4FGL J1516.8+2918,45.52749,58.020798,-26.822143210472564,-28.530565940826893,7.23669309952574,2.4604542,0.118653454,-0.08401177,1.4887275,2.6558184525239787,0.59494853,-0.4581266,-0.77708226,-0.5750553,-0.9962716,0.98336476,AGN,bll,,,RGB J1516+293,0
4FGL J1516.8+3651,59.757645,57.883354,-27.02546180494332,-28.820437846450073,7.42505681253528,2.1316726,0.16246383,0.09168535,0.89634264,3.4874838200269913,0.4739531,-0.5592188,-0.22916009,-0.82613987,-0.49391934,-0.36921778,AGN,bll,3FGL J1516.7+3648,,MG2 J151646+3650,0
4FGL J1516.9+1934,28.063953,55.880318,-26.422168041418054,-28.367109909855465,6.570732585711676,2.5768266,0.11685834,0.0038816277,0.06537153,3.430349619966267,0.646941,-0.37441158,-0.86848354,-0.55891126,-0.56384814,-0.9986621,AGN,bll,3FGL J1516.9+1926,,PKS 1514+197,0
