Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,Flags,Category_4FGL,Class_4FGL
4FGL J1820.3-1009,20.34617,2.1845932,-20.507671544194704,2.46978,0.1480474,0.22899172,2.6325376,-0.99981266,0.99932915,0.0028162564,-0.7256179,-0.6991649,-0.81508076,-0.9999337,0.2635731043374198,7.575913007899358,PowerLaw,0.10460566,0.35432023,,4,OTHER,unk
4FGL J1820.4-1609,15.069911,-0.65812624,-19.53100077479448,2.6068604,0.08022371,0.02952577,0.77967995,0.9823422,-0.60589206,5.5535795E-4,-0.6919422,-0.73493105,-0.8602235,-0.23313081,2.339393183192831,7.479364344893123,PowerLaw,0.03939159,0.07463091,,6,OTHER,unk
4FGL J1821.1-1422,16.724552,0.0252012,-19.446232998254672,2.7466092,0.08729332,0.055272102,1.4587219,-0.5228903,-0.6924769,0.0019419118,-0.7617748,-0.7816881,-0.82574606,-0.4746251,0.7851726541093992,7.159856908449981,PowerLaw,0.044261407,0.20191234,1FGL J1821.1-1425c,0,OTHER,spp
4FGL J1821.4-1516,15.966827,-0.45636562,-19.77001103322823,2.8231905,0.306581,0.6591033,4.6799164,0.9966554,0.6366901,0.011971229,-0.76850384,-0.8367934,-0.8605149,-0.99998647,1.735377157233675,7.073621096396867,LogParabola,0.30830455,1.040079,,24,OTHER,spp
4FGL J1824.5-1351e,17.566952,-0.45319903,-18.336943950571936,1.7586973,0.04287376,0.0061802813,0.27721056,0.5546727,-0.34935886,5.5795983E-5,-0.36999017,-0.42415142,-0.41658545,-0.16691104,2.165581317711217,9.99136188207508,PowerLaw,0.017814754,0.06193078,3FGL J1824.5-1351e,4,OTHER,PWN
4FGL J1826.2-1450,16.880955,-1.2905928,-17.71180683155342,2.6027844,0.023166476,0.12398613,8.691549,-0.15219614,-0.6344371,8.2900026E-4,-0.7016949,-0.7654654,-0.89721966,-0.3979129,1.9281670961128052,6.938325996249398,LogParabola,0.014764562,0.07451137,3FGL J1826.2-1450,512,OTHER,HMB
4FGL J1828.0-1133,19.996693,-0.14374775,-19.17239138962088,2.632066,0.1494973,0.46898887,5.7771697,-0.98489136,0.969485,0.004743793,-0.51508754,-0.8425107,-0.9970688,0.62669444,1.8731941590232561,7.383054859887055,LogParabola,0.1500583,0.48615664,3FGL J1828.4-1121,6,OTHER,spp
4FGL J1829.4-1256,18.92004,-1.0873206,-19.893344888204297,2.5789678,0.29047573,0.98548275,4.486926,0.64966756,0.33275884,0.0071855183,-0.108768046,-0.7771043,-0.9997656,0.9935741,1.879891520473377,7.773550629630298,LogParabola,,0.8015064,3FGL J1829.7-1304,2048,OTHER,spp
4FGL J1829.5+4845,77.24787,23.498205,-20.362941700992845,2.43234,0.03508377,0.053189088,2.378592,-0.1771542,-0.61127377,6.2473357E-4,-0.7329549,-0.6139088,-0.827324,-0.46209383,4.202350843856326,6.560421428015053,PowerLaw,0.021027558,0.05933109,3FGL J1829.6+4844,0,OTHER,css
4FGL J1830.2-1005,21.543468,0.053399626,-19.465344440691805,2.7027261,0.1888981,0.40460998,5.034991,0.44565532,-0.5864415,0.0030538898,-0.75968826,-0.8966168,-0.71861404,-0.9996682,1.39757528204699,7.241555806908866,LogParabola,0.1341938,0.36258376,1FGL J1829.6-1006c,20,OTHER,spp
4FGL J1832.3-1433,17.824179,-2.4668818,-21.446845359911794,2.2939763,0.348921,0.5249931,2.6132326,-0.98969346,-0.81821144,0.005815474,0.97260004,-0.77912384,-0.45552474,-0.99977344,1.4267573663454762,7.797195130881543,PowerLaw,0.30366874,0.9042334,,10,OTHER,spp
4FGL J1832.9-0913,22.617668,-0.13872088,-19.473390103799126,2.5690086,0.317396,0.5699241,4.8003707,-0.1309413,0.023676775,0.003415938,-0.46203974,-0.76039344,-0.8943026,-0.9758332,2.5426587968443535,7.536737095439431,LogParabola,0.2866839,0.44685838,,282,OTHER,spp
4FGL J1834.1-0706e,24.634247,0.5853185,-18.829486675672584,2.096681,0.054929182,0.072494075,2.5074527,-0.952341,0.3801468,1.9469597E-4,-0.41392413,-0.49293718,-0.62768024,-0.56613886,1.8550176978360502,8.68213600892255,PowerLaw,0.03197567,0.071568385,3FGL J1833.9-0711,0,OTHER,SNR
4FGL J1834.5-0846e,23.201801,-0.27995965,-18.48825291764544,2.108636,0.04828826,0.040332522,1.5617392,-0.24140675,-0.48265028,1.0612266E-4,-0.47995746,-0.4716181,-0.67177415,-0.34818137,1.1581121392408729,8.677470652700007,PowerLaw,0.025065983,0.054993976,3FGL J1834.5-0841,4,OTHER,spp
4FGL J1835.7-3258,1.551928,-11.368054,-20.99826195808082,2.3110623,0.14242405,0.40065324,5.1562657,0.99971724,-0.26428878,0.0035140114,-0.5984373,-0.59127814,-0.9348685,-0.999827,2.062031442660291,7.210274213820182,LogParabola,0.115268186,0.3577329,3FGL J1835.7-3258,0,OTHER,glc
4FGL J1836.1+1143,41.723255,8.680411,-22.009970314985942,2.269788,0.22303991,0.19563892,1.934935,-0.8043958,0.9992293,0.0033259692,-0.34206694,-0.75126934,-0.38058326,-0.9998162,1.566954788062862,7.8504341997784595,PowerLaw,0.13257277,0.50510716,,0,OTHER,unk
4FGL J1836.5-0651e,25.13044,0.15830411,-17.745869855949913,2.043117,0.027287005,0.028019024,2.099843,-0.5387433,0.7417679,7.554054E-5,-0.52228826,-0.5596157,-0.5449711,-0.4607611,2.2143931682468594,8.622408696560548,PowerLaw,0.011981775,0.035218675,3FGL J1836.5-0655e,0,OTHER,pwn
4FGL J1836.8-0727,24.645378,-0.17679332,-19.22498152135125,2.5332487,0.1962777,0.5522293,5.7616568,-0.6286054,0.8416255,0.006970278,-0.5521686,-0.8596684,-0.8364845,-0.99985605,1.711224889040191,7.352125601761221,LogParabola,0.1084292,0.7574584,0FGL J1836.1-0727,18,OTHER,unk
4FGL J1837.6-2904,5.3210583,-10.067819,-21.527804506460228,2.5208619,0.18391003,0.38173035,2.8993058,-0.6566605,-0.48382014,0.008115632,-0.67342395,-0.7926745,-0.60482603,-0.9999901,3.1719160196340663,6.912549169903315,PowerLaw,0.18849948,0.59597975,,0,OTHER,NOV
4FGL J1838.3-2148,11.986076,-7.029828,-21.889147352015804,2.2605777,0.42555377,0.6645512,2.1102123,0.30229315,0.9989661,0.0043921354,-0.7557115,-0.26764655,-0.74746513,-0.99936056,0.901441996476843,7.78185891834694,PowerLaw,0.39998212,0.78811187,,0,OTHER,unk
4FGL J1838.9-0704e,25.226177,-0.46483928,-19.0381957566506,1.833393,0.055665515,0.038128026,1.5913136,-0.892772,0.96677554,1.2545534E-4,-0.22046019,-0.4605614,-0.45126057,-0.2746111,2.7900448317857536,9.36920819428661,PowerLaw,0.024937488,0.09245148,3FGL J1838.9-0646,4,OTHER,pwn
4FGL J1839.4-0553,26.32505,-0.026368028,-17.95436811042522,2.4299421,0.06091749,0.31229904,11.871568,-0.8454336,0.91770536,0.002421146,-0.5916272,-0.68802565,-0.8696373,-0.99991935,2.7782777463992128,7.912099268233339,LogParabola,0.04427921,0.32814872,3FGL J1839.3-0552,0,OTHER,unk
4FGL J1840.0-0341,28.347155,0.8545046,-19.902220775754405,2.5856245,0.249,0.73749864,5.342411,-0.998821,0.9990065,0.008714972,-0.39788783,-0.67581844,-0.9991953,-0.9871639,1.0987907687824738,7.451222462967858,LogParabola,0.2480755,1.174045,2FGL J1839.7-0334c,0,OTHER,spp
4FGL J1840.0-0411,27.901451,0.61558646,-19.766922073784762,2.3531704,0.1513206,0.35685864,3.5967634,-0.68915856,0.98744285,0.0024762517,-0.23195247,-0.61699045,-0.89844704,-0.5802455,1.1976813825222385,8.042894591976573,LogParabola,0.08813652,0.41406,3FGL J1840.1-0412,0,OTHER,spp
4FGL J1840.8-0453e,27.373135,0.12153206,-18.461926943408436,2.3664339,0.08623647,0.26988924,5.6575603,0.68965244,-0.25555003,0.0036680147,-0.5190672,-0.77445716,-0.7697265,-0.64078647,1.9420096534433664,7.7563657061479825,LogParabola,0.07601955,0.38718772,2FGL J1841.2-0459c,4,OTHER,spp
4FGL J1840.9-0532e,26.795483,-0.19833581,-18.258643684587675,1.961215,0.038116623,0.012290759,0.71750176,0.93098795,-0.39149058,6.5821565E-5,-0.38083228,-0.4779942,-0.6294102,-0.3252425,1.749530103297506,9.060567047534269,PowerLaw,0.015932506,0.04842581,3FGL J1840.9-0532e,4,OTHER,PWN
4FGL J1842.2-0751,24.902767,-1.5523806,-21.04549589015831,2.366197,0.24011016,0.26193756,1.0749577,-0.98475474,0.95597017,0.0012428514,-0.10357858,-0.7300404,-0.88327366,0.02105992,1.036308292366955,8.011033730824966,PowerLaw,0.114657916,0.13990879,,9,OTHER,spp
4FGL J1842.5-0359c,28.36988,0.15543346,-19.313203021269224,2.5759287,0.1630138,0.4422847,5.6852655,-0.39067805,-0.5653781,0.0048518134,-0.6663473,-0.8143883,-0.99999404,0.9995903,1.8407235805732622,7.224021892829685,LogParabola,0.1181776,0.43719107,3FGL J1843.0-0359c,54,OTHER,unk
4FGL J1844.4-0306,29.365255,0.12646636,-19.038387893225128,2.6041164,0.1219259,0.3102139,6.5230923,6.2992156E-4,-0.48888838,0.0027605325,-0.68795514,-0.80272126,-0.9249118,-0.9967867,1.7436464348586431,7.372505005620866,LogParabola,0.07199631,0.24466985,1FGL J1844.3-0309c,6,OTHER,unk
4FGL J1845.8-0831,24.70631,-2.6309984,-20.357353936679345,2.4219985,0.1483403,0.3776232,4.2362566,-0.40122148,-0.6157008,0.002655408,-0.46351013,-0.71948767,-0.8916897,-0.9998196,2.5435643954894376,7.30405471031559,LogParabola,0.1346479,0.3362007,1FGL J1846.0-0831,4,OTHER,spp
4FGL J1846.9-0227,30.234589,-0.11349406,-19.20471066652864,2.4712024,0.15582068,0.2809123,5.2379255,0.9747353,-0.24490513,0.003366188,-0.4475248,-0.7282429,-0.82489324,-0.9587123,1.9302740295790566,7.859346511546337,LogParabola,0.09568776,0.4420143,1FGL J1846.8-0233c,262,OTHER,unk
4FGL J1848.6-0202,30.791918,-0.31746978,-19.615642758640405,2.507097,0.23331939,0.38574982,4.354284,-0.825923,0.9187938,0.006768293,-0.3273867,-0.793979,-0.8442651,-0.9999986,2.3116065670404433,7.516451801112331,LogParabola,0.07742375,0.73632556,,282,OTHER,unk
4FGL J1848.7-0129,31.296158,-0.09566215,-18.66933778051346,2.4463496,0.11872341,0.55526894,9.579384,-0.24635632,-0.5201313,0.0017963806,-0.27721736,-0.6147342,-0.991339,-0.9990859,1.8271841577380135,7.748684243799363,LogParabola,0.122947715,0.2744764,0FGL J1848.6-0138,4,OTHER,glc
4FGL J1849.4-0056,31.86309,0.01805251,-18.74875621227899,2.3325887,0.06300458,0.16096832,5.614046,-0.99782634,0.9998163,7.432153E-4,-0.44320136,-0.62568086,-0.7264019,-0.7915775,2.5747167898313967,7.983803571281381,LogParabola,0.038763974,0.13487832,3FGL J1849.4-0057,0,OTHER,snr
4FGL J1850.3-0031,32.346855,-0.0046124286,-19.601242528211223,2.5132918,0.17935053,0.36653978,4.66255,-0.7140275,-0.5243398,0.0039363955,-0.6164201,-0.76544523,-0.9688104,-0.9985388,1.9611126020162457,7.547982210802814,LogParabola,0.13080472,0.46251604,3FGL J1850.5-0024,22,OTHER,spp
4FGL J1852.4+0037e,33.60228,0.07321873,-18.426241971080263,2.2951386,0.1101127,0.2250498,5.0085287,0.58544904,-0.4006534,0.0040012514,-0.52210367,-0.8045932,-0.74318373,-0.6353609,2.6836224189985023,7.631182749021919,LogParabola,0.07297023,0.37590504,2FGL J1852.7+0047c,5,OTHER,spp
4FGL J1855.1-2243,12.85787,-10.909232,-21.575631594713307,2.324014,0.19128834,0.31380624,2.7906685,0.31780416,0.46605667,0.0032181789,-0.54286134,-0.515617,-0.8407008,-0.9662636,1.8744123485816013,7.553389851450246,PowerLaw,0.15908493,0.4241323,3FGL J1855.1-2243,0,OTHER,glc
4FGL J1855.9+0121e,34.65336,-0.38800415,-16.449404979682207,2.3412254,0.022632916,0.23925859,28.918505,0.91766196,-0.10877712,4.9649284E-4,-0.57844347,-0.6842616,-0.86465746,-0.7938796,1.634577954031419,7.803110912957274,LogParabola,0.010943414,0.05784219,3FGL J1855.9+0121e,0,OTHER,SNR
4FGL J1856.2+0749,40.45647,2.4952362,-20.24547991566722,2.5792994,0.23040049,0.34919915,5.0798407,0.9819766,-0.42528582,0.0094923,-0.81226486,-0.62912035,-0.934021,-0.999761,2.1843909988389663,6.9395977822718935,LogParabola,0.10661951,0.58322847,3FGL J1855.6+0753,2,OTHER,unk
4FGL J1857.6+0212,35.603165,-0.38292584,-18.873524120814086,2.517188,0.11425688,0.46450043,9.143361,-0.31730685,-0.6422936,0.0013536271,-0.43377024,-0.83644146,-0.9995336,-0.9961729,1.550992545642234,7.40822615693025,LogParabola,0.087793715,0.1602292,2FGL J1857.6+0211,16,OTHER,spp
4FGL J1857.7+0246e,36.125298,-0.14840907,-18.446304322601414,2.2083545,0.07269097,0.022517512,1.1374176,0.7014059,0.9869604,9.770892E-5,-0.71879673,-0.6691324,-0.57028615,-0.3430539,1.4397481817129822,8.450457356618877,PowerLaw,0.023315798,0.049257066,,4,OTHER,PWN
4FGL J1858.3+0209,35.630997,-0.54554856,-20.681746321098114,2.1015391,0.1971208,0.07145917,0.9805729,-0.99861777,0.9886567,2.477876E-4,0.9161342,-0.26471823,-0.6726607,-0.9840259,1.5955468829193855,9.20952003559228,PowerLaw,0.09316136,0.16712743,,16,OTHER,spp
4FGL J1903.8+0531,39.264397,-0.24464566,-19.444999257848803,2.4386773,0.15592921,0.2588987,4.722778,0.996002,-0.3252738,0.011143285,-0.7256963,-0.7618304,-0.70195115,-0.83844614,2.2916296671676246,7.717473694597942,LogParabola,0.08408697,1.0053058,,1,OTHER,spp
4FGL J1906.2+0631,40.425236,-0.30215716,-20.01080685066724,2.4826512,0.29268947,0.7426504,5.308404,-0.64452255,-0.3864388,0.0048530786,-0.73411626,-0.9248598,-0.9998207,-0.943432,1.8139454469571614,6.946670753247076,LogParabola,0.1418925,0.37094504,,283,OTHER,spp
4FGL J1908.6+0915e,43.12494,0.43006942,-19.86050903468641,2.2256184,1.5774627,0.2739201,2.7536771,0.9999204,-0.5602434,0.004169684,-0.5896498,-0.71565026,-0.76007867,-0.0074527357,1.4380434139175038,8.417350203943766,PowerLaw,0.45272958,0.53303176,,20,OTHER,spp
4FGL J1910.8+2856,60.97564,8.901663,-21.819615582851792,1.8322247,0.1501008,0.08775271,1.3896129,0.99996483,-0.5021345,5.5658875E-4,-0.2652216,-0.34443226,-0.3757896,-0.35532004,2.9537611766410774,8.608703433320015,PowerLaw,0.069771305,0.23266846,3FGL J1910.8+2855,0,OTHER,unk
4FGL J1910.8-6001,336.45322,-25.635866,-21.105953185707378,2.244721,0.17131959,0.6757729,6.58362,0.93496597,-0.21105684,0.0040273736,-0.30851907,-0.70346737,-0.999997,0.97023565,0.9963504881647578,7.134944634980088,LogParabola,0.16663776,0.38983995,3FGL J1910.7-6000,0,OTHER,glc
4FGL J1911.0+0905,43.251503,-0.17611393,-17.79837162637162,2.2313695,0.02768309,0.11380754,9.105523,0.9999484,0.38494897,2.4459467E-4,-0.5394276,-0.5993516,-0.7087577,-0.6071375,2.0661630851856154,8.153212050675947,LogParabola,0.014403493,0.048043057,3FGL J1910.9+0906,258,OTHER,snr
4FGL J1911.7+1014,44.345943,0.20756179,-20.102623132807086,2.3311677,0.34189925,0.44612455,4.3202753,0.9494161,-0.6873128,0.010513217,-0.7487012,-0.7546894,-0.9998456,0.98284847,1.819879522009446,7.475535929239605,LogParabola,0.14984536,0.90682334,,29,OTHER,unk
4FGL J1914.5+1107,45.44852,0.0044516693,-20.0619539160793,2.4534798,0.24517363,0.3631717,4.738274,0.99172664,-0.68394697,0.0068368525,-0.7105002,-0.64037323,-0.9910402,-0.99999934,1.5641907683583065,7.4527141195873625,LogParabola,0.11563252,0.7016756,,2,OTHER,unk
4FGL J1916.3+1108,45.667995,-0.37323213,-19.76102055670241,2.417008,0.18688045,0.25159338,4.5570464,0.9985612,-0.15815559,0.006480446,-0.6353116,-0.8318021,-0.891069,-0.5210554,2.8801311871311763,7.717764626884915,LogParabola,0.08376511,0.71962816,3FGL J1915.9+1112,258,OTHER,spp
4FGL J1918.0+0331,39.113323,-4.294759,-21.964592923684076,1.788553,0.2640848,0.136627,1.3816961,0.9519353,-0.69526577,5.157481E-4,-0.31561923,-0.35864726,-0.35082194,-0.34643117,2.6704192829218094,9.107429741785666,PowerLaw,0.12991436,0.30059302,,0,OTHER,unk
4FGL J1918.1+1215,46.870567,-0.25388977,-20.02667039984792,2.5711217,0.24517001,0.5847157,5.99998,-0.61587894,-0.58210844,0.00977312,-0.52211076,-0.9433113,-0.9994403,-0.29916936,1.558584416147974,7.053737141831889,LogParabola,0.12090543,0.8762077,,5,OTHER,spp
4FGL J1920.8+0418,40.1409,-4.561067,-21.33110658283314,2.316384,0.18585725,0.22825618,2.577175,0.988232,-0.55750835,0.0025600323,-0.34653255,-0.6444578,-0.8517843,-0.9993049,1.9096430241694093,7.56627788792978,PowerLaw,0.10995019,0.41302142,,0,OTHER,unk
4FGL J1920.9+1408,48.85414,0.03690764,-19.584293714792974,2.5270927,0.1797039,0.258127,4.751167,-0.6740828,0.99277383,0.007418134,-0.7897947,-0.7545855,-0.8950955,-0.7651447,0.7341831185622903,7.5043479458753914,LogParabola,0.08112527,0.65154624,,4,OTHER,unk
4FGL J1923.2+1408e,49.1158,-0.4616019,-17.112067504560347,2.1920109,0.019389449,0.10724068,11.351094,0.9895504,-0.18286297,1.7857319E-4,-0.53073025,-0.5660771,-0.69100887,-0.644018,2.179043375247094,7.835781677741296,LogParabola,0.010484682,0.033562176,3FGL J1923.2+1408e,4,OTHER,SNR
4FGL J1925.1+1707,51.95362,0.54765576,-20.76029912867143,2.4699264,0.6023804,0.23597634,1.9288653,-0.5708466,0.9968787,0.005810352,-0.49862096,-0.7967877,-0.83771574,-0.5925933,1.256830484593922,8.253928103328956,PowerLaw,0.15976647,0.527691,,24,OTHER,unk
4FGL J1926.7+3027,63.926758,6.505592,-22.027460044854735,2.6274843,0.33189452,0.57126427,3.7278397,0.99998534,-0.5638876,0.010381298,-0.727938,-0.87285215,-1.0,0.9999949,1.241765365806176,6.651857620873778,LogParabola,0.279346,0.72170955,,1,OTHER,spp
4FGL J1927.5+0154,38.771572,-7.138582,-22.01980342240011,1.887057,0.44200778,0.18063094,1.163012,-0.63565606,-0.31836525,0.0010777273,-0.84350616,-0.016429689,-0.43327433,-0.39575428,2.823232586041574,8.660389109203887,PowerLaw,0.21459147,0.4859276,,0,OTHER,unk
4FGL J1928.4+1801c,53.11527,0.28535038,-20.610288932687663,2.459726,0.25800332,0.16409235,2.442816,-0.7472729,0.9990947,0.0030969568,-0.84513724,-0.6202967,-0.89577687,-0.39102623,1.8426698695558525,8.062979852759414,PowerLaw,0.10671539,0.43431538,,34,OTHER,unk
4FGL J1928.8+3126,65.00256,6.565396,-21.902493505078937,2.3805456,0.16265848,0.0759344,1.0959365,0.9999751,-0.48658395,0.0017526614,-0.8519902,-0.37417364,-0.74340886,-0.99964714,1.738463848008358,7.354188930871689,PowerLaw,0.07726372,0.24772142,,0,OTHER,spp
4FGL J1929.8+1832,53.73694,0.25377843,-20.553751608618047,2.420925,0.22904886,0.14675519,1.8061401,-0.874209,0.9960264,0.007568674,-0.17205627,-0.72305006,-0.7533022,-0.42360774,1.0164261143789413,7.876785395151645,PowerLaw,0.10577335,0.8172027,,264,OTHER,unk
4FGL J1934.3+1859,54.645687,-0.4679889,-20.32229246717326,2.6338723,0.21451198,0.53342026,5.3754926,0.113166496,-0.5057368,0.013968871,-0.74985176,-0.9661414,-0.19637062,-0.99903005,2.2095741706412677,7.007177447506484,LogParabola,0.1450718,0.921095,,16,OTHER,spp
4FGL J1946.1+2436,60.872936,-0.085609876,-20.51320438286424,2.5245864,0.25470817,0.44643208,3.8744059,-0.4029877,0.8260623,0.004376156,-0.5756594,-0.61995345,-0.9999979,0.89068407,2.522539895604787,7.275231043490255,LogParabola,0.22127543,0.53819793,,4,OTHER,unk
4FGL J1947.7+2744,63.75641,1.1839017,-20.566067118584296,2.443495,0.23191871,0.4815777,3.829324,0.184003,-0.7147041,0.005994859,-0.23699108,-0.7399404,-0.7467552,-0.99997437,2.294508032223575,7.336332825032789,LogParabola,0.22613294,0.6949804,,0,OTHER,pwn
4FGL J1952.8+2924,65.76632,1.0594352,-20.2950602475088,2.5337815,0.2413325,0.9579387,5.0378814,-0.6666944,-0.6571354,0.00951498,-0.3655509,-0.8513736,-0.89690393,-0.9995905,1.941845308830742,7.34901845479758,LogParabola,0.20316082,0.3223914,3FGL J1951.6+2926,6,OTHER,spp
4FGL J1953.6+1846,56.73263,-4.54099,-21.533593384228134,2.5430965,0.20796987,0.31079695,3.076102,0.9998264,-0.51216793,0.0054688687,-0.73085856,-0.7283261,-1.0,0.999954,1.3603593721156375,6.9760249556934415,LogParabola,0.14265531,0.48755673,,1,OTHER,glc
4FGL J1955.1+3321,69.409225,2.6677854,-20.89366387438044,2.3801663,0.24473013,0.379154,3.0969934,-0.38940862,-0.6890148,0.003644124,-0.5170878,-0.5835588,-0.7972444,-0.9999777,2.585920684638228,7.715498198939774,LogParabola,0.18730986,0.6192251,,0,OTHER,spp
4FGL J1958.5+3512,71.35443,3.0365767,-21.252959517754917,2.1461954,0.110325396,-0.025017275,0.51786834,0.99990624,0.37009385,2.2254583E-4,-0.622263,-0.5351345,-0.6193357,-0.41278553,2.4847397428544418,8.264810950369007,PowerLaw,0.04515999,0.13394558,,0,OTHER,hmb
4FGL J2002.3+3246,69.71298,1.0811435,-21.10393589782329,2.522837,0.13747345,-0.0117366845,0.2023467,0.99940664,-0.30194306,0.0010079289,-0.750271,-0.81643105,-0.41011107,-0.5931411,0.17877659280343802,7.5303888966755865,PowerLaw,0.056434274,0.12473103,,12,OTHER,spp
4FGL J2004.1+2517,63.57272,-3.2281532,-21.09076369834009,2.4059284,0.293676,0.5389852,3.323241,0.99376833,0.17019317,0.0088513335,-0.5171321,-0.79089695,-0.9871045,-0.9979812,1.674735419236639,7.497428108401505,LogParabola,0.1818538,0.8987604,,8,OTHER,unk
4FGL J2004.3+3339,70.67629,1.1960956,-19.40112191477984,2.3214884,0.06100503,0.12774944,3.9967206,0.99927026,-0.53359085,7.8348705E-4,-0.49440524,-0.618081,-0.80287206,-0.6040517,2.059965948542918,7.658791578574178,LogParabola,0.03903345,0.12622397,3FGL J2004.4+3338,0,OTHER,unk
4FGL J2013.5+3613,73.85344,1.01671,-20.2062994838258,2.5432599,0.1616796,0.4016244,3.274073,-0.6874246,-0.5688629,0.00912275,-0.44771886,-0.7537401,-0.8264812,-0.5838938,0.10234152971835268,7.815626869134494,LogParabola,0.22580747,1.0639132,3FGL J2014.4+3606,4,OTHER,spp
4FGL J2016.2+3712,74.974365,1.1166664,-20.754178768120106,2.0605412,0.23674197,-0.056763705,1.3699902,-0.5712999,0.97820985,3.3259712E-4,-0.91563404,-0.4509415,-0.67445153,-0.34146312,1.5963994259898897,9.672105722096461,PowerLaw,0.052980974,0.46843427,,1,OTHER,snr
4FGL J2016.3+4953,85.58895,8.115764,-22.324610918573562,1.7934048,0.3668525,0.50723857,1.6023674,-0.9999738,0.9999946,8.4123836E-4,-0.19508837,-0.60126567,0.052487258,-0.6311185,2.3680065054992325,9.258112970982696,PowerLaw,0.2559578,0.46519104,,0,OTHER,unk
4FGL J2021.0+4031e,78.240814,2.196722,-18.45709591287545,1.9518069,0.048887327,0.06383509,2.758535,-0.3025638,-0.8353942,8.757569E-5,-0.6653845,-0.35016418,-0.4580611,-0.5023088,0.9561684024870777,8.97309604536798,LogParabola,0.022209719,0.05876465,3FGL J2021.0+4031e,4,OTHER,SNR
4FGL J2024.0+3202,71.62645,-3.1348505,-21.473103949507653,2.2196589,0.23711476,0.16044484,1.6732229,0.9120296,0.6725077,0.0019623076,-0.08474693,-0.7056903,-0.4017926,-0.99995583,2.6734448532571586,8.315988073175669,PowerLaw,0.11646575,0.49415424,,16,OTHER,unk
4FGL J2027.0+3343,73.36234,-2.6871195,-22.123537350462232,1.7656738,0.21427177,-0.072092265,1.041612,-0.80297947,0.9798866,1.9552856E-4,-0.8726199,-0.6361186,-0.2673582,-0.71240294,1.0850075510941342,9.985450876183915,PowerLaw,0.06349908,0.26182666,,0,OTHER,unk
4FGL J2028.6+4110e,79.60072,1.3962686,-15.963399157841815,2.0859213,0.010711878,0.032390237,5.2142787,0.023373887,-0.249233,3.894509E-5,-0.56346005,-0.5604698,-0.55865496,-0.47939628,0.9368691620560295,7.259801466738676,LogParabola,0.0036388405,0.011663074,3FGL J2028.6+4110e,516,OTHER,SFR
