Source_Name_4FGL,cos(GLON),GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index),HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,CLASS_4FGL,ASSOC_FGL,ASSOC1,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,Flags_4FGL,Missing_Values_Flag,Category_Prob
4FGL J1216.1-0242,-0.967511401,58.965683,-27.1280345,-28.6060728,8.3984311,1.9021057,0.1965147,0.078441545,0.94969314,2.41871593,-0.99992096,0.9974225,-0.04316754,-0.64013714,-0.15709078,-0.56996614,AGN,bll,,1RXS J121603.6-024302,0.999730555,0.000950661648,0.000269444722,0.000950661648,0.998290746,0.00241902271,0.00170925398,0.00241902271,0.996858108,0.00448017964,0.00314189191,0.00448017964,0.998926427,0.000485352349,0.00107357262,0.000485352349,0.99965007,0.000296570115,0.000349929692,0.000296570115,0.992504477,0.0094786065,0.00749552314,0.0094786065,0.996771385,0.00577482389,0.00322861533,0.00577482389,0.995432468,0.00295470401,0.00456753193,0.00295470401,0,0,AGN
4FGL J1216.1+0930,0.887717204,70.51303,-26.3830769,-28.4879702,7.60753781,2.0173302,0.11086017,0.052720793,1.0014259,1.97036497,-0.9981169,0.97888756,-0.4790487,-0.6125191,-0.6410942,-0.12075429,AGN,bll,,TXS 1213+097,0.999409085,0.000349554816,0.000590914562,0.000349554816,0.997015748,0.00345977982,0.00298425214,0.00345977982,0.996626774,0.0030918971,0.00337322588,0.0030918971,0.99189668,0.0028469842,0.00810331954,0.0028469842,0.998052182,0.00143015137,0.00194781814,0.00143015137,0.984329346,0.0343823447,0.0156706536,0.0343823447,0.993841958,0.00748350431,0.00615804214,0.00748350431,0.960562357,0.0193553921,0.0394376427,0.0193553921,0,0,AGN
4FGL J1216.2-6121,-0.963734103,1.224658,-25.8622366,-27.1581609,7.02010343,2.6003768,0.26522398,0.4325939,3.218488,2.39068558,0.6696691,-0.5465487,-0.55711746,-0.9472108,-0.5774448,-0.9961592,AGN,bcu,,PMN J1217-6113,0.979623905,0.0230205562,0.0203760948,0.0230205562,0.88848194,0.103156201,0.11151806,0.103156201,0.896415831,0.0404303397,0.103584169,0.0404303397,0.950317521,0.0133984318,0.0496824792,0.0133984318,0.893507285,0.0954676052,0.106492715,0.0954676052,0.242851355,0.206334218,0.757148645,0.206334218,0.637863146,0.104213437,0.362136854,0.104213437,0.476904572,0.127894257,0.523095428,0.127894257,9,0,MIXED
4FGL J1217.9+3007,0.938083436,82.06005,-23.0344966,-26.864857,6.99749991,1.8541337,0.015640574,0.046154726,5.5536475,6.45173699,0.9501553,-0.40582716,-0.46725738,-0.47580925,-0.53454876,-0.48286375,AGN,BLL,3FGL J1217.8+3007,B2 1215+30,0.999068893,0.00122871521,0.000931107299,0.00122871521,0.998366454,0.00219693131,0.00163354559,0.00219693131,0.987125113,0.0135030618,0.012874887,0.0135030618,0.999395462,0.000338534888,0.000604538363,0.000338534888,0.99956045,0.000321379408,0.000439549713,0.000321379408,0.993552168,0.00969454605,0.00644783232,0.00969454605,0.994552542,0.00947608222,0.00544745777,0.00947608222,0.998999158,0.000656942451,0.00100084185,0.000656942451,0,0,AGN
4FGL J1218.0-0028,-0.870985606,61.24517,-25.9816256,-28.1875189,7.27674472,2.2745173,0.10813594,0.094194256,1.5881255,3.17629594,-0.808963,0.13631983,-0.667839,-0.74481833,-0.41432166,-0.79879457,AGN,bll,3FGL J1218.0-0029,PKS 1215-002,0.999821576,9.59221921e-05,0.000178424381,9.59221921e-05,0.998296316,0.00235463629,0.00170368377,0.00235463629,0.998072455,0.0018818617,0.00192754518,0.0018818617,0.998793898,0.000418988084,0.00120610158,0.000418988084,0.999508248,0.000368260433,0.000491751691,0.000368260433,0.992771848,0.00770244408,0.00722815244,0.00770244408,0.996368608,0.00480804737,0.00363139188,0.00480804737,0.993099585,0.00362571144,0.00690041459,0.00362571144,0,0,AGN
4FGL J1218.5-0119,-0.981885339,60.464108,-24.8705191,-27.6632324,7.11010413,2.0220864,0.047718115,0.09844458,4.437693,5.02812509,0.87828815,-0.4497464,-0.5597061,-0.5432936,-0.6537416,-0.72167444,AGN,bll,3FGL J1218.4-0121,PKS 1216-010,0.999515639,0.000314503375,0.000484360888,0.000314503375,0.998006661,0.00254528557,0.00199333897,0.00254528557,0.996869861,0.00321541228,0.00313013873,0.00321541228,0.998983985,0.000371318787,0.00101601479,0.000371318787,0.999678873,0.000217916351,0.000321127287,0.000217916351,0.990400364,0.0236539458,0.0095996356,0.0236539458,0.996525787,0.00661598041,0.00347421316,0.00661598041,0.996803786,0.00134208834,0.00319621436,0.00134208834,0,0,AGN
4FGL J1219.0+4827,0.532109025,67.7693,-27.3927293,-28.7447673,7.2195634,2.4204865,0.19251901,-0.012971267,0.14482307,2.5019768,0.980547,-0.69560933,-0.83391726,-0.16437614,-0.6228584,-0.99992687,AGN,fsrq,,ON 428,0.999621729,0.000285509334,0.000378270654,0.000285509334,0.999025448,0.000949719525,0.00097455232,0.000949719525,0.994046023,0.00878964505,0.00595397681,0.00878964505,0.998930959,0.000352895286,0.00106904094,0.000352895286,0.999108372,0.00090817541,0.000891627506,0.00090817541,0.995152698,0.00581895923,0.00484730234,0.00581895923,0.990137125,0.0123446204,0.00986287463,0.0123446204,0.994171169,0.00291531339,0.00582883136,0.00291531339,0,0,AGN
4FGL J1219.0+3653,0.436678879,78.08101,-27.1110694,-28.8081385,7.35788172,2.0037408,0.30861312,0.3559547,2.2457592,2.03233362,-0.73295456,0.95513123,-0.40057796,-0.599888,-0.99950457,-0.99746233,AGN,bcu,,NVSS J121915+365718,0.990766397,0.00809816953,0.00923360319,0.00809816953,0.955321897,0.0504410575,0.0446781027,0.0504410575,0.950611146,0.0205482507,0.0493888543,0.0205482507,0.901017647,0.0281554137,0.0989823529,0.0281554137,0.980785576,0.0146243414,0.0192144237,0.0146243414,0.848161136,0.186581839,0.151838864,0.186581839,0.890899447,0.0420582365,0.109100553,0.0420582365,0.617565219,0.10613308,0.382434781,0.10613308,0,0,AGN
4FGL J1219.0-4827,-0.50814897,14.070312,-26.1687571,-28.2433257,7.34616094,2.09054,0.11099862,0.20572817,3.6107514,2.61706191,-0.8762115,0.19116457,-0.55928177,-0.52421254,-0.83615065,-0.6821978,AGN,bll,3FGL J1218.8-4827,PMN J1219-4826,0.948040434,0.0562279032,0.0519595663,0.0562279032,0.975408843,0.0249440229,0.0245911572,0.0249440229,0.974302968,0.0173662132,0.0256970322,0.0173662132,0.982395731,0.00392295232,0.017604269,0.00392295232,0.540646882,0.226562327,0.459353118,0.226562327,0.804215648,0.186992317,0.195784352,0.186992317,0.572652436,0.138101758,0.427347564,0.138101758,0.853128876,0.0454159045,0.146871124,0.0454159045,0,0,AGN
4FGL J1219.6+0550,0.699685714,67.402145,-26.9172809,-28.5881812,7.8367805,1.9694755,0.21667649,0.14110054,1.2047538,2.65880177,0.99234194,-0.630673,-0.48455557,-0.5151071,-0.6342989,-0.5333395,AGN,rdg,,NGC 4261,0.999819462,0.000114000123,0.00018053789,0.000114000123,0.998094491,0.00234043762,0.00190550861,0.00234043762,0.998894421,0.000582052663,0.00110557866,0.000582052663,0.997444558,0.000708841884,0.00255544184,0.000708841884,0.99970866,0.000240318724,0.000291339894,0.000240318724,0.992544558,0.0094990989,0.00745544192,0.0094990989,0.998112931,0.00252202964,0.00188706949,0.00252202964,0.990360432,0.00350163194,0.0096395679,0.00350163194,0,0,AGN
4FGL J1219.7-0313,0.108090601,58.700855,-25.9601646,-28.2170919,8.00541839,1.8935935,0.09480066,0.04522717,1.0651851,2.89632232,-0.11997179,-0.72000057,-0.4454416,-0.44323733,-0.53617907,-0.3599847,AGN,bll,3FGL J1219.7-0314,1RXS J121946.0-031419,0.999812351,8.65727163e-05,0.000187649189,8.65727163e-05,0.998393422,0.00219326563,0.00160657838,0.00219326563,0.999255399,0.000369658579,0.000744601276,0.000369658579,0.998803301,0.000415298919,0.00119669922,0.000415298919,0.999699186,0.000178172173,0.000300813855,0.000178172173,0.991965519,0.0209532245,0.00803448093,0.0209532245,0.999342187,0.00155869453,0.000657812557,0.00155869453,0.996412627,0.00150282145,0.0035873726,0.00150282145,0,0,AGN
4FGL J1219.7+0444,0.989279122,66.37793,-26.6215494,-28.4477008,8.09446161,1.9284335,0.16246259,0.11488184,1.4909061,2.44912355,-0.97767854,0.9996032,-0.25313348,-0.49486366,-0.614305,-0.24166675,AGN,bll,,NVSS J121945+044621,0.999793705,0.000111734609,0.000206294605,0.000111734609,0.997462362,0.00259601566,0.00253763842,0.00259601566,0.998266845,0.00289155568,0.00173315539,0.00289155568,0.99469347,0.00171461785,0.00530653046,0.00171461785,0.999592014,0.000318251936,0.000407985711,0.000318251936,0.989269342,0.0120318516,0.0107306578,0.0120318516,0.997184656,0.00538358252,0.00281534353,0.00538358252,0.976211214,0.0102943974,0.0237887861,0.0102943974,0,0,AGN
4FGL J1219.9+6056,-0.602783565,55.77556,-26.9234075,-28.803017,7.37612511,2.4172647,0.10735724,-0.080101006,1.5247316,2.98609026,0.9220219,-0.75677764,-0.84763104,-0.13754675,-0.49759588,-0.9999948,AGN,bcu,3FGL J1220.3+6055,87GB 121716.0+611442,0.999803148,0.000134965044,0.000196852047,0.000134965044,0.998753509,0.00131917911,0.00124649078,0.00131917911,0.997177123,0.00374716634,0.00282287652,0.00374716634,0.99883727,0.000393785836,0.00116273032,0.000393785836,0.999111135,0.00106770503,0.000888864788,0.00106770503,0.995519296,0.00485212801,0.004480704,0.00485212801,0.992027588,0.00970895132,0.00797241243,0.00970895132,0.992417818,0.00387649085,0.00758218245,0.00387649085,258,0,AGN
4FGL J1220.1+7105,0.626926965,45.81558,-24.6593379,-27.9427739,6.58063719,2.1886625,0.037547365,0.13095307,7.169443,7.03208412,-0.22184698,-0.48824146,-0.619504,-0.7007327,-0.7970951,-0.81922257,AGN,fsrq,3FGL J1220.2+7105,S5 1217+71,0.999121477,0.00100200181,0.000878522782,0.00100200181,0.997699558,0.00528208198,0.00230044232,0.00528208198,0.990056427,0.0121230868,0.00994357307,0.0121230868,0.999647085,0.000212009609,0.00035291519,0.000212009609,0.995746636,0.00508507618,0.00425336356,0.00508507618,0.993409682,0.0109261497,0.00659031788,0.0109261497,0.979830212,0.0191448764,0.0201697882,0.0191448764,0.998570016,0.000850568771,0.00142998406,0.000850568771,0,0,AGN
4FGL J1220.1+3432,0.976269631,80.01147,-25.8824732,-28.4405607,7.42245629,2.0532067,0.07821421,0.060028452,1.6063762,3.21456586,0.98495996,-0.44563767,-0.5645541,-0.551333,-0.66393965,-0.5366448,AGN,bll,3FGL J1220.2+3434,GB2 1217+348,0.999800534,0.000100475897,0.000199466279,0.000100475897,0.998638256,0.00147840837,0.0013617439,0.00147840837,0.998926864,0.00128250777,0.00107313611,0.00128250777,0.995287411,0.00173217901,0.0047125889,0.00173217901,0.999630305,0.000238387145,0.00036969534,0.000238387145,0.995427024,0.00632595876,0.0045729759,0.00632595876,0.998364375,0.0033235413,0.00163562518,0.0033235413,0.986450181,0.00570310632,0.0135498193,0.00570310632,0,0,AGN
4FGL J1220.2-3713,0.718293044,25.233273,-26.2492728,-28.3776157,8.00759143,1.8955352,0.13153689,0.11005586,1.8539671,1.71371797,0.99942386,-0.5191393,-0.47783333,-0.46994406,-0.44401744,-0.76142174,AGN,bcu,3FGL J1220.1-3715,2MASS J12201982-3714137,0.999447218,0.000350846017,0.000552781684,0.000350846017,0.991556928,0.00836748309,0.00844307216,0.00836748309,0.99767637,0.00239466754,0.00232363029,0.00239466754,0.980975829,0.00476777469,0.0190241714,0.00476777469,0.998314995,0.00104911429,0.0016850053,0.00104911429,0.954232895,0.0751673626,0.0457671046,0.0751673626,0.995872002,0.00508503598,0.00412799783,0.00508503598,0.901361999,0.0303003963,0.0986380013,0.0303003963,0,0,AGN
4FGL J1221.3+3010,-0.486241077,82.74093,-23.8536821,-27.1852115,8.41215793,1.6648307,0.028418068,0.032616034,2.1889765,4.09542513,-0.57272714,-0.17613077,-0.44932535,-0.2663285,-0.462371,-0.15123773,AGN,bll,3FGL J1221.3+3010,PG 1218+304,0.999831605,0.000113369826,0.000168395446,0.000113369826,0.998767817,0.00140941599,0.00123218315,0.00140941599,0.988416332,0.0130427132,0.0115836683,0.0130427132,0.997641315,0.00145192775,0.00235868516,0.00145192775,0.999618454,0.000304942699,0.000381545838,0.000304942699,0.995495629,0.00541386283,0.00450437112,0.00541386283,0.985483713,0.0164409479,0.0145162872,0.0164409479,0.995853069,0.00329158706,0.00414693111,0.00329158706,0,0,AGN
4FGL J1221.5+2814,0.806717516,83.28413,-24.0217141,-27.7125498,6.98699463,2.1335435,0.022829784,0.021097437,1.630172,5.72603358,-0.46236733,-0.52298474,-0.6025373,-0.51450866,-0.6879875,-0.584056,AGN,bll,3FGL J1221.4+2814,W Comae,0.999861776,6.94724095e-05,0.000138223942,6.94724095e-05,0.998936705,0.00128964988,0.00106329456,0.00128964988,0.996572218,0.00646187567,0.00342778207,0.00646187567,0.99987184,9.70046623e-05,0.000128159537,9.70046623e-05,0.999782608,0.000152764285,0.000217391593,0.000152764285,0.995279412,0.00720508124,0.00472058824,0.00720508124,0.995666493,0.00809269194,0.00433350731,0.00809269194,0.999886907,0.000114081014,0.00011309323,0.000114081014,0,0,AGN
4FGL J1222.0-4121,-0.145011144,21.171497,-27.3205926,-28.6202874,7.71453301,1.9320493,0.38633502,0.3084825,1.5683188,2.48678482,-0.922048,0.95681405,-0.5682605,-0.39810383,-0.88455963,-0.99260634,AGN,bcu,,PKS 1219-411,0.997249563,0.00202918899,0.00275043704,0.00202918899,0.99556006,0.00520549006,0.00443994021,0.00520549006,0.978923692,0.0104680368,0.0210763077,0.0104680368,0.995169542,0.00142662729,0.00483045783,0.00142662729,0.995936109,0.00340580934,0.00406389085,0.00340580934,0.98003175,0.0318765657,0.0199682495,0.0318765657,0.956836144,0.0249023091,0.0431638563,0.0249023091,0.977363396,0.0106313474,0.0226366037,0.0106313474,0,0,AGN
4FGL J1222.5+0414,-0.540612371,66.09182,-24.6636621,-27.7551606,5.84395318,2.6855116,0.050851177,0.09635798,2.8310034,5.08057588,-0.39843974,-0.6730033,-0.8170142,-0.8452955,-0.9489321,-0.9985789,AGN,fsrq,3FGL J1222.4+0414,4C +04.42,0.999719042,0.000181182943,0.00028095802,0.000181182943,0.998408969,0.00265092395,0.00159103128,0.00265092395,0.993583521,0.00578502546,0.00641647884,0.00578502546,0.999307991,0.00038482664,0.000692008879,0.00038482664,0.999599098,0.000465543221,0.000400901785,0.000465543221,0.992849536,0.0137921562,0.007150464,0.0137921562,0.988981889,0.0104167034,0.0110181111,0.0104167034,0.997248359,0.00177874297,0.00275164076,0.00177874297,0,0,AGN
4FGL J1223.0+1100,-0.881877742,72.55489,-26.9097086,-28.5736761,7.97567871,1.7811607,0.24762227,0.22411357,1.9312936,2.52747227,-0.9253821,0.062243577,-0.7449825,-0.14649606,-0.5822357,-0.91043717,AGN,bcu,,SDSS J122307.24+110038.2,0.99970277,0.000170953738,0.000297229513,0.000170953738,0.997993874,0.00202627473,0.00200612572,0.00202627473,0.996804293,0.00184022191,0.00319570684,0.00184022191,0.997468813,0.000831835831,0.00253118725,0.000831835831,0.999719279,0.000188556678,0.000280721056,0.000188556678,0.991404321,0.0134229239,0.00859567899,0.0134229239,0.994869477,0.00566887847,0.00513052315,0.00566887847,0.986875418,0.00631349052,0.0131245824,0.00631349052,0,0,AGN
4FGL J1223.3+1213,0.295376753,73.713776,-26.8602949,-28.3930784,6.72170436,2.4890885,0.22941281,0.09580392,0.52161247,2.36007136,-0.19209628,-0.6604112,-0.8416372,-0.3329569,-0.9891141,0.90897036,AGN,bll,3FGL J1223.2+1215,MG1 J122332+1208,0.999324805,0.000573027951,0.00067519517,0.000573027951,0.998308816,0.00237421746,0.00169118434,0.00237421746,0.99413636,0.00422324203,0.00586364029,0.00422324203,0.998765396,0.000528370468,0.00123460422,0.000528370468,0.999083176,0.000829010145,0.000916824153,0.000829010145,0.991582505,0.00882163297,0.00841749539,0.00882163297,0.99411727,0.00686074688,0.00588273047,0.00686074688,0.988582041,0.00681722664,0.011417959,0.00681722664,2,0,AGN
4FGL J1223.5+0818,0.907568828,70.04826,-26.7705097,-28.5390917,8.02757143,1.8491768,0.15480219,0.0924163,1.364726,3.17907723,-0.9994152,0.99995536,-0.4018096,-0.4257984,-0.78872746,0.14513454,AGN,bll,3FGL J1223.3+0818,SDSS J122327.49+082030.4,0.999845848,0.000116233654,0.000154151957,0.000116233654,0.998637453,0.00148898584,0.00136254746,0.00148898584,0.995871439,0.00394736567,0.00412856099,0.00394736567,0.998953448,0.000441738965,0.00104655205,0.000441738965,0.999626459,0.000278868762,0.000373541126,0.000278868762,0.993262779,0.0097085405,0.00673722098,0.0097085405,0.991412612,0.0103964304,0.00858738795,0.0103964304,0.996632404,0.00192331702,0.00336759595,0.00192331702,0,0,AGN
4FGL J1223.6-3032,0.84033762,31.947529,-26.7986439,-28.4956615,8.94231092,1.5709798,0.2597855,0.08946947,0.5451331,1.76776914,0.99970824,-0.55388075,-0.9294393,0.5424684,-0.5028295,-0.2677571,AGN,bll,3FGL J1223.3-3028,NVSS J122337-303246,0.999757865,0.000233651441,0.000242134656,0.000233651441,0.997872201,0.00231206737,0.00212779864,0.00231206737,0.995121119,0.00611318991,0.0048788808,0.00611318991,0.997991892,0.000804138115,0.00200810847,0.000804138115,0.999689227,0.000307295154,0.000310772911,0.000307295154,0.991916316,0.0202022809,0.00808368381,0.0202022809,0.993696187,0.00816512623,0.00630381288,0.00816512623,0.992463646,0.00474163982,0.00753635405,0.00474163982,0,0,AGN
4FGL J1223.8+4649,-0.117796293,69.56846,-27.5403207,-28.9284884,7.57940765,2.2224772,0.19912682,-0.0077717234,0.07760413,2.4611911,0.4572395,-0.7236124,-0.61418515,-0.5685268,-0.5662098,-0.999665,AGN,bll,,RX J1223.8+4651,0.999686143,0.000171896998,0.000313857127,0.000171896998,0.999012682,0.00097555664,0.000987317903,0.00097555664,0.998552109,0.00132217286,0.00144789092,0.00132217286,0.998898725,0.000329290397,0.00110127521,0.000329290397,0.999613151,0.000257540733,0.000386849123,0.000257540733,0.99604091,0.00469540298,0.0039590902,0.00469540298,0.998446166,0.0028659528,0.00155383416,0.0028659528,0.995176119,0.0021285836,0.00482388068,0.0021285836,0,0,AGN
4FGL J1223.8+8039,0.222838464,36.394196,-25.3910107,-28.0964087,6.84197289,2.117362,0.061801035,0.12522192,4.54804,3.27968023,-0.45931128,-0.4556478,-0.61367965,-0.5928933,-0.75707155,-0.89778703,AGN,bll,3FGL J1222.7+8041,S5 1221+80,0.99926574,0.000577282734,0.000734259582,0.000577282734,0.99205768,0.0114049907,0.00794231988,0.0114049907,0.995357403,0.00436360195,0.00464259717,0.00436360195,0.979571096,0.00466211482,0.0204289038,0.00466211482,0.983966957,0.0204887181,0.0160330427,0.0204887181,0.95476748,0.0626978625,0.0452325204,0.0626978625,0.963232215,0.0258710355,0.0367677845,0.0258710355,0.85398017,0.0394530678,0.14601983,0.0394530678,0,0,AGN
4FGL J1223.9+7954,0.340557881,37.145084,-27.3170808,-28.8879594,8.88896591,1.6802666,0.23482017,0.14224917,1.0675728,2.54001898,0.97116613,-0.8694645,-0.30495006,-0.3885199,-0.09895273,-0.7940367,AGN,bll,3FGL J1222.7+7952,NVSS J122358+795329,0.999858943,7.39967177e-05,0.000141057356,7.39967177e-05,0.998744244,0.0013530509,0.00125575555,0.0013530509,0.998741905,0.00128408023,0.00125809521,0.00128408023,0.998827423,0.000400965958,0.00117257688,0.000400965958,0.999792143,0.000166946965,0.000207857342,0.000166946965,0.994661016,0.005203095,0.00533898404,0.005203095,0.998455882,0.00255417568,0.00154411819,0.00255417568,0.996146199,0.00216182651,0.00385380099,0.00216182651,0,0,AGN
4FGL J1223.9+5000,-0.515706641,66.52132,-25.6860914,-28.2296527,6.42545348,2.4187007,0.07500851,0.22466134,5.018728,4.99900677,-0.22164416,-0.50646627,-0.7456683,-0.7783188,-0.87827736,-0.9999846,AGN,fsrq,3FGL J1224.5+4957,SBS 1221+503,0.989098674,0.00716726644,0.0109013262,0.00716726644,0.997994494,0.00237653581,0.00200550589,0.00237653581,0.969553479,0.0186365313,0.0304465211,0.0186365313,0.997068846,0.00107439204,0.00293115375,0.00107439204,0.984201335,0.01132533,0.0157986646,0.01132533,0.992960319,0.00883348684,0.00703968128,0.00883348684,0.926629243,0.0368262885,0.0733707574,0.0368262885,0.978970983,0.00823757214,0.0210290167,0.00823757214,0,0,AGN
4FGL J1224.1+2239,-0.637921847,82.36472,-27.3702236,-28.6588018,9.0047645,1.944793,0.11646543,-0.12335034,1.8676527,1.82157777,0.86233455,-0.9142054,-0.54517883,-0.7067941,-0.14502026,-0.39867935,AGN,bll,,TXS 1221+229,0.999690248,0.000165520759,0.000309751859,0.000165520759,0.988253448,0.0265685923,0.0117465517,0.0265685923,0.997234598,0.00280822283,0.00276540233,0.00280822283,0.995076451,0.0025423781,0.004923549,0.0025423781,0.9990685,0.000761381011,0.000931500429,0.000761381011,0.945718977,0.104585246,0.054281023,0.104585246,0.995098857,0.0068046849,0.0049011431,0.0068046849,0.92852882,0.0563710563,0.0714711799,0.0563710563,0,0,AGN
4FGL J1224.4+2436,0.108120919,83.433624,-24.9815201,-27.9018627,7.7036765,1.8651296,0.04824708,0.050192367,2.1130295,5.18600423,0.052011363,0.06814351,-0.4760207,-0.44213352,-0.6132381,-0.25649494,AGN,bll,3FGL J1224.5+2436,MS 1221.8+2452,0.999877558,6.38949889e-05,0.000122441634,6.38949889e-05,0.998975859,0.0011405544,0.00102414065,0.0011405544,0.998521481,0.00239144621,0.00147851909,0.00239144621,0.999816398,0.000105180827,0.000183602289,0.000105180827,0.999869007,7.66163776e-05,0.000130993046,7.66163776e-05,0.995037395,0.00650621641,0.00496260548,0.00650621641,0.998780827,0.00212765511,0.00121917346,0.00212765511,0.999771987,0.000162573118,0.000228013092,0.000162573118,0,0,AGN
4FGL J1224.7-8313,0.876292019,-20.397455,-25.4249657,-27.9868568,6.50750242,2.6057918,0.072851166,0.07713255,1.8414173,3.26619643,0.04563169,-0.70048094,-0.7471046,-0.7901974,-0.682021,-0.9999748,AGN,bcu,3FGL J1224.6-8312,PKS 1221-82,0.999785329,0.000238938448,0.000214670961,0.000238938448,0.99834848,0.00178234792,0.00165152039,0.00178234792,0.997765613,0.00170445939,0.00223438651,0.00170445939,0.998208089,0.000684285291,0.00179191086,0.000684285291,0.999820667,0.000139898199,0.000179332939,0.000139898199,0.995158207,0.00537368353,0.00484179342,0.00537368353,0.995701332,0.00450355336,0.0042986682,0.00450355336,0.988341666,0.00576027223,0.0116583339,0.00576027223,0,0,AGN
