Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Flags_3FGL,Missing_Values_Flag,AGN_BDT_S,AGN_BDT_STD_S,PSR_BDT_S,PSR_BDT_STD_S,OTHER_BDT_S,OTHER_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,PSR_NN_S,PSR_NN_STD_S,OTHER_NN_S,OTHER_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,PSR_RF_S,PSR_RF_STD_S,OTHER_RF_S,OTHER_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,PSR_LR_S,PSR_LR_STD_S,OTHER_LR_S,OTHER_LR_STD_S
3FGL J1346.9-2958,317.02475,31.3747635,-25.7340334,-27.3734567,-0.786091526,3.82649349,1.74402499,0.722204122,-0.553350278,-0.244795309,-0.354004734,AGN,bcu,0,0,0.9971649795728842,0.0025215486790970383,6.699535146671914E-4,6.025008885049058E-4,0.002165066912448466,0.002250228879793485,0.9931083327317328,0.006715170797410363,0.002994361955037554,0.0037812990794407054,0.0038973053132297427,0.004413525833292232,0.9603262525746314,0.016635131552659943,0.014337279130651241,0.008085698895626695,0.025336468294717265,0.011762782918236871,0.9623907671200697,0.02081128422685003,2.707174423168768E-4,3.198889195932797E-4,0.037338515437613476,0.020741738677084075
3FGL J1347.6-3754,315.015259,23.6448269,-25.0215914,-27.4246116,-1.12150332,5.11139528,2.49293637,-0.645940399,-0.732924815,-0.593230509,-0.917625743,AGN,fsrq,0,0,0.9973072874327146,0.002940362735153915,5.188018008065948E-4,4.968488912646964E-4,0.0021739107664788125,0.002706359443358166,0.9939318037232833,0.006945595276515658,0.002170481802602947,0.0028863361247060326,0.003897714474113768,0.005514136060421141,0.9594861943397506,0.017755620106698247,0.017856281019628446,0.010978859065024042,0.02265752464062112,0.012092621589851662,0.9951445940076397,0.0064461875501599635,7.100777739187233E-5,1.5378872636244092E-4,0.004784398214968615,0.006436483606196476
3FGL J1349.6-1133,324.877899,48.8167915,-24.760602,-27.4290564,0.790373622,6.46474915,2.39194298,-0.61946556,-0.634969097,-0.718049782,-0.825215072,AGN,fsrq,0,0,0.996178214808104,0.0031892001082363085,0.0028294261284078936,0.0024316708591150893,9.923590634880357E-4,0.0012973791049933562,0.9942635577817083,0.006144049213047629,0.0028291357444736854,0.00414909129680514,0.0029073064738180865,0.0035275950030891857,0.9545336504240135,0.02094438897583854,0.02579616008298836,0.01605608124056482,0.01967018949299829,0.009728722356227015,0.9988091998930826,0.001534768056789978,5.71589920964179E-5,1.1513920736781901E-4,0.0011336411148209057,0.0015033882317394668
3FGL J1350.8+3035,51.394989,76.5556335,-25.039331,-27.7592478,0.905214776,5.66754286,2.37115049,-0.426807008,-0.736111123,-0.600256601,-0.829826577,AGN,fsrq,0,0,0.9983323593663037,0.0012619932432918128,7.637478364142805E-4,7.062641672726687E-4,9.038927972818489E-4,8.66346614273968E-4,0.9934983794050184,0.009242785201267053,0.0022844272171545056,0.003180425534672418,0.004217193377827202,0.008184723545689098,0.9535368650684531,0.022144107464335663,0.023817352931287075,0.015477844106261492,0.022645782000259792,0.01243795777270203,0.9960981705943158,0.004726955637773983,6.685495181800346E-4,8.093669818312986E-4,0.0032332798875043716,0.004517347687670537
3FGL J1351.1+0030,333.717316,59.7664375,-25.8899547,-27.7324365,-0.135340991,5.12769378,2.31267262,-0.685821985,-0.454893807,-0.673488096,-0.948090151,AGN,fsrq,0,0,0.9872113361210795,0.036570617273446133,0.009257398403826613,0.00860540147021404,0.0035312654750940843,0.03544435405409843,0.9945308835725782,0.006223636084671121,0.0025426660339151422,0.003890366080975256,0.0029264503935065747,0.003730523533490234,0.8777046890104856,0.04782774450849624,0.0966871729949696,0.04256485031536703,0.025608137994544804,0.013847543003917431,0.996947633017913,0.0027334571329830732,5.234495030023059E-4,9.151375173264867E-4,0.0025289174790846585,0.002516941070526393
3FGL J1351.4+1115,347.440002,68.7826233,-25.4475215,-27.2800611,0.597106762,3.82528872,1.7105751,0.998684745,-0.265133272,-0.42904104,-0.050842901,AGN,bll,0,0,0.9916909291733648,0.008099199573315303,0.004291844406061093,0.005377488812828498,0.004017226420574021,0.005180042589486231,0.9923571499268153,0.007262067757056164,0.0032780494888178034,0.00455658782694255,0.004364800584366843,0.00493760394070568,0.9452929399010305,0.022089787397011448,0.021767880818686147,0.012055622828775614,0.03293917928028346,0.01592176517425565,0.9158485035192574,0.05082529161758659,0.01300063266737258,0.018123171989089644,0.07115086381337013,0.047169742519804984
3FGL J1351.7-2913,318.418732,31.8262672,-25.4912389,-27.5506769,0.402553598,4.4889319,2.39624929,-0.613447165,-0.683978636,-0.61796527,-0.878452758,AGN,bcu,0,0,0.995475229620967,0.004174217759732684,0.0020342794185245878,0.0023795215633005606,0.0024904909605083588,0.002474318265231068,0.9857963433457019,0.010959397550613426,0.007043477357290704,0.005854447305072437,0.00716017929700743,0.007417445935376967,0.9717290052036914,0.012526668447296156,0.0136168187688358,0.008594887275388189,0.01465417602747272,0.0072469634953877295,0.9538224090028561,0.02041042355284518,0.009761111200142029,0.005711323794598124,0.03641647979700193,0.01872435288803809
3FGL J1353.1-4414,314.439514,17.2437038,-25.3509161,-27.5312104,0.465199537,3.60512945,2.5934155,-0.797976298,-0.715559086,-0.46758384,-0.787575579,AGN,bll,0,0,0.9285498307591948,0.07084330962133291,0.027768993733275467,0.025856906428870726,0.04368117550752977,0.06057128993006865,0.8230957543591344,0.13391714467800112,0.10178033124636043,0.07722192744456347,0.0751239143945051,0.09451007439085073,0.8598554319222041,0.04353551836349944,0.04676051665085917,0.020792058151966046,0.09338405142693681,0.03361739126159151,0.7012118451380825,0.08820678176721727,0.10405682553919554,0.05646225673020468,0.19473132932272194,0.07671607048931149
3FGL J1353.2+1435,355.008301,70.9150848,-25.6170429,-27.7567427,-0.952277668,4.27816354,2.34258294,-0.599477011,-0.754592047,-0.57643988,-0.481486942,AGN,bll,0,0,0.9986390749583919,0.0017498156226996508,2.1446422981845407E-4,2.5185308040732036E-4,0.0011464608117897801,0.0016888766744059202,0.9940117193933177,0.006519360166104649,0.002441079049858953,0.0039027693386438065,0.003547201556823309,0.0045289201682656675,0.9740009480737158,0.01305722868729284,0.006974989730710648,0.007264965686297562,0.019024062195573423,0.010439806293961924,0.99302705875962,0.005960492711489322,1.948574107366153E-4,2.670359919940252E-4,0.006778083829643327,0.0059147982896686
3FGL J1353.5-6640,309.039124,-4.53439236,-25.3663299,-27.2609945,0.121469073,3.87773983,1.90512121,0.08927356,-0.305995654,-0.500972521,-0.455565389,AGN,bll,0,0,0.9689335566512955,0.022613650254499087,0.006217733560512334,0.005166978075749154,0.024848709788192175,0.021111746673955295,0.8239480702446967,0.17719046582589487,0.020613504260769973,0.028532485624221397,0.1554384254945334,0.16159141368818344,0.9203481917902775,0.02659157609963316,0.026073892781342797,0.012657175212964854,0.05357791542837971,0.02006957584316728,0.8915383095482557,0.027324488642733572,0.006391832449739619,0.004834136147993981,0.10206985800200448,0.02692078560046944
3FGL J1354.5+3705,73.6500702,73.3755264,-26.1190908,-27.9876171,-0.0668657765,3.64474386,2.26284146,-0.43974836,-0.531947002,-0.766472373,-0.499216307,AGN,bll,0,0,0.9581980369424034,0.06440355361455666,0.03155345237601425,0.058178802069290964,0.010248510681582473,0.016324566104777193,0.9777889306556825,0.02656569384910925,0.01112250951397914,0.01830322427497533,0.0110885598303385,0.014817475172268193,0.9138244987102712,0.04014595008666466,0.040729095278050416,0.027461666894321567,0.045446406011678285,0.021575825033702076,0.9368056043035728,0.03847318065709161,0.03373450472686281,0.02984145348441388,0.029459890969564247,0.024233490558563955
3FGL J1355.0-1044,327.20224,49.114418,-25.2522286,-27.5262903,0.875695845,5.27399362,2.38671112,-0.511349599,-0.683396957,-0.78996882,-0.560753738,AGN,fsrq,0,0,0.9991296308842187,7.62591234331705E-4,5.766976938753233E-4,5.417093412870023E-4,2.936714219058969E-4,5.040153308226768E-4,0.994246467849725,0.006310486192321148,0.0030576380249828744,0.004842693662868861,0.002695894125292254,0.0033288930740623638,0.9722824268070835,0.012759173548684425,0.011322926580051773,0.007319453970933357,0.016394646612864616,0.009352949633500833,0.9920600174740283,0.00820037110827498,8.833401797404667E-4,0.0013100387627676196,0.007056642346231321,0.00799807026070142
3FGL J1356.3-4029,316.061737,20.7232456,-26.1697078,-27.6804626,-0.55543901,3.79354867,2.06021166,-0.779060917,-0.584070266,-0.749896754,0.315819215,AGN,bcu,0,0,0.9954803964115504,0.004357784673109989,0.001558302636221843,0.0018184007278261216,0.002961300952227642,0.0034902997168589226,0.9932755454924974,0.008758775462325036,0.002257757501522942,0.0029297935533548715,0.004466697005979692,0.007037578986985976,0.9689818315664608,0.013138901836915247,0.012386152890366925,0.007251176804124949,0.018632015543172287,0.00817279887559149,0.9926400328251399,0.006538116004185276,1.0170930328500628E-4,2.633698160431009E-4,0.007258257871574992,0.006524702996506423
3FGL J1356.6-6428,309.886108,-2.49236131,-23.8985206,-26.7092661,1.07303303,4.00032446,2.56082392,-0.634676579,-0.788888444,-0.764880532,-0.868141998,PSR,PSR,0,0,0.1818282335080107,0.12326589000435202,0.27288099613050426,0.18692979701867954,0.545290770361485,0.21271781211043642,0.02884092522251568,0.05069625757619382,0.4735328182310864,0.1959549362097245,0.4976262565463979,0.19455209608942897,0.26898997787163076,0.0869983374318597,0.24145710580495663,0.06420297045955856,0.4895529163234125,0.0954724510557936,0.12648763801580534,0.04116654733940138,0.3707425057064096,0.09328647825875383,0.502769856277785,0.09001495206819732
3FGL J1357.5+0125,337.390503,59.8028374,-26.1032721,-27.6389384,-1.95198821,3.88060069,2.14229584,-0.796189995,-0.496093025,-0.735395455,-0.16033588,AGN,bll,0,0,0.9979633388695186,0.002106777552628514,0.0011957561205611152,0.0014785539995806442,8.40905009920548E-4,0.0010362367981063582,0.9950755153398154,0.005812714168886829,0.002111932335721453,0.0033361762251782807,0.002812552324463063,0.003641432439220497,0.974195287020671,0.011650349450073268,0.011454328691284576,0.007411392331203293,0.014350384288044325,0.006438468716081589,0.996365291240265,0.003176488918119875,2.4236998014071318E-5,6.230840167905208E-5,0.0036104717617210114,0.0031661384615534987
3FGL J1357.6+7643,118.050156,39.771904,-25.6143786,-28.0004503,1.15110232,4.63711274,2.48410749,-0.659966097,-0.650033065,-0.535222141,-0.97273971,AGN,fsrq,0,0,0.9816630084045156,0.05969021373384004,0.013871160385367415,0.05947509322327281,0.004465831210116782,0.005642025411251944,0.9250378924540901,0.07277427537359016,0.05129621991998705,0.0570976936544738,0.023665887625922834,0.027408104987088684,0.8926011426102483,0.04725970904581064,0.07613577048852656,0.037523277551179055,0.03126308690122528,0.018416504531455772,0.9279628647325701,0.0395618388958303,0.04874809319701441,0.028319021502383523,0.023289042070415374,0.02115726305376523
3FGL J1359.0+5544,104.462929,58.891346,-25.3085262,-27.9539196,-1.01120216,4.95256302,2.59259558,-0.696437192,-0.626597469,-0.852805397,-0.703764485,AGN,fsrq,0,0,0.9991031258931923,9.561583458482126E-4,5.808625827246915E-4,6.9933935461084E-4,3.160115240829142E-4,4.801870591926652E-4,0.9946770854553812,0.00604941782728007,0.0023968947791064444,0.003255336051930766,0.0029260197655122506,0.003913925484265974,0.9742389169086524,0.012042972091093585,0.009794235925711317,0.007571755088422397,0.015966847165636178,0.00878192011876502,0.9973172722198734,0.003556604166736852,3.198160709177595E-4,0.001245902305007972,0.002362911709208965,0.0033189002532982756
3FGL J1359.2+0204,338.744385,60.1398811,-26.1127195,-27.5776888,-0.140215643,3.73920005,2.33294296,-0.004187385,-0.638088343,-0.587255333,-0.997377906,AGN,fsrq,0,0,0.9092822010054578,0.09228116925614133,0.062458311822669345,0.07676090599850542,0.028259487171872946,0.03674919048435953,0.9548792032153642,0.03726191033829165,0.029466512653306447,0.027736736959874882,0.015654284131329424,0.016031350209087032,0.792053707900341,0.05722051574741881,0.12921365944186908,0.046809111725607165,0.0787326326577899,0.03370698136829978,0.831053599436118,0.06694113498076859,0.07224336422648536,0.04772495815008398,0.09670303633739673,0.047434737804891304
3FGL J1359.9-3746,317.591034,23.1380939,-25.4130904,-27.4498128,0.768424448,3.79395313,2.02365637,-0.66303767,-0.706174484,-0.314265422,-0.473649677,AGN,bll,0,0,0.9882243032429138,0.01334634916213412,0.0024459614207116326,0.002265266187252506,0.00932973533637469,0.01240475546565019,0.9674996997011974,0.03717784244986243,0.016672264974307637,0.019166372300897978,0.01582803532449497,0.02477165145682289,0.9451688730625994,0.021438752268974202,0.01754965581246952,0.009126928443629018,0.03728147112493101,0.016979253865852584,0.8512815345113625,0.05121374398511651,0.019299008687026564,0.020156533625574895,0.12941945680161088,0.04713039387480987
3FGL J1400.5-1437,326.929138,45.0087242,-25.3950053,-27.5417824,1.11763038,3.66909377,2.29914689,0.053429026,-0.537494806,-0.650751997,-0.999991731,PSR,psr,512,0,0.06715698387899603,0.0827493494717159,0.8625644715054568,0.131359266075635,0.07027854461554724,0.10906089941775711,0.10521772326633748,0.12754787521418032,0.8458205916962314,0.14744125701065164,0.04896168503743111,0.06063326424600588,0.3713299734593862,0.09450302728737578,0.48395209137080103,0.09943108030957332,0.14471793516981274,0.04488223445116914,0.110378023709565,0.05572530024097447,0.8143602437328751,0.09057047404657562,0.0752617325575599,0.05334261291161196
3FGL J1400.7-5605,312.534546,5.48397684,-25.0148005,-27.130868,0.72460883,4.72696251,2.4968183,-0.632258459,-0.763252358,-0.640481134,-0.921817972,AGN,bcu,0,0,0.982273416653743,0.013918582418684527,0.0033762330724927216,0.0028716391865707836,0.014350350273764056,0.01293885035457118,0.906746985785229,0.08531299877640217,0.009020204386454499,0.009370141630961422,0.08423280982831644,0.08103078201978818,0.908684182426753,0.033711934242911225,0.03832827251836314,0.017625490840991773,0.05298754505488395,0.024505502275636037,0.9006347651529231,0.035472718688434164,0.011125726892265663,0.007854979316395233,0.08823950795481113,0.0335153142476868
3FGL J1404.8+6554,111.504242,49.5555954,-26.5059302,-28.2031163,-0.00229795354,3.95841518,2.09328008,-0.674512526,-0.458461809,-0.531121953,-0.66644519,AGN,bll,0,0,0.9831708004425668,0.03624519273107688,0.01439561998381109,0.03577870712672812,0.0024335795736221575,0.002855558372760954,0.9854409070857075,0.011637759742268076,0.008277081647327393,0.008453042493180428,0.006282011266964954,0.006224893542942655,0.9490689783211208,0.03854056879715141,0.038861529379796075,0.038367345750728664,0.012069492299083032,0.0061938766914364455,0.986589123143328,0.009272067425168402,0.004225506381639793,0.0030534528763519948,0.009185370475032,0.0076213915734419015
3FGL J1404.8+0401,343.332825,60.9987907,-25.6935783,-27.6025545,-1.93512615,3.69597388,1.98200727,-0.687059246,-0.507348265,-0.371370165,-0.662372179,AGN,bll,0,0,0.9804764555539449,0.0227346024596729,0.0033231487848419134,0.0032990762945963007,0.016200395661213268,0.021273077592419594,0.9914922336772839,0.014786335221986689,0.00391420061064469,0.008825729368736103,0.004593565712071441,0.00717596744209861,0.9538254102277776,0.018766838647286836,0.014233953410041572,0.00754069886746502,0.03194063636218076,0.015506730734396667,0.9822321546039172,0.01399456005122567,3.648647107957744E-4,9.19919337866291E-4,0.017402980685286888,0.013795431813527548
3FGL J1406.0-2508,323.565948,34.7152176,-25.723729,-27.5147815,0.0105914854,3.82256523,1.89294565,-0.150797753,-0.581128596,-0.174748946,-0.633117224,AGN,bcu,0,0,0.9910617785893212,0.017489676987809358,0.0017124140780683547,0.002250492861905729,0.007225807332610275,0.016945795459946025,0.9836606331117863,0.012812839909612754,0.007996032086171815,0.007395998326970762,0.008343334802041944,0.008938290523108464,0.9530315851155587,0.019195239391038763,0.016303922409625877,0.009528867325417065,0.030664492474815275,0.014286258664478331,0.932457152135225,0.02757233066292344,0.0036724726401135984,0.004295365147046477,0.0638703752246614,0.027114939839229957
3FGL J1406.6+1644,5.94640827,69.7463608,-26.6198837,-27.7710412,-0.474959451,3.59460644,1.64733708,0.956781428,-0.564403048,-0.453718698,-0.035031406,AGN,bll,0,0,0.99789075588616,0.0038877686761050433,4.5636500950057386E-4,4.563866283839751E-4,0.0016528791043394248,0.0038188169458567363,0.9947863941080854,0.006109034825789443,0.002232792660266495,0.0035998532381037256,0.0029808132316480863,0.0037383558823067334,0.9652830597702818,0.012892430149853513,0.014071679352040269,0.008096990579023055,0.020645260877677752,0.008827165588233132,0.9867113408375844,0.011473360782519308,3.4437927046497454E-4,5.550747335820414E-4,0.012944279891950513,0.011403595530447291
3FGL J1407.7-4256,317.492401,17.7604828,-25.7420755,-27.5973327,-1.20432261,3.85495165,2.13710213,-0.577804033,-0.690799327,-0.165218196,-0.885071057,AGN,bcu,0,0,0.9510686519407738,0.05737642430567812,0.011804694347336183,0.012868875601413492,0.03712665371189004,0.052182847903976745,0.9797888470454577,0.030434373343835117,0.005386870592379183,0.0061192066819123056,0.014824282362163184,0.028211168533253606,0.8594408936414539,0.050419209337720435,0.06345579056665906,0.02905964189571695,0.07710331579188706,0.035312706109291284,0.9595831450177117,0.02895307120674961,6.75112821001994E-4,0.0012128859481499994,0.03974174216128627,0.028680580022379696
3FGL J1408.8-0751,333.851776,50.3117142,-24.4869961,-27.3271571,0.968761111,4.86486883,2.37982965,-0.585258524,-0.724364432,-0.656691488,-0.635304909,AGN,fsrq,0,0,0.9983182524471287,0.002075286058467923,5.499299536438481E-4,5.250095355901714E-4,0.0011318175992274897,0.0017588973485817322,0.9902235314045765,0.00924472912326414,0.005212317353609431,0.006417302894341347,0.004564151241814175,0.005222186636867136,0.97837268948502,0.010683344168858081,0.007386509923815084,0.005745303361146185,0.01424080059116506,0.007734807661815763,0.9558051504755317,0.029353486313838696,0.009288216755174737,0.008607475840979137,0.034906632769293525,0.02831892066466749
3FGL J1409.7-6132,312.116669,-0.0672809258,-23.485765,-25.6928396,1.03738588,3.56595586,2.26168776,-0.589452876,-0.551160729,-0.677843584,-0.84674145,PSR,PSR,20,0,4.6698297329201513E-4,3.9317724149341704E-4,0.20606925705056506,0.1826880297823751,0.7934637599761429,0.18280743881457404,5.196626273638743E-4,0.0015370245152481292,0.28304674991654594,0.17057595379783635,0.7164335874560902,0.17074169866202496,0.04867892120329213,0.021582651333070323,0.2917768959561697,0.07899635170752821,0.6595441828405382,0.08071023685696248,0.014112599147245702,0.01655578561586508,0.16407653304578076,0.08734400026009176,0.8218108678069735,0.10009622379947891
