Source_Name_4FGL,cos(GLON),GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index),HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,Class_4FGL,ASSOC_FGL,ASSOC1,Flags_4FGL,AGN_BDT_S,AGN_BDT_STD_S,PSR_BDT_S,PSR_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,PSR_NN_S,PSR_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,PSR_RF_S,PSR_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,PSR_LR_S,PSR_LR_STD_S,Missing_Values_Flag
4FGL J0222.4+6156e,0.09867693331904391,0.9361786,-22.888952,-26.2307339,7.185078,2.5002263,0.02606792,0.25006264,16.489254,2.23548562,0.12975882,-0.3001414,-0.6465142,-0.75521547,-0.9039972,-0.7575256,OTHER,snr,3FGL J0223.6+6204,W 3,4,7.006101218447491E-4,0.0019460153413888624,0.9992993898781553,0.0019460153413888624,9.921173895636466E-4,0.0020374569927569014,0.9990078826104364,0.0020374569927569014,0.019033516100510718,0.01214345816108801,0.9809664838994893,0.012143458161088017,8.515557763699722E-8,9.996743133196852E-8,0.9999999148444224,9.996743133196852E-8,0
4FGL J0240.5+6113,-0.8299736429614354,1.0876453,-21.4767434,-26.1246473,7.07827694,2.398839,0.007383757,0.1480988,29.357176,5.52376722,-0.12738049,-0.47728193,-0.6488829,-0.7069762,-0.86431676,-0.75546217,OTHER,HMB,3FGL J0240.5+6113,LSI +61 303,0,0.5761935135560986,0.20554276635334606,0.42380648644390134,0.20554276635334606,0.005076460554978337,0.056720539364586674,0.9949235394450217,0.056720539364586674,0.7087274223152212,0.08680192262517947,0.2912725776847788,0.08680192262517947,1.1433773573488182E-9,2.8610447875964157E-9,0.9999999988566227,2.8610447875964165E-9,0
4FGL J0242.6-0000,-0.7686771064147231,-51.930832,-25.7551021,-28.2882492,6.97520935,2.3137708,0.07006294,0.03169729,0.8591335,2.87562906,-0.5768897,-0.45829654,-0.72857755,-0.6951972,-0.28587434,-0.99997216,OTHER,sbg,3FGL J0242.7-0001,NGC 1068,0,0.9994046307912693,5.352457641709981E-4,5.953692087307009E-4,5.35245764170999E-4,0.9997420024002531,8.435732936147002E-4,2.579975997468158E-4,8.435732936146997E-4,0.994514830864715,0.005959631661806407,0.005485169135285,0.005959631661806401,0.9989112089306778,6.530631056821413E-4,0.0010887910693223163,6.530631056821402E-4,0
4FGL J0328.6+5330,0.8396933967044831,-2.4598553,-25.9705853,-27.4985945,6.99359661,2.495282,0.18953875,0.35021895,3.4375503,2.00495315,0.98996186,-0.043438878,-0.6693433,-0.705857,-0.9997169,-0.93731385,OTHER,unk,,NVSS J032847+532859,9,0.20694573072746145,0.14947277965825012,0.7930542692725385,0.14947277965825012,0.4340925620779482,0.3115636868813009,0.5659074379220517,0.3115636868813009,0.24794073677492456,0.0848734424896025,0.7520592632250754,0.0848734424896025,0.15015354584113869,0.03883015275947357,0.8498464541588613,0.03883015275947357,0
4FGL J0359.7+4445,-0.8569159085291347,-6.2716684,-26.3149502,-27.9018239,7.57098349,2.3477209,0.10928557,-0.04989707,0.9992463,1.91091182,-0.82502604,0.123326816,-0.9003605,-0.36867717,-0.85525453,0.55661815,OTHER,unk,,1RXS J040006.3+444512,1,0.9503251578563627,0.04765936392689358,0.04967484214363737,0.04765936392689357,0.9929873482485427,0.022707854642455977,0.007012651751457177,0.022707854642455977,0.9117645752694706,0.03933688593381609,0.08823542473052941,0.03933688593381609,0.9798180337452033,0.010235196297223298,0.020181966254796742,0.010235196297223297,0
4FGL J0402.5+5402,-0.4906373530678125,1.0319921,-26.8281858,-27.9422126,9.00042432,1.966974,0.2098466,0.013368172,0.11767314,2.57609721,0.32358095,0.9397261,0.026675342,-0.70600724,-0.4248284,-0.34130034,OTHER,unk,,TXS 0358+539,4096,0.9983341865138552,0.003273587962132859,0.0016658134861448027,0.003273587962132859,0.9865922283503058,0.07244840723000588,0.013407771649694132,0.07244840723000588,0.9831853857941107,0.014676940209220762,0.01681461420588924,0.014676940209220769,0.9938360528680782,0.0037126951162911063,0.006163947131921852,0.003712695116291106,0
4FGL J0427.2+5533e,0.8503125803609054,4.5783525,-23.913706,-26.800706,9.14534696,1.5836165,0.045105934,0.081157,3.9692657,2.16478643,-0.9999937,0.9998475,0.31692013,-0.1771834,-0.32620916,-0.33774686,OTHER,SNR,3FGL J0425.8+5600,SNR G150.3+04.5,4,0.9740180756295288,0.033156227016428376,0.025981924370471206,0.033156227016428376,0.4882219339218213,0.4120142490506882,0.5117780660781788,0.4120142490506882,0.8285811573884537,0.06841901808352752,0.17141884261154638,0.06841901808352752,0.3146613834974317,0.14014568774354583,0.6853386165025682,0.14014568774354583,0
4FGL J0427.8-6704,-0.8971833424646936,-38.551704,-25.4827236,-28.343763,6.92877834,2.3742542,0.055462845,0.01903793,0.639131,2.49210003,-0.64059556,-0.4688754,-0.71610075,-0.6398397,-0.62112343,-0.8145258,OTHER,LMB,3FGL J0427.9-6704,1SXPS J042749.2-670434,0,0.9974010125682635,0.002240493675113297,0.002598987431736525,0.002240493675113297,0.9984919429041557,0.00747888157002449,0.0015080570958443547,0.00747888157002449,0.984971180996769,0.012641869024092964,0.015028819003231074,0.01264186902409296,0.9923463594687099,0.004359848344036461,0.007653640531290211,0.0043598483440364585,0
4FGL J0452.9+5117,0.4645741437442616,4.6304154,-25.8228845,-27.4265226,6.69308956,2.589997,0.18243778,0.3448271,3.1138587,2.85820776,0.23668213,-0.31774235,-0.7242995,-0.87309086,-0.9039322,-0.99609035,OTHER,spp,,SNR G156.2+05.7,0,0.5579706460968243,0.18609106553303578,0.44202935390317566,0.18609106553303578,0.6302587261911485,0.2724378246595846,0.3697412738088514,0.2724378246595846,0.6471079977497352,0.07782524329291055,0.3528920022502649,0.07782524329291056,0.735247254214223,0.052444026628282375,0.2647527457857771,0.052444026628282375,0
4FGL J0500.3+4639e,-0.9890348220489293,2.6909337,-24.2289515,-26.7894874,6.73347193,2.2786078,0.06906386,0.16561621,5.1052694,2.35255485,-0.03727412,-0.32645833,-0.71376896,-0.6425872,-0.84830004,-0.81155616,OTHER,SNR,2FGL J0503.2+4643,HB 9,0,0.07356112252337038,0.07873056063429534,0.9264388774766296,0.07873056063429534,0.0457663395601126,0.11139258206260923,0.9542336604398874,0.11139258206260923,0.37493452369570107,0.09229081079333655,0.625065476304299,0.09229081079333655,0.13778721143098183,0.03416967573612786,0.8622127885690182,0.03416967573612786,0
4FGL J0517.9+5030,-0.3285623301980388,7.3269634,-27.0661185,-28.4592095,7.96074109,1.6762792,0.7015196,0.7394069,2.4041038,1.8925413,-0.9995442,0.9998024,-0.61142325,-0.27327302,-0.8990316,-0.10302374,OTHER,spp,,SNR G159.6+07.3,0,0.9600721009942597,0.03526228873213303,0.03992789900574035,0.03526228873213304,0.7992235562262363,0.2477727614425399,0.20077644377376366,0.2477727614425399,0.9103027798450399,0.03904155238787307,0.08969722015496007,0.03904155238787307,0.7405833245890135,0.0837280514288729,0.25941667541098645,0.08372805142887291,0
4FGL J0519.9-6845e,-0.9697293968298998,-33.386795,-22.9333685,-26.3610932,7.06604547,2.1690483,0.024244213,0.16982087,14.141007,2.25352081,-0.13044882,-0.29326144,-0.59227926,-0.6458716,-0.82320917,-0.23658988,OTHER,GAL,3FGL J0526.6-6825e,LMC,516,0.0068364822244321105,0.00990256404975253,0.9931635177755679,0.009902564049752531,0.008942055736715315,0.010873285324852437,0.9910579442632846,0.010873285324852437,0.24332799246968892,0.08523887717509084,0.7566720075303112,0.08523887717509085,8.783101368057711E-6,7.863313671838567E-6,0.9999912168986318,7.863313671838567E-6,0
4FGL J0521.2+1637,0.47886125175020555,-11.330111,-26.5869924,-28.1303265,7.73026039,1.530971,0.3753365,0.9783059,1.9986765,4.02299818,0.82504565,-0.7793085,-0.33206767,-0.5279931,-0.7864454,-0.56954885,OTHER,css,,3C 138,0,0.9955423583098904,0.005490715016896136,0.004457641690109684,0.005490715016896138,0.9995475351172648,0.0023470278835665374,4.5246488273517377E-4,0.002347027883566538,0.9224665572735997,0.0378728544735183,0.07753344272640027,0.0378728544735183,0.9972094188394625,0.0019270648821833073,0.0027905811605374855,0.0019270648821833084,0
4FGL J0523.3-2527,-0.407278846727436,-29.828896,-25.1441914,-28.2050952,7.06090891,1.6473631,0.06657035,0.42608765,12.526176,1.47698463,-0.23410994,0.0376316,-0.31656882,-0.5760773,-0.9347003,-0.9999939,OTHER,bin,3FGL J0523.3-2528,CRTS J052316.9-252737,0,0.003574816966126284,0.002600451945585593,0.9964251830338737,0.0026004519455855935,0.009278663508202207,0.01185576727331819,0.9907213364917978,0.01185576727331819,0.027301750623424537,0.025227803067283273,0.9726982493765755,0.025227803067283273,3.881056273699379E-5,3.253547986545557E-5,0.9999611894372631,3.2535479865455565E-5,0
4FGL J0524.4-2413,0.7490900171889672,-29.202547,-26.6623434,-28.2296223,6.58044442,2.756043,0.12596004,-0.081738904,0.9143782,2.58566405,-0.33572048,-0.77571964,-0.65511024,-0.84006464,-0.44498488,-0.99998605,OTHER,glc,,NGC 1904,1,0.9997494034848028,2.904180595461652E-4,2.5059651519726653E-4,2.9041805954616316E-4,0.9991915626415601,0.0029267528899790452,8.084373584399285E-4,0.002926752889979046,0.9932684592375092,0.007059907366932652,0.006731540762490843,0.007059907366932651,0.9982537022003378,8.898208734281512E-4,0.0017462977996622836,8.898208734281506E-4,0
4FGL J0524.7+4824,-0.41625411862509054,7.0529943,-27.6021313,-29.1221849,8.49005853,1.8432186,0.42602834,0.9890646,3.5562277,2.8279832,-0.8054716,-0.9999857,0.9997895,-0.00713369,-0.8825434,-0.99999756,OTHER,spp,,SNR G159.6+07.3,2048,0.9853792214367456,0.018828433337868315,0.01462077856325436,0.01882843333786832,0.9376844001462658,0.15145398380208974,0.062315599853734284,0.15145398380208974,0.8790012822329764,0.052772525441159415,0.12099871776702369,0.052772525441159415,0.7814783398104735,0.10358714938738983,0.2185216601895264,0.10358714938738982,0
4FGL J0524.8-6938,-0.7616609099599945,-32.79878,-26.6854143,-28.0712599,8.15654426,2.1422668,0.17613736,-0.0076763476,0.10631593,2.18154694,0.9403411,-0.7282086,-0.87414426,-0.37183014,-0.23978744,-0.6233243,OTHER,snr,3FGL J0524.5-6937,LMC SNR N 132D,0,0.998540642025395,0.0013221366281120325,0.0014593579746048889,0.0013221366281120333,0.9997133049238494,0.0012917826114363182,2.8669507615073465E-4,0.001291782611436318,0.9941644629640528,0.006663316464681353,0.005835537035947072,0.006663316464681351,0.9982152052604018,9.346240352752906E-4,0.0017847947395983428,9.346240352752904E-4,0
4FGL J0526.7+4254,-0.9408416559453534,4.3091006,-25.7117551,-27.53828,6.61196687,2.3791556,0.12688607,0.23507097,3.192562,1.70756327,-0.60137767,-0.2737384,-0.73808587,-0.70346034,-0.9997741,-0.9999427,OTHER,snr,3FGL J0526.0+4253,SNR G166.0+04.3,0,0.45541673518041353,0.23064559165069914,0.5445832648195866,0.23064559165069914,0.18649106753701336,0.21173093432613194,0.8135089324629866,0.21173093432613194,0.3579235982605662,0.08681078091535593,0.6420764017394338,0.08681078091535593,0.3522929808043217,0.08331889518149647,0.6477070191956782,0.08331889518149647,0
4FGL J0528.3+1817,0.014686583383818458,-9.000935,-27.040733,-28.386132,9.28725168,1.6024317,0.29555985,0.30057177,2.221315,2.04170062,-0.9999974,-0.9941023,0.9999949,0.14502196,-0.18618603,-0.81146413,OTHER,unk,3FGL J0528.3+1815,1RXS J052829.6+181657,0,0.9993583043125129,5.339566168715611E-4,6.416956874869757E-4,5.339566168715603E-4,0.9992781615945463,0.002451068238603608,7.218384054536436E-4,0.0024510682386036076,0.9876665638002554,0.010896134469443524,0.0123334361997446,0.010896134469443524,0.9895998766748024,0.006425576459662158,0.010400123325197573,0.00642557645966216,0
4FGL J0533.5+1449,-0.49493885146104094,-9.792965,-26.9020568,-28.2206541,8.65176378,1.5226002,0.32671693,0.40444753,1.8829743,2.42162788,-0.74273705,-0.8989025,-0.95600027,0.76560676,-0.70812994,-0.25535914,OTHER,unk,,1RXS J053336.0+145115,0,0.9990215339382441,0.0010733733032423614,9.784660617559188E-4,0.00107337330324236,0.9990428862538647,0.013793890576682906,9.571137461353067E-4,0.013793890576682904,0.9796978079797644,0.015180274637890546,0.020302192020235643,0.015180274637890545,0.9971830842803417,0.0024946959990447635,0.002816915719658285,0.0024946959990447617,0
4FGL J0534.5+2201s,-0.6959196653434455,-5.781456,-22.5755304,-24.4827543,3.92434229,3.3279765,0.25573835,0.6656415,1.4809035,6.40715813,-0.6075714,-0.9266091,-0.9911809,-0.8144686,-0.83809036,-0.97042185,OTHER,PWN,3FGL J0534.5+2201s,Crab Nebula,20,0.9001072175045924,0.28145825098466964,0.09989278249540758,0.28145825098466964,0.9997291771030896,0.001110983506452846,2.708228969104026E-4,0.0011109835064528448,0.7523230372440803,0.06643726411073907,0.24767696275591963,0.06643726411073905,0.9999468242071519,4.772169797956431E-5,5.317579284821628E-5,4.772169797956473E-5,0
4FGL J0535.2-6736,0.27489437437129255,-32.160187,-25.3575953,-27.6697075,6.55926773,2.5965776,0.08217032,0.18825144,3.9240975,1.84982745,-0.05068081,-0.7232295,-0.7077434,-0.853589,-0.88324344,-0.98030955,OTHER,HMB,,LMC P3,0,0.4302015832518915,0.2116538847365914,0.5697984167481085,0.2116538847365914,0.32923227482404244,0.2995814695986266,0.6707677251759576,0.2995814695986266,0.5258442894867617,0.09575589741433467,0.4741557105132383,0.09575589741433467,0.18803367616822617,0.053099592144410256,0.8119663238317738,0.053099592144410256,0
4FGL J0537.8-6909,-0.998673335584023,-31.742825,-24.9974896,-27.3831944,8.57557661,2.033559,0.058853064,-0.027385963,1.1270837,1.90116541,-0.9995329,0.9772974,-0.42706856,-0.5683322,-0.685628,-0.19505017,OTHER,pwn,0FGL J0538.4-6856,N 157B,4,0.9938351876471131,0.005969566446462469,0.006164812352886802,0.005969566446462471,0.9324423914449335,0.16409649302199233,0.06755760855506646,0.16409649302199236,0.9463671448457366,0.03232971102833571,0.05363285515426338,0.03232971102833572,0.7818923120584538,0.1062956486268294,0.21810768794154625,0.1062956486268294,0
4FGL J0540.3+2756e,-0.38694627313799257,-1.4998169,-23.5959549,-26.4329295,7.12794672,2.0179777,0.049609076,0.1249124,5.146394,1.89848731,-0.63181597,-0.29194045,-0.4814947,-0.59151524,-0.70932984,-0.67728835,OTHER,SNR,3FGL J0540.3+2756e,Sim 147,4,0.35228933363161596,0.25997103202720756,0.6477106663683839,0.25997103202720756,0.060131449363440455,0.11457194417659129,0.9398685506365596,0.11457194417659129,0.6281198085556271,0.09084016065042048,0.37188019144437295,0.09084016065042048,0.07444686545660786,0.022248443511716443,0.9255531345433922,0.022248443511716443,0
4FGL J0608.6+1149,-0.9190010345418074,-3.909119,-26.2072171,-27.7056623,7.86303589,2.2879546,0.13331906,-0.026924094,0.41719687,2.88837691,-0.4897448,-0.54985356,-0.8310707,-0.36602992,-0.6741131,-0.4369101,OTHER,unk,,NVSS J060835+114942,0,0.9988207025189014,0.0012272336018993649,0.0011792974810986103,0.0012272336018993647,0.9998254830277045,9.31572550505541E-4,1.745169722955685E-4,9.315725505055409E-4,0.9825202435948599,0.01622759695882609,0.017479756405139973,0.016227596958826085,0.9986376304116709,7.181722112191853E-4,0.0013623695883291079,7.18172211219187E-4,0
4FGL J0608.8+2034c,0.19758676765045463,0.35267115,-25.0346018,-26.7875354,7.65033091,2.572524,0.17575067,0.17954287,2.5237553,2.00793587,-0.99261,0.9935003,-0.77482414,-0.6784239,-0.8340819,-0.99999976,OTHER,unk,2FGL J0608.3+2037,NVSS J060900+203746,36,0.24403015686414528,0.20773097525852197,0.7559698431358547,0.20773097525852197,0.05220154723247625,0.09898415335304311,0.9477984527675238,0.09898415335304311,0.3482401271889922,0.09073521240018509,0.6517598728110079,0.09073521240018509,0.1852608675253666,0.08719374702907706,0.8147391324746334,0.08719374702907706,0
4FGL J0617.2+2234e,0.8514298330865776,3.0334508,-21.5238641,-25.5136479,8.29579183,2.2487483,0.013543919,0.12691307,22.124912,3.01765157,0.9522135,-0.25489962,-0.5428952,-0.55531114,-0.69263595,-0.66696525,OTHER,SNR,3FGL J0617.2+2234e,IC 443,0,0.06467902384597603,0.1042395202935178,0.935320976154024,0.1042395202935178,0.001407791764422316,0.009542344565768034,0.9985922082355777,0.009542344565768036,0.6727858886328643,0.07705879749783599,0.32721411136713574,0.07705879749783599,9.5293313584488E-10,1.8377819346943674E-9,0.9999999990470669,1.8377819346943688E-9,0
4FGL J0618.1+7819,-0.8335210326584572,24.865604,-27.1373162,-28.8060463,7.82517887,2.2832925,0.12772222,-0.08293977,1.0406904,1.28586953,0.8505936,0.03620456,-0.66770214,-0.31026384,-0.90174174,0.3904814,OTHER,sbg,3FGL J0618.0+7819,NGC 2146,0,0.973388528502615,0.020118875656961823,0.02661147149738496,0.020118875656961823,0.9277240065686226,0.12785009816543874,0.07227599343137747,0.12785009816543874,0.9757662709431152,0.017669232116106652,0.024233729056884833,0.017669232116106645,0.8602243275192395,0.05205445091097859,0.13977567248076042,0.0520544509109786,0
4FGL J0632.8+0550,-0.1621299794065683,-1.4479226,-26.3851796,-26.9910264,8.90575564,2.1431305,0.1289879,-0.09472202,2.123204,2.1554612,0.9280649,-0.68466854,-0.93121934,-0.40573782,-0.5219556,-0.49950677,OTHER,hmb,,HESS J0632+057,16,0.9778165911913238,0.02287769667367182,0.022183408808676173,0.02287769667367182,0.8802766419834581,0.2193507858206906,0.11972335801654195,0.2193507858206906,0.9088095269665998,0.04209093437155357,0.09119047303340018,0.04209093437155357,0.9331120862851717,0.04492991481973004,0.0668879137148283,0.04492991481973004,0
4FGL J0634.2+0436e,0.8914753657362968,-1.7003806,-23.3885592,-26.3643979,7.01468383,2.2289798,0.0460361,0.23192531,9.420627,1.55499273,-0.31500202,-0.23844084,-0.57889223,-0.7224752,-0.66721314,-0.7647244,OTHER,snr,3FGL J0634.1+0424,Rosette,516,0.007073833228917533,0.008843018919301815,0.9929261667710825,0.008843018919301815,0.0045868704856565955,0.017771654846180127,0.9954131295143434,0.017771654846180127,0.25661911429943024,0.08141310559218362,0.7433808857005697,0.08141310559218362,1.5116613068690433E-4,1.0074192664189641E-4,0.999848833869313,1.0074192664189641E-4,0
4FGL J0639.4+0655e,-0.36538727410219196,0.5034855,-23.1257228,-25.7524673,6.60912095,2.1724372,0.07962603,0.24825741,7.5863013,2.13635431,0.99547005,-0.36078644,-0.66834724,-0.64189047,-0.8683196,-0.6965816,OTHER,SNR,3FGL J0640.9+0752,Monoceros,4,0.002151966260854641,0.0021265969674723346,0.9978480337391454,0.002126596967472335,0.009495885995177191,0.03170338375326402,0.9905041140048229,0.031703383753264015,0.12088888626341532,0.05057003007397765,0.8791111137365847,0.050570030073977645,0.002732021477941066,0.0010815455761127594,0.997267978522059,0.0010815455761127594,0
4FGL J0647.7+0031,-0.004744099515360028,-0.57211107,-25.4401891,-27.3445444,6.90608806,2.5942264,0.5822296,0.15449211,1.9410406,2.31611279,0.99987894,-0.10424125,-0.80404854,-0.8382465,-0.626596,-0.53135103,OTHER,spp,3FGL J0647.6+0032,SNR G213.0-00.6,2,0.8785039075354497,0.1319280040436858,0.12149609246455037,0.1319280040436858,0.8158127358988725,0.23912881916675577,0.1841872641011276,0.23912881916675574,0.701208351079629,0.0937110184627409,0.298791648920371,0.0937110184627409,0.7964223774170957,0.06999423261281634,0.20357762258290432,0.06999423261281634,0
4FGL J0650.6+2055,0.7491260669165773,9.203488,-25.9017884,-28.109878,8.48905209,1.6899542,0.110857315,0.075752385,1.7086893,2.25700063,0.9980814,-0.7080141,-0.30476147,-0.3548127,-0.34969783,-0.47994265,OTHER,unk,3FGL J0650.5+2055,NVSS J065035+205556,0,0.9982774284291279,0.001263188418507148,0.001722571570872156,0.0012631884185071481,0.9969752239838924,0.008646181908307644,0.0030247760161075153,0.008646181908307644,0.9924223397031623,0.007036160133750496,0.007577660296837735,0.007036160133750496,0.9778072565754976,0.007815572234338024,0.02219274342450245,0.007815572234338026,0
4FGL J0709.7-3009,-0.9975267632601142,-9.645979,-26.5923748,-28.3834695,8.25211765,1.954906,0.13315883,0.005669981,0.098895594,2.65953082,0.9999774,-0.7822771,-0.3153784,-0.6112054,-0.33786383,-0.49795714,OTHER,unk,,1RXS J070947.9-300901,0,0.9999070565229679,8.431514168155884E-5,9.294347703208412E-5,8.431514168155984E-5,0.9998565890751702,6.169776461158276E-4,1.434109248297679E-4,6.169776461158279E-4,0.9977398071312932,0.0035218321508891106,0.0022601928687067943,0.0035218321508891123,0.9989576336592809,4.93428089476242E-4,0.001042366340719199,4.934280894762431E-4,0
4FGL J0744.0-2525,-0.8528670509911649,-0.7392291,-24.8105137,-27.4766985,7.13498374,2.0789745,0.0775955,0.41880497,9.642151,1.97642211,0.6252562,-0.30136883,-0.44296739,-0.6835741,-1.0,0.9999778,OTHER,bin,3FGL J0744.1-2523,1FGL J0744.1-2523,0,0.004406149226129492,0.00846616795028687,0.9955938507738705,0.00846616795028687,0.012283555913941289,0.0592604214551701,0.9877164440860589,0.0592604214551701,0.06841575313608672,0.04429377987126082,0.9315842468639132,0.04429377987126082,6.735680444296151E-4,4.435830497656368E-4,0.9993264319555704,4.4358304976563676E-4,0
