Source_Name_3FGL,Ln_Flux_Density,Ln_Unc_Energy_Flux100,Spectral_Index,Ln_Signif_Curve,Ln_Variability_Index,HR12,HR23,HR34,HR45,GLAT,Category_3FGL,CLASS_3FGL,Pivot_Energy,Spectrum_Type,ASSOC1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,Category_Prob,AGN_BDT_O,PSR_BDT_O,AGN_NN_O,PSR_NN_O,AGN_LR_O,PSR_LR_O,AGN_RF_O,PSR_RF_O,Times in Testing_O,GLON,Flags
3FGL J0634.7-2334,-26.9215797,-27.5075002,2.5362647,0.708572595,4.06196471,-0.732071563,-0.685868306,-0.871622271,-0.999914343,-13.99607,AGN,fsrq,668.90076,PowerLaw,PMN J0634-2335,0.997030795,0.002969205,0.916058685,0.083941315,0.876474586,0.123525414,0.969995241,0.030004759,331,AGN,0.9142528582235614,0.08574714177643901,0.8614007714680182,0.13859922853198198,0.8271921649039056,0.1728078350960941,0.8900880313543547,0.10991196864564517,241,232.530655,1
3FGL J0635.7-7517,-24.4072269,-27.5846406,2.709976,0.711592466,5.84872454,-0.709775668,-0.761432153,-0.849219117,-0.999900205,-27.160284,AGN,fsrq,376.362,PowerLaw,PKS 0637-75,0.999941627,5.84E-5,0.988715291,0.011284709,0.998997051,0.001002949,0.989704811,0.010295189,308,AGN,0.8877129499951777,0.11228705000482234,0.8372266934282714,0.1627733065717283,0.8082832228817677,0.19171677711823212,0.8695724602750488,0.13042753972495172,219,286.392487,0
3FGL J0638.6+7324,-26.1551653,-27.864469,2.6405773,-0.273180793,4.79560339,-0.697660869,-0.794218062,-0.627816315,-0.999958985,25.010445,AGN,fsrq,502.6536,PowerLaw,S5 0633+73,0.99999044,9.56E-6,0.991199531,0.008800469,0.99948183,5.18E-4,0.992281889,0.007718111,288,AGN,0.9142628826532996,0.08573711734670071,0.8577416745174975,0.14225832548250247,0.8285565879792465,0.1714434120207535,0.8927099679958005,0.10729003200419956,210,141.269623,0
3FGL J0640.0-1252,-32.9797546,-27.3323559,1.5125129,0.507019871,3.75528872,0.998320952,-0.510583871,0.218343196,-0.223625302,-8.312401,AGN,bcu,11405.307,PowerLaw,TXS 0637-128,0.999089046,9.11E-4,0.960569578,0.039430422,0.997273324,0.002726676,0.993004176,0.006995824,315,AGN,0.9039657229872933,0.09603427701270668,0.8584923659383468,0.1415076340616537,0.829153993885792,0.17084600611420725,0.8802795101745299,0.11972048982547023,213,223.196411,4
3FGL J0641.8-0319,-27.3504874,-27.0495474,2.4544868,0.745885445,4.6685862,-0.698589273,-0.601216327,-0.617296186,-0.999994412,-3.6364286,AGN,bcu,835.9329,PowerLaw,TXS 0639-032,0.997611182,0.002388818,0.908229987,0.091770013,0.9769266,0.0230734,0.912013915,0.087986085,305,AGN,0.9129549771287043,0.08704502287129537,0.8716052380749822,0.12839476192501822,0.8554238177775402,0.14457618222245983,0.8966021696509174,0.1033978303490823,216,214.801529,4
3FGL J0643.4-5358,-28.1666144,-27.7780967,2.4435904,-1.18447071,4.2128087,-0.822050937,-0.361664661,-0.741879642,-0.779441884,-22.775002,AGN,bcu,943.0987,PowerLaw,PMN J0643-5358,0.999056079,9.44E-4,0.990664612,0.009335388,0.999888886,1.11E-4,0.973855029,0.026144971,287,AGN,0.9298407684664833,0.07015923153351634,0.8861349491545712,0.11386505084542879,0.8621720694432662,0.13782793055673345,0.8988656494950777,0.10113435050492262,208,263.325012,0
3FGL J0644.3-6713,-26.1968005,-27.0855375,2.095214,0.883374198,6.32759733,-0.530945375,-0.559330006,-0.523183563,-0.666387033,-25.53596,AGN,bcu,1017.7888,PowerLaw,PKS 0644-671,0.999885473,1.15E-4,0.989728149,0.010271851,0.999756408,2.44E-4,0.995519621,0.004480379,327,AGN,0.8969655263290258,0.10303447367097437,0.8444573966799083,0.15554260332009168,0.8168223622013393,0.1831776377986603,0.8673065177220469,0.13269348227795355,229,277.537109,0
3FGL J0644.6-2853,-30.5475342,-27.7659224,2.111158,-0.366934191,3.92409439,-0.983001067,0.65739997,-0.45274247,-0.853584089,-14.0907755,AGN,bcu,2428.1887,PowerLaw,1RXS J064444.2-285120,0.996513599,0.003486401,0.982924476,0.017075524,0.997943307,0.002056693,0.932215781,0.067784219,275,AGN,0.9108583142697082,0.08914168573029137,0.8743897137772757,0.12561028622272435,0.8618635940050778,0.13813640599492277,0.8945082611118864,0.10549173888811343,206,238.475952,0
3FGL J0645.9-3914,-25.3511072,-27.7564406,2.8945181,-2.49489541,3.97366554,-0.821500333,-0.78291064,-0.677202254,-0.99990165,-17.75279,AGN,fsrq,319.20682,PowerLaw,PKS 0644-390,0.999521904,4.78E-4,0.992072342,0.007927658,0.999991217,8.78E-6,0.970042109,0.029957891,290,AGN,0.9246443472320331,0.07535565276796706,0.8849345519951566,0.11506544800484282,0.8805188867368929,0.11948111326310694,0.9076946100965165,0.09230538990348341,214,248.539169,1
3FGL J0647.0-5134,-29.7010008,-27.8536477,2.1893964,0.164402634,3.62543266,-0.743264733,-0.699488345,-0.384168632,-0.273027167,-21.577398,AGN,bcu,1716.646,PowerLaw,1ES 0646-515,0.999867857,1.32E-4,0.987215705,0.012784295,0.99646484,0.00353516,0.99729585,0.00270415,301,AGN,0.8933931698125966,0.10660683018740276,0.8533298645337686,0.14667013546623203,0.8288762820038846,0.17112371799611537,0.8735913257054051,0.12640867429459504,224,260.998047,0
3FGL J0647.1-4415,-29.3961435,-27.8488164,2.3444579,0.113241271,3.54566727,-0.904842991,-0.681690457,0.172859184,-0.900674095,-19.28539,AGN,bcu,1327.7402,PowerLaw,SUMSS J064648-441929,0.995233516,0.004766484,0.983382733,0.016617267,0.994711695,0.005288305,0.927176851,0.072823149,285,AGN,0.8786112073703434,0.12138879262965664,0.8471861819887363,0.15281381801126354,0.8387255304480987,0.1612744695519015,0.8668960342615509,0.13310396573844896,205,253.58754,0
3FGL J0647.6-6058,-27.1895956,-27.6788415,2.336734,-0.009010735,4.40580358,-0.478507133,-0.668526618,-0.640771759,-0.724150535,-23.944826,AGN,bcu,865.6974,PowerLaw,PMN J0647-6058,0.999938854,6.11E-5,0.988219838,0.011780162,0.998351621,0.001648379,0.995034888,0.004965112,324,AGN,0.8772746714307573,0.12272532856924202,0.8277352326161641,0.17226476738383653,0.7963476517884732,0.20365234821152642,0.8561897840283482,0.1438102159716518,218,270.862976,0
3FGL J0648.1+1606,-33.0773524,-27.6936272,1.7746266,-0.906814078,3.54099825,-0.855046463,-0.712489506,-0.379416166,-0.457954063,6.563655,AGN,bcu,8487.952,PowerLaw,1RXS J064814.1+160708,0.999826913,1.73E-4,0.986083901,0.013916099,0.998895595,0.001104405,0.996838915,0.003161085,298,AGN,0.9165162429034388,0.08348375709656092,0.8907793718191669,0.10922062818083333,0.8560038549139388,0.14399614508606118,0.8906744307510859,0.10932556924891393,217,198.167328,0
3FGL J0648.1-3045,-25.4228713,-27.4484501,2.5566463,-0.112732063,6.00613351,-0.691855053,-0.761096923,-0.602660505,-0.752820841,-14.129471,AGN,fsrq,499.45514,PowerLaw,PKS 0646-306,0.999992891,7.11E-6,0.989530794,0.010469206,0.999980194,1.98E-5,0.996857751,0.003142249,285,AGN,0.8965881549422872,0.10341184505771288,0.8569580439008763,0.1430419560991236,0.8305420717226266,0.16945792827737333,0.8811580171380221,0.11884198286197858,200,240.555725,0
3FGL J0648.8+1516,-29.8456052,-27.077551,1.8308774,-0.777152158,3.58459475,0.228705716,-0.319102849,-0.365257286,-0.393417772,6.3348174,AGN,bll,3758.1067,PowerLaw,RX J0648.7+1516,0.995433155,0.004566845,0.984232666,0.015767334,0.999242652,7.57E-4,0.989260656,0.010739344,305,AGN,0.8682085266799319,0.1317914733200683,0.811886703566254,0.18811329643374525,0.7918242362848563,0.20817576371514318,0.8467922739802918,0.15320772601970845,214,198.987625,0
3FGL J0648.8-1740,-27.2559436,-27.1177564,2.5196798,0.198726671,4.93639949,-0.761740734,-0.618289902,-0.806776874,-0.657193281,-8.512161,AGN,fsrq,846.1109,PowerLaw,TXS 0646-176,0.999924743,7.53E-5,0.981286952,0.018713048,0.99885878,0.00114122,0.989620682,0.010379318,338,AGN,0.9121672049431238,0.08783279505687674,0.8711395533185509,0.12886044668144905,0.8408761087396813,0.1591238912603193,0.8926987213048121,0.10730127869518778,244,228.485886,0
3FGL J0649.6-3138,-31.542899,-27.3773813,1.7286855,0.231917666,3.84018258,-0.90593518,0.484202029,-0.151977238,-0.432458596,-14.195758,AGN,bcu,5699.456,PowerLaw,1RXS J064933.8-313914,0.999611254,3.89E-4,0.979529694,0.020470306,0.996268667,0.003731333,0.996565011,0.003434989,310,AGN,0.9383020428082821,0.06169795719171731,0.8865164101512046,0.11348358984879521,0.8616781475688532,0.13832185243114692,0.9144479380965964,0.08555206190340345,213,241.506683,0
3FGL J0650.4-1636,-27.4673342,-27.0889729,2.4325619,1.06137425,4.01465764,-0.420521339,-0.698665835,-0.796988625,-0.740190124,-7.707025,AGN,bcu,1013.5065,PowerLaw,PKS 0648-16,0.944180047,0.055819953,0.773119594,0.226880406,0.823438084,0.176561916,0.940701247,0.059298753,308,AGN,0.9129646300196724,0.08703536998032806,0.876243077508596,0.12375692249140385,0.8347387890520241,0.1652612109479757,0.8962115037825829,0.10378849621741694,219,227.691223,0
3FGL J0650.5+2055,-32.4570888,-27.3297223,1.5582567,-0.063891754,3.83378372,-0.835374138,-0.389309013,0.026635191,-0.148073568,9.193716,AGN,bcu,9278.518,PowerLaw,1RXS J065033.9+205603,0.999540406,4.6E-4,0.986080377,0.013919623,0.999014301,9.86E-4,0.996182071,0.003817929,312,AGN,0.9334231335861263,0.06657686641387352,0.8856548083731081,0.11434519162689233,0.8616907740700126,0.13830922592998687,0.9028386830251541,0.09716131697484609,230,194.046555,0
3FGL J0650.7+2503,-29.3667213,-26.8153781,1.7208239,-0.480618084,4.15646798,-0.302858253,-0.450166192,-0.260146463,-0.326172271,11.003785,AGN,bll,3626.363,PowerLaw,1ES 0647+250,0.999617373,3.83E-4,0.989906446,0.010093554,0.999601345,3.99E-4,0.995218812,0.004781188,291,AGN,0.925591731609313,0.07440826839068691,0.8734140557050916,0.12658594429490866,0.8546820408879103,0.14531795911208953,0.8975972943587766,0.10240270564122322,204,190.271683,0
3FGL J0651.3+4014,-29.952206,-27.7960839,2.1201143,-2.67779329,3.99633691,-0.332995613,-0.81164946,-0.164080929,-0.444238356,17.112017,AGN,bcu,2073.5005,PowerLaw,RX J0651.0+4013,0.999927755,7.22E-5,0.992422493,0.007577507,0.999999329,6.71E-7,0.998328279,0.001671721,271,AGN,0.859808880814297,0.140191119185703,0.8146875602858752,0.18531243971412473,0.7807477614512273,0.21925223854877288,0.8433236726889586,0.15667632731104156,179,175.932007,0
3FGL J0652.0-4808,-31.1715323,-27.841076,2.0442283,0.835211123,3.6372003,-0.862804187,-0.69997501,-0.457205596,0.027704148,-19.753023,AGN,bcu,3236.3447,PowerLaw,1RXS J065201.0-480858,0.998895812,0.001104188,0.976897039,0.023102961,0.98049624,0.01950376,0.98532314,0.01467686,299,AGN,0.9137969313032963,0.08620306869670391,0.8561852188072683,0.14381478119273158,0.8218020030844679,0.17819799691553212,0.8873484240960677,0.11265157590393246,201,257.769836,0
3FGL J0653.6+2817,-28.4464143,-27.7139348,2.2499437,-1.89340177,4.02432488,-0.761298212,-0.6002327,-0.257193524,-0.80928098,12.926086,AGN,bcu,1289.6027,PowerLaw,GB6 J0653+2816,0.998468363,0.001531637,0.991048007,0.008951993,0.999983992,1.6E-5,0.981791158,0.018208842,308,AGN,0.9008060561747082,0.0991939438252915,0.8706611423883367,0.12933885761166292,0.8549392364467954,0.1450607635532047,0.8810033128133383,0.11899668718666134,230,187.542007,0
3FGL J0654.4+4514,-25.3281074,-27.3394242,2.2872922,0.896748623,7.08440403,-0.534431524,-0.67385131,-0.60497744,-0.709838395,19.38799,AGN,FSRQ,648.54407,PowerLaw,B3 0650+453,0.999934596,6.54E-5,0.988653766,0.011346234,0.999954387,4.56E-5,0.996267262,0.003732738,295,AGN,0.9306814688124198,0.06931853118758073,0.8858200685221456,0.1141799314778534,0.8628876557306039,0.13711234426939603,0.9041564624690448,0.09584353753095498,222,171.204453,0
3FGL J0654.5+0926,-26.7881512,-27.366003,2.6658497,0.317596127,3.87429296,-0.504182761,-0.81799697,-0.83951662,-0.999925544,4.9780703,AGN,bcu,598.168,PowerLaw,RX J0654.3+0925,0.995437255,0.004562745,0.940387586,0.059612414,0.94666008,0.05333992,0.949106915,0.050893085,287,AGN,0.9149003504663566,0.0850996495336435,0.8689459937642151,0.13105400623578511,0.8478243132398287,0.15217568676017135,0.8895183094161894,0.11048169058381087,205,204.855515,0
3FGL J0656.4+4232,-29.2747619,-27.6220166,2.0762699,-0.048064439,3.78013933,-0.55713502,-0.753282731,-0.202139482,-0.655604298,18.815279,AGN,bll,1873.1874,PowerLaw,4C +42.22,0.962916918,0.037083082,0.988063961,0.011936039,0.996122297,0.003877703,0.996140237,0.003859763,312,AGN,0.9319651091369143,0.06803489086308519,0.8843706753325704,0.11562932466742905,0.8664632556197115,0.13353674438028837,0.9054324002819314,0.09456759971806845,212,174.027649,0
3FGL J0658.3-5832,-28.6617378,-27.8417797,2.4019325,-1.69271953,3.5472711,-0.859533896,-0.236664062,-0.873917954,-0.316124279,-22.023773,AGN,bcu,1011.3653,PowerLaw,PMN J0658-5840,0.990757789,0.009242211,0.991331774,0.008668226,0.999939375,6.06E-5,0.956833335,0.043166665,322,AGN,0.9076359038182176,0.09236409618178244,0.8591030461778767,0.14089695382212347,0.8262833026593627,0.17371669734063822,0.8830321830015908,0.11696781699840907,226,268.695251,0
3FGL J0658.6+0636,-27.7124689,-27.3481928,2.4806616,-0.465518566,3.61096513,-0.779014464,-0.565543354,-0.73262308,-0.453130044,4.5937295,AGN,bcu,920.60315,PowerLaw,NVSS J065844+063711,0.997112027,0.002887973,0.984467109,0.015532891,0.998106724,0.001893276,0.973327303,0.026672697,291,AGN,0.8962922426337763,0.10370775736622301,0.8567725216566561,0.14322747834334426,0.8202689322941363,0.17973106770586345,0.873097350161056,0.1269026498389439,201,207.856369,1
3FGL J0700.0+1709,-25.9365135,-27.4901213,2.6873162,0.940897877,4.05480681,-0.656925551,-0.816650594,-0.657584605,-0.999952662,9.591072,AGN,bcu,513.0969,PowerLaw,TXS 0657+172,0.995653589,0.004346411,0.857160234,0.142839766,0.879534692,0.120465308,0.955713911,0.044286089,317,AGN,0.9065931766563619,0.09340682334363778,0.8733881668468497,0.12661183315314997,0.8469787897025587,0.15302121029744084,0.8910646419904761,0.1089353580095243,224,198.480438,4
3FGL J0700.2+1304,-31.8846583,-27.6123555,1.8048596,0.154090878,3.40744665,-0.99995742,0.999869407,-0.575281842,-0.440558778,7.8545384,AGN,bcu,5177.6997,PowerLaw,GB6 J0700+1304,0.999752459,2.48E-4,0.960495986,0.039504014,0.977695314,0.022304686,0.995463273,0.004536727,296,AGN,0.9242868120629811,0.07571318793701853,0.8925291828002113,0.10747081719978863,0.8717280513018172,0.12827194869818243,0.9062367568045345,0.09376324319546622,219,202.214447,0
3FGL J0700.3-6310,-31.3016396,-27.9104079,1.9936056,0.348251446,4.109665,-0.898923674,-0.236808886,-0.316451946,-0.718876068,-23.0389,AGN,bcu,3435.258,PowerLaw,SUMSS J065958-631238,0.999848299,1.52E-4,0.98364491,0.01635509,0.991752624,0.008247376,0.996642393,0.003357607,314,AGN,0.9410468032933519,0.05895319670664772,0.8913464204698657,0.10865357953013385,0.8688183258063245,0.13118167419367582,0.9180497333763622,0.08195026662363789,229,273.597748,0
3FGL J0700.6-6610,-26.9127533,-27.1351132,2.0668576,1.18019719,4.73136054,-0.36683808,-0.568178131,-0.547894039,-0.657343095,-23.747164,AGN,bll,1265.6466,PowerLaw,PKS 0700-661,0.999867633,1.32E-4,0.964488429,0.035511571,0.970813408,0.029186592,0.990683261,0.009316739,315,AGN,0.9036216567716874,0.09637834322831243,0.8585667139395459,0.1414332860604545,0.8375158933036265,0.16248410669637384,0.8774647950825296,0.12253520491747086,222,276.765228,0
3FGL J0702.7-1952,-29.5039022,-27.265201,2.062933,0.318591394,4.13053058,-0.677787791,-0.251358714,-0.515407604,-0.730734167,-6.5345864,AGN,bll,2375.1074,PowerLaw,TXS 0700-197,0.999602496,3.98E-4,0.955565569,0.044434431,0.987261331,0.012738669,0.996353548,0.003646452,290,AGN,0.9340486814683795,0.06595131853162091,0.9003139105785574,0.09968608942144322,0.8828261943692579,0.11717380563074323,0.9185761445403914,0.08142385545960851,206,231.941742,0
3FGL J0703.4-3914,-28.0693675,-27.5974748,2.2879305,1.00579182,4.10248963,-0.469792386,-0.625929565,-0.626547622,-0.829804645,-14.615442,AGN,bcu,1105.949,PowerLaw,1RXS J070312.7-391417,0.946462299,0.053537701,0.897821099,0.102178901,0.889434096,0.110565904,0.93494205,0.06505795,317,AGN,0.9305342777340513,0.06946572226594838,0.8756081966087497,0.12439180339124993,0.8527383658091245,0.14726163419087523,0.9034759361662401,0.09652406383375997,224,249.865967,0
3FGL J0706.1-4849,-27.5442928,-27.4468487,2.4119742,0.046945034,4.02093996,-0.463907352,-0.744903153,-0.644719776,-0.733740293,-17.796688,AGN,bcu,944.9284,PowerLaw,PMN J0705-4847,0.997795467,0.002204533,0.985571877,0.014428123,0.994505585,0.005494415,0.989273793,0.010726207,294,AGN,0.8923317624750748,0.10766823752492448,0.8386932912936158,0.1613067087063841,0.821857554231406,0.17814244576859403,0.8736982474493493,0.12630175255065051,208,259.301605,0
3FGL J0706.5+3744,-29.3426198,-27.3536383,1.8899137,-1.17860692,3.87204711,-0.390426076,-0.48484133,-0.502855136,-0.268383807,18.991184,AGN,bll,2508.7007,PowerLaw,GB6 J0706+3744,0.999741676,2.58E-4,0.991682408,0.008317592,0.999895507,1.04E-4,0.996563343,0.003436657,287,AGN,0.9171293957713573,0.08287060422864286,0.8512641013455147,0.14873589865448572,0.8287227692140332,0.17127723078596663,0.8902447811781535,0.10975521882184604,213,179.486984,0
3FGL J0707.0+7741,-27.8337512,-27.5925836,2.0523002,0.779379004,4.9922823,-0.512268479,-0.49951157,-0.481381909,-0.657076943,27.283714,AGN,bll,1326.1477,PowerLaw,NVSS J070651+774137,0.99993324,6.68E-5,0.986996506,0.013003494,0.995851596,0.004148404,0.99716157,0.00283843,292,AGN,0.8873860213047803,0.11261397869521958,0.8563414604124896,0.14365853958750996,0.8372666121532991,0.16273338784670063,0.8771347656564142,0.12286523434358582,207,136.770264,0
3FGL J0707.2+6101,-25.7136131,-27.9771698,2.8132002,-0.440168749,3.92187739,-0.727619827,-0.82058517,-0.539704865,-0.999956289,25.3816,AGN,bll,355.53506,PowerLaw,TXS 0702+612,0.999901325,9.87E-5,0.990319593,0.009680407,0.998309436,0.001690564,0.982710753,0.017289247,314,AGN,0.8932904966675943,0.10670950333240511,0.8516063648654671,0.1483936351345329,0.8356574407762111,0.1643425592237888,0.8735018532701687,0.1264981467298312,239,155.264801,0
3FGL J0708.9+2239,-29.7259049,-27.6958628,2.0765007,0.544869885,4.03593057,-0.019787586,-0.517771822,-0.443435037,-0.791285733,13.792381,AGN,bcu,2014.2445,PowerLaw,GB6 J0708+2241,0.997159071,0.002840929,0.970307877,0.029692123,0.975749905,0.024250095,0.976583624,0.023416376,313,AGN,0.894694828322995,0.10530517167700511,0.8473741179885654,0.15262588201143432,0.830575963827852,0.1694240361721485,0.8696196000807567,0.13038039991924372,227,194.264282,0
3FGL J0709.7-0256,-26.2326102,-27.0847726,2.3173745,0.442208525,5.52632586,-0.52494262,-0.735954507,-0.537773511,-0.724115254,2.7339134,AGN,bll,882.5575,PowerLaw,PMN J0709-0255,0.998994088,0.001005912,0.972389298,0.027610702,0.999543103,4.57E-4,0.990946275,0.009053725,300,AGN,0.9204114136467682,0.07958858635323206,0.8904447924784012,0.10955520752159831,0.8673029304818468,0.13269706951815283,0.9011995552507394,0.09880044474926104,230,217.644043,4
3FGL J0710.3+5908,-31.2632699,-27.4235046,1.6610328,0.132041346,4.01714333,-0.618745303,-0.471794905,-0.379618544,-0.009983157,25.408178,AGN,bll,5404.4136,PowerLaw,1H 0658+595,0.999761933,2.38E-4,0.989611637,0.010388363,0.998463735,0.001536265,0.997779817,0.002220183,289,AGN,0.9245823066839468,0.07541769331605311,0.88518361750402,0.11481638249597997,0.8525007908047101,0.1474992091952899,0.8987007679912127,0.1012992320087873,193,157.390244,0
3FGL J0710.5+4732,-25.5882353,-27.7726033,2.647554,0.524775628,4.49354185,-0.682834401,-0.760097016,-0.762748096,-0.907761389,22.724035,AGN,bll,431.83383,PowerLaw,S4 0707+47,0.999851705,1.48E-4,0.982008229,0.017991771,0.98827627,0.01172373,0.988366149,0.011633851,303,AGN,0.9204047797382731,0.07959522026172638,0.8486501422244342,0.15134985777556606,0.8319834154172439,0.16801658458275603,0.8935384983698788,0.10646150163012147,226,169.7724,0
3FGL J0712.2-6436,-28.5151852,-27.7529325,2.3832674,-1.71499311,3.76056643,-0.476266603,-0.531926455,-0.710956192,-0.999957668,-22.167242,AGN,bcu,1064.1014,PowerLaw,MRC 0712-643,0.98743573,0.01256427,0.991114876,0.008885124,0.999783796,2.16E-4,0.922853225,0.077146775,321,AGN,0.9074922365413023,0.09250776345869802,0.8590034570002926,0.14099654299970768,0.8431669017290074,0.15683309827099243,0.8884897074509183,0.11151029254908193,233,275.48172,0
3FGL J0712.6+5033,-27.5129004,-27.539045,2.1360989,-0.133185967,4.56895092,-0.521470201,-0.602197854,-0.497127933,-0.574424797,23.858881,AGN,bll,1162.239,PowerLaw,GB6 J0712+5033,0.99996761,3.24E-5,0.991747042,0.008252958,0.999431223,5.69E-4,0.996008644,0.003991356,290,AGN,0.9102287825517794,0.08977121744822096,0.8734858517313312,0.12651414826866783,0.8509313203030601,0.1490686796969405,0.8910139774888411,0.10898602251115935,209,166.697098,0
3FGL J0718.7-4319,-28.3698917,-26.9501691,1.8662682,1.19465305,3.64085303,-0.271327615,-0.386762834,-0.381782415,-0.472123774,-13.644322,AGN,bll,2206.5784,PowerLaw,PMN J0718-4319,0.903429769,0.096570231,0.822067941,0.177932059,0.799270586,0.200729414,0.909807768,0.090192232,290,AGN,0.9226074235841232,0.07739257641587718,0.8843600815607559,0.1156399184392437,0.86154314746219,0.1384568525378106,0.8956465280865232,0.10435347191347653,204,254.92543,0
3FGL J0720.0-4010,-29.449794,-27.4956279,2.2281916,-0.274855881,3.56987081,-0.761479879,-0.71506506,-0.275314451,-0.854165793,-12.092091,AGN,bcu,1815.8378,PowerLaw,1RXS J071939.2-401153,0.997554099,0.002445901,0.982423105,0.017576895,0.99368238,0.00631762,0.972091375,0.027908625,303,AGN,0.926326376694062,0.07367362330593777,0.8749718645819131,0.12502813541808605,0.8316057805707131,0.16839421942928712,0.9007428612238421,0.09925713877615719,205,252.10405,0
