Source_Name_4FGL,GLAT,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Ln_Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,GLON,Flags,AGN_BDT_O,AGN_BDT_O_STD,PSR_BDT_O,PSR_BDT_O_STD,AGN_NN_O,AGN_NN_O_STD,PSR_NN_O,PSR_NN_O_STD,AGN_RF_O,AGN_RF_O_STD,PSR_RF_O,PSR_RF_O_STD,AGN_LR_O,AGN_LR_O_STD,PSR_LR_O,PSR_LR_O_STD,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,Category_Prob
4FGL J1944.8+4301,9.266343,-21.6713146,2.1020303,0.34089816,0.4558319,3.5916317,-0.9999648,0.9999693,0.002074726,-0.30742165,-0.05690741,-0.9334083,-0.9996539,1.29262717,7.85680551,UNAS,none,LogParabola,3FGL J1944.8+4300,none,76.8197021,0,0.212005094,0.138710948,0.787994906,0.138710948,0.150842172,0.171356607,0.849157828,0.171356607,0.413274471,0.107580897,0.586725529,0.107580897,0.149524309,0.067786502,0.850475691,0.067786502,0.529862572,0.200750335,0.470137428,0.200750335,0.621181127,0.161239821,0.378818873,0.161239821,0.808214541,0.063673875,0.191785459,0.063673875,0.683273281,0.060655244,0.316726719,0.060655244,MIXED
4FGL J1946.5-1527,-19.010408,-21.8367917,2.322272,0.21912181,0.2963011,2.8492277,-0.9996805,0.9993581,0.003254939,-0.5605953,-0.5923369,-0.935211,-0.9999855,1.99838591,7.32921322,UNAS,none,PowerLaw,,none,24.8619537,0,0.797866246,0.137425308,0.202133754,0.137425308,0.654707875,0.250714976,0.345292125,0.250714976,0.86409677,0.05616768,0.13590323,0.05616768,0.426469112,0.117013226,0.573530888,0.117013226,0.974848425,0.036568465,0.025151575,0.036568465,0.931306655,0.046344784,0.068693345,0.046344784,0.943015313,0.026916303,0.056984687,0.026916303,0.923903555,0.019413863,0.076096445,0.019413863,MIXED
4FGL J1947.0+0031,-12.098929,-21.7622591,2.05314,0.32497904,0.57870823,3.7832127,-0.8325167,0.9996517,0.008725851,0.5317561,-0.4340361,-0.8206882,-0.9992283,2.64524913,7.96360522,UNAS,none,LogParabola,,none,39.8393173,0,0.960067609,0.06338562,0.039932391,0.06338562,0.587256774,0.282331,0.412743226,0.282331,0.725641257,0.096174304,0.274358743,0.096174304,0.836468286,0.070215561,0.163531714,0.070215561,0.994912254,0.034050179,0.005087746,0.034050179,0.907159291,0.061852396,0.092840709,0.061852396,0.930993359,0.032935552,0.069006641,0.032935552,0.955408861,0.01326845,0.044591139,0.01326845,AGN
4FGL J1947.1+1729,-3.8491445,-22.1130446,2.1806996,0.42912453,0.49182966,2.088866,-0.98195845,0.9994824,0.00387211,-0.5437888,-0.36748368,-0.8472024,-0.9996211,2.46415472,7.89964872,UNAS,none,PowerLaw,,none,54.824173,0,0.982553312,0.018766837,0.017446688,0.018766837,0.714184724,0.259252893,0.285815276,0.259252893,0.946356587,0.032423709,0.053643413,0.032423709,0.753553326,0.089485399,0.246446674,0.089485399,0.996819074,0.00332534,0.003180926,0.00332534,0.969567233,0.024026493,0.030432767,0.024026493,0.969557502,0.018252779,0.030442498,0.018252779,0.974350167,0.007694173,0.025649833,0.007694173,AGN
4FGL J1947.6-1121,-17.564497,-21.5807638,2.3816051,0.14286993,0.21974564,2.8761833,0.9911472,-0.406407,0.003054551,-0.6725896,-0.6462098,-0.9143664,-0.9891219,1.39679502,7.15247212,UNAS,none,PowerLaw,3FGL J1947.4-1121,none,28.9138126,0,0.237808336,0.159100702,0.762191664,0.159100702,0.202298759,0.204560739,0.797701241,0.204560739,0.450727071,0.129032357,0.549272929,0.129032357,0.148923745,0.051155795,0.851076255,0.051155795,0.816451903,0.143252347,0.183548097,0.143252347,0.751650974,0.12003549,0.248349026,0.12003549,0.900630273,0.0401129,0.099369727,0.0401129,0.699040398,0.0485748,0.300959602,0.0485748,MIXED
4FGL J1948.0-2845,-24.218626,-22.2711701,2.5092137,0.3269622,0.17959824,1.3152541,0.99883157,-0.56127113,0.00494227,-0.48770037,-0.70935583,-1,0.98491704,2.18661321,6.78021243,UNAS,none,PowerLaw,,none,11.6966333,4,0.993787038,0.011091169,0.006212962,0.011091169,0.918153363,0.127839262,0.081846637,0.127839262,0.897245211,0.050687496,0.102754789,0.050687496,0.930423099,0.03700679,0.069576901,0.03700679,0.997442347,0.004067623,0.002557653,0.004067623,0.982571259,0.014004111,0.017428741,0.014004111,0.963937203,0.020398329,0.036062797,0.020398329,0.991172233,0.003384634,0.008827767,0.003384634,AGN
4FGL J1948.9+3414,4.243934,-21.2865925,2.282389,0.28455308,0.76445866,4.3870716,-0.9969991,0.99542713,0.006610727,-0.28533044,-0.5438623,-0.999844,0.4930171,2.43486913,7.71181962,UNAS,none,LogParabola,,none,69.5104294,0,0.516253946,0.248097639,0.483746054,0.248097639,0.176037263,0.190094295,0.823962737,0.190094295,0.25308451,0.098216557,0.74691549,0.098216557,0.101587779,0.050851005,0.898412221,0.050851005,0.756047348,0.201185695,0.243952652,0.201185695,0.59792984,0.159644446,0.40207016,0.159644446,0.747945962,0.072285525,0.252054038,0.072285525,0.701860849,0.0682899,0.298139151,0.0682899,MIXED
4FGL J1949.2-1453,-19.38721,-21.3532665,2.363331,0.1577691,0.30475965,3.7890835,-0.45815346,-0.48063067,0.003781058,-0.6081995,-0.6376094,-0.95643437,-0.999965,1.78048081,7.19825628,UNAS,none,LogParabola,3FGL J1949.5-1454,none,25.6961517,0,0.238015942,0.171848711,0.761984058,0.171848711,0.270234557,0.220529177,0.729765443,0.220529177,0.271373972,0.080575462,0.728626028,0.080575462,0.143125952,0.045952846,0.856874048,0.045952846,0.673368774,0.192962692,0.326631226,0.192962692,0.818686483,0.098029392,0.181313517,0.098029392,0.824974846,0.053951198,0.175025154,0.053951198,0.723615956,0.046188474,0.276384044,0.046188474,MIXED
4FGL J1950.6+2416,-1.1309466,-20.7445572,2.5582533,0.21449341,0.28574392,3.133952,-0.8170021,0.9985785,0.005627219,-0.74574065,-0.7943636,-0.99908316,-0.651235,2.05094168,7.34143933,UNAS,none,LogParabola,,none,61.1120377,266,0.453451338,0.253432592,0.546548662,0.253432592,0.08133433,0.132174188,0.91866567,0.132174188,0.387180887,0.104473518,0.612819113,0.104473518,0.026095343,0.016532759,0.973904657,0.016532759,0.893218993,0.112426486,0.106781007,0.112426486,0.733553244,0.138410559,0.266446756,0.138410559,0.806502325,0.056180838,0.193497675,0.056180838,0.565135224,0.073800791,0.434864776,0.073800791,MIXED
4FGL J1951.0+2523,-0.6483834,-20.5248427,2.6038942,0.26939863,0.61085343,4.559081,0.99489295,-0.12554409,0.007874245,-0.49580106,-0.85572016,-0.99999493,0.62054837,1.9540262,7.07841409,UNAS,none,LogParabola,,none,62.1200485,0,0.091760954,0.148644145,0.908239046,0.148644145,0.035367675,0.074389002,0.964632325,0.074389002,0.117847689,0.068319114,0.882152311,0.068319114,0.007642744,0.005033037,0.992357256,0.005033037,0.370809994,0.283349911,0.629190006,0.283349911,0.17443527,0.097739485,0.82556473,0.097739485,0.523570849,0.090668241,0.476429151,0.090668241,0.22106685,0.057706214,0.77893315,0.057706214,MIXED
4FGL J1951.3-8015,-29.231207,-22.1096901,2.555662,0.3490985,0.21241783,1.372881,-0.88750917,-0.256818,0.006134675,-0.57165474,-0.685375,-0.99161613,-0.9976149,2.10492665,7.05680155,UNAS,none,PowerLaw,,none,313.730133,0,0.997712707,0.002440048,0.002287293,0.002440048,0.9823671,0.02397645,0.0176329,0.02397645,0.951389986,0.026307249,0.048610014,0.026307249,0.942727556,0.028625399,0.057272444,0.028625399,0.999189045,0.000593,0.000811,0.000593,0.995372779,0.004648951,0.004627221,0.004648951,0.981253766,0.010441288,0.018746234,0.010441288,0.994411283,0.002183521,0.005588717,0.002183521,AGN
4FGL J1951.6+2621,-0.27080056,-20.4784796,2.5390482,0.18767132,0.37220293,3.7285352,-0.99676687,0.99607027,0.007444061,-0.5126079,-0.87075645,-0.82622635,-0.9999998,1.72514479,7.29403335,UNAS,none,LogParabola,,none,63.0119171,5,0.187816306,0.189070145,0.812183694,0.189070145,0.026327565,0.062686066,0.973672435,0.062686066,0.243334075,0.087264071,0.756665925,0.087264071,0.017971908,0.012091286,0.982028092,0.012091286,0.664078438,0.245069002,0.335921562,0.245069002,0.503447002,0.166932501,0.496552998,0.166932501,0.664608319,0.070424065,0.335391681,0.070424065,0.423415422,0.074207312,0.576584578,0.074207312,MIXED
4FGL J1953.5+3841,5.68631,-21.1857065,2.3696864,0.11113585,0.101176836,1.4204133,0.7101265,0.823366,0.000979,-0.73429394,-0.61579615,-0.80280864,-0.31741512,2.44065179,7.28509529,UNAS,none,PowerLaw,3FGL J1953.3+3847,none,73.8367615,0,0.979969229,0.017139796,0.020030771,0.017139796,0.897441621,0.14889897,0.102558379,0.14889897,0.965644987,0.02596535,0.034355013,0.02596535,0.735893186,0.099964813,0.264106814,0.099964813,0.997951843,0.001888275,0.002048157,0.001888275,0.983449733,0.013356036,0.016550267,0.013356036,0.992602152,0.008123486,0.007397848,0.008123486,0.976054636,0.007200972,0.023945364,0.007200972,AGN
4FGL J1954.5+2420,-1.8682328,-21.0115622,2.47563,0.3667712,0.8388975,3.476271,0.99495226,-0.66522723,0.011691637,-0.19103028,-0.7664919,-0.99999595,0.9505514,2.39225924,7.52856926,UNAS,none,LogParabola,,none,61.6324692,12,0.627433614,0.281230607,0.372566386,0.281230607,0.399581485,0.312931938,0.600418515,0.312931938,0.374924708,0.117698099,0.625075292,0.117698099,0.075834974,0.056863352,0.924165026,0.056863352,0.730963334,0.244731178,0.269036666,0.244731178,0.670237323,0.155536073,0.329762677,0.155536073,0.729905122,0.074086443,0.270094878,0.074086443,0.53714113,0.100635372,0.46285887,0.100635372,MIXED
4FGL J1954.8+2543,-1.2185556,-20.978705,2.6430466,0.28097418,0.36402994,3.3132427,0.9995075,0.4702205,0.014468801,-0.8361769,-0.80626297,-0.97049946,-0.99736893,1.79481284,6.93801209,UNAS,none,LogParabola,,none,62.8384743,17,0.335899966,0.231971417,0.664100034,0.231971417,0.029827514,0.055507609,0.970172486,0.055507609,0.354420923,0.09536576,0.645579077,0.09536576,0.014716186,0.007449237,0.985283814,0.007449237,0.707097612,0.198175267,0.292902388,0.198175267,0.408749098,0.156143455,0.591250902,0.156143455,0.784094226,0.064035231,0.215905774,0.064035231,0.391236441,0.06686566,0.608763559,0.06686566,MIXED
4FGL J1955.3-5032,-30.511244,-22.4316236,2.4703767,0.120275326,-0.07169782,1.2182086,-0.74332863,-0.5835522,0.000309,-0.7927648,-0.5772613,-0.56903493,-0.54350215,2.56706464,6.95884489,UNAS,none,PowerLaw,,none,348.102448,0,0.999897256,0.000108,0.000103,0.000108,0.99798214,0.002814089,0.00201786,0.002814089,0.998531623,0.003446799,0.001468377,0.003446799,0.999570514,0.000263,0.000429,0.000263,0.999962509,3.62e-05,3.75e-05,3.62e-05,0.996546447,0.003836559,0.003453553,0.003836559,0.998836446,0.002742267,0.001163554,0.002742267,0.999903326,3.79e-05,9.67e-05,3.79e-05,AGN
4FGL J1956.6-7011,-30.905136,-22.0234685,2.293217,0.34469786,0.99996316,3.9617593,0.9846807,-0.7256105,0.003363849,0.51309866,-0.48875627,-0.9999996,0.49396506,2.26200848,7.77447788,UNAS,none,LogParabola,,none,325.216705,2048,0.973139629,0.044036281,0.026860371,0.044036281,0.940532669,0.094548287,0.059467331,0.094548287,0.681386411,0.091514081,0.318613589,0.091514081,0.736619683,0.146801699,0.263380317,0.146801699,0.983807272,0.025692145,0.016192728,0.025692145,0.931076595,0.046585553,0.068923405,0.046585553,0.893316756,0.040551412,0.106683244,0.040551412,0.911620442,0.036628197,0.088379558,0.036628197,AGN
4FGL J1957.6+1230,-8.5456505,-22.2148527,2.3263857,0.27288485,0.1574807,1.1351923,-0.8818134,-0.5486223,0.003200821,-0.36571476,-0.7106576,-0.29115665,-1,2.24419321,7.52202596,UNAS,none,PowerLaw,,none,51.7841949,0,0.996710579,0.003418502,0.003289421,0.003418502,0.992682956,0.026647409,0.007317044,0.026647409,0.960405848,0.027247082,0.039594152,0.027247082,0.996258998,0.001964877,0.003741002,0.001964877,0.999489195,0.000541,0.000511,0.000541,0.993980399,0.004949332,0.006019601,0.004949332,0.990094548,0.009181789,0.009905452,0.009181789,0.999022479,0.000346,0.000978,0.000346,AGN
4FGL J1959.3-6121,-31.649939,-23.5637211,1.6962671,0.5235891,0.99931496,3.2322264,-0.9624298,0.79316354,0.001519393,-0.8656433,0.906056,-0.5316957,-0.5128372,2.5756127,9.01621276,UNAS,none,LogParabola,,none,335.521454,2048,0.954600308,0.074953909,0.045399692,0.074953909,0.988704994,0.023046561,0.011295006,0.023046561,0.945667309,0.035855864,0.054332691,0.035855864,0.995127533,0.006399592,0.004872467,0.006399592,0.991646043,0.041712597,0.008353957,0.041712597,0.993893009,0.005497452,0.006106991,0.005497452,0.973146885,0.020743279,0.026853115,0.020743279,0.999032455,0.000672,0.000968,0.000672,AGN
4FGL J1959.9+1833,-5.9339004,-21.9933666,2.4699879,0.26007208,0.3357432,2.5919774,0.9960117,-0.5173147,0.005760213,-0.63712275,-0.57720315,-1,0.98453915,1.37019408,7.3199093,UNAS,none,PowerLaw,,none,57.3130646,4,0.971239783,0.03837644,0.028760217,0.03837644,0.358937506,0.286910005,0.641062494,0.286910005,0.854347275,0.066203234,0.145652725,0.066203234,0.211736868,0.107559724,0.788263132,0.107559724,0.989053782,0.024554296,0.010946218,0.024554296,0.750189435,0.13630532,0.249810565,0.13630532,0.951934824,0.023553777,0.048065176,0.023553777,0.795261069,0.056608181,0.204738931,0.056608181,MIXED
4FGL J2001.5-0958,-20.069809,-22.3349738,2.5270913,2.0416906,0.61397344,1.3627352,0.8696443,-0.25129992,0.00215664,-0.854871,-0.69159627,-0.6758831,-0.109058626,1.44834433,6.9098412,UNAS,none,PowerLaw,,none,31.7764053,0,0.968828773,0.052750174,0.031171227,0.052750174,0.901133835,0.165917902,0.098866165,0.165917902,0.900077255,0.046368494,0.099922745,0.046368494,0.618507753,0.17481601,0.381492247,0.17481601,0.996519162,0.005421153,0.003480838,0.005421153,0.965131885,0.036127247,0.034868115,0.036127247,0.951517429,0.025576292,0.048482571,0.025576292,0.976918844,0.012760953,0.023081156,0.012760953,AGN
4FGL J2005.8+3357,1.0918635,-20.9404449,2.3367805,0.11599025,-0.04815224,1.0597222,0.39473534,0.97928727,0.000733,-0.7437966,-0.7762551,-0.7233222,0.045480955,2.61251392,8.12585227,UNAS,none,PowerLaw,,none,71.098526,24,0.983291285,0.02224786,0.016708715,0.02224786,0.940907573,0.103389185,0.059092427,0.103389185,0.980082932,0.018594023,0.019917068,0.018594023,0.584598953,0.159245615,0.415401047,0.159245615,0.858956484,0.341528391,0.141043516,0.341528391,0.98896731,0.008889396,0.01103269,0.008889396,0.984999861,0.01532756,0.015000139,0.01532756,0.966539639,0.0132335,0.033460361,0.0132335,AGN
4FGL J2006.0-6538,-32.194798,-23.7130658,1.5954944,0.5629671,0.21626592,1.0897357,-0.9996352,0.998123,0.000971,0.9986777,-0.35715246,-0.58911574,0.23062848,1.10649954,9.46415589,UNAS,none,PowerLaw,,none,330.43631,0,0.998771325,0.001072059,0.001228675,0.001072059,0.993994974,0.013406142,0.006005026,0.013406142,0.992017095,0.009017289,0.007982905,0.009017289,0.999428835,0.000459,0.000571,0.000459,0.999451845,0.00042,0.000548,0.00042,0.994661565,0.004415779,0.005338435,0.004415779,0.994422918,0.00620732,0.005577082,0.00620732,0.999186145,0.000407,0.000814,0.000407,AGN
4FGL J2006.4-0354,-18.462978,-22.3337655,2.1922445,0.19261667,-0.00559526,0.061891977,-0.9221555,0.9997652,0.000626,-0.8177731,-0.6187385,-0.18547961,-0.997998,2.09107637,7.8951544,UNAS,none,PowerLaw,,none,38.1063576,4,0.998444565,0.001428826,0.001555435,0.001428826,0.993339533,0.015951938,0.006660467,0.015951938,0.992405649,0.009941984,0.007594351,0.009941984,0.995937382,0.003326437,0.004062618,0.003326437,0.999793871,0.000151,0.000206,0.000151,0.995079435,0.00366264,0.004920565,0.00366264,0.99462924,0.006675626,0.00537076,0.006675626,0.999475684,0.000224,0.000524,0.000224,AGN
4FGL J2007.2-3157,-29.11403,-21.7558425,2.1100492,0.18602645,0.2572013,2.4896164,-0.96576446,0.99847037,0.003226783,-0.30959648,-0.65425676,-0.77420115,-0.9732803,0.983619533,7.66626675,UNAS,none,PowerLaw,,none,9.6446228,0,0.621520881,0.238194449,0.378479119,0.238194449,0.69664239,0.2353037,0.30335761,0.2353037,0.734333442,0.090372865,0.265666558,0.090372865,0.353689168,0.111898917,0.646310832,0.111898917,0.878529505,0.15384158,0.121470495,0.15384158,0.869555324,0.08153418,0.130444676,0.08153418,0.912682819,0.040444208,0.087317181,0.040444208,0.846190115,0.038444946,0.153809885,0.038444946,MIXED
4FGL J2007.9+2511,-4.0056634,-20.9039714,2.264317,0.17640199,0.3265705,3.8316746,0.99985325,0.050456006,0.005341849,-0.24130401,-0.6339389,-0.8847637,-0.7069473,0.583037405,7.34508243,UNAS,none,LogParabola,,none,63.9524765,0,0.235239461,0.207075292,0.764760539,0.207075292,0.008263835,0.017357908,0.991736165,0.017357908,0.22050516,0.079039626,0.77949484,0.079039626,0.015193155,0.006157756,0.984806845,0.006157756,0.598687454,0.24248718,0.401312546,0.24248718,0.115694504,0.072101325,0.884305496,0.072101325,0.656149918,0.070680553,0.343850082,0.070680553,0.181033276,0.034530918,0.818966724,0.034530918,MIXED
4FGL J2008.4+1619,-8.827298,-22.2225176,2.09883,0.9356044,0.9991629,1.7319572,-0.6699388,-0.8748386,0.001905841,-0.75862324,0.032023277,-0.5251288,-0.999738,2.17020453,8.136643,UNAS,none,PowerLaw,,none,56.4548035,4,0.995979216,0.00450146,0.004020784,0.00450146,0.953699274,0.099836072,0.046300726,0.099836072,0.975861667,0.022192212,0.024138333,0.022192212,0.865690467,0.082092619,0.134309533,0.082092619,0.999188444,0.000704,0.000812,0.000704,0.987928152,0.010733882,0.012071848,0.010733882,0.987925927,0.011268704,0.012074073,0.011268704,0.982114388,0.007894187,0.017885612,0.007894187,AGN
4FGL J2009.9-2116,-26.352562,-21.7968741,2.096843,0.26512358,0.6123939,3.9951847,-0.9932482,0.99963725,0.004914082,0.55056167,-0.632953,-0.8804855,-0.9999996,1.60790628,7.79624825,UNAS,none,LogParabola,3FGL J2010.0-2120,none,21.3239002,0,0.477058156,0.305739432,0.522941844,0.305739432,0.546788172,0.261395128,0.453211828,0.261395128,0.550477116,0.101601159,0.449522884,0.101601159,0.355739675,0.123268382,0.644260325,0.123268382,0.93227398,0.084588359,0.06772602,0.084588359,0.785897294,0.115363827,0.214102706,0.115363827,0.831205041,0.05228631,0.168794959,0.05228631,0.744873779,0.062084649,0.255126221,0.062084649,MIXED
4FGL J2012.1-5234,-33.27728,-22.6538366,1.8028088,0.09276724,-0.122228615,2.2584121,-0.66079414,-0.75095046,0.000167,-0.7686858,0.04008424,-0.78079116,0.121911585,1.07672847,8.92661744,UNAS,none,PowerLaw,,none,345.961639,0,0.999423148,0.000684,0.000577,0.000684,0.98325581,0.027072229,0.01674419,0.027072229,0.990520726,0.011672768,0.009479274,0.011672768,0.971442505,0.017271498,0.028557495,0.017271498,0.999656702,0.000817,0.000343,0.000817,0.990000706,0.008581093,0.009999294,0.008581093,0.995306736,0.006481077,0.004693264,0.006481077,0.993079,0.002773275,0.006921,0.002773275,AGN
4FGL J2013.9-8717,-28.05511,-23.1127145,1.8299717,0.4292196,0.37643105,1.7759942,-0.99999577,-0.1154063,0.001306266,0.99851567,-0.05815522,-0.41336805,-0.6481113,1.41991731,8.72998522,UNAS,none,PowerLaw,,none,305.811646,0,0.998062894,0.002507488,0.001937106,0.002507488,0.998004807,0.005672553,0.001995193,0.005672553,0.987953025,0.014344025,0.012046975,0.014344025,0.999623548,0.000323,0.000376,0.000323,0.998089136,0.028368292,0.001910864,0.028368292,0.995417006,0.004435801,0.004582994,0.004435801,0.983423787,0.01696058,0.016576213,0.01696058,0.999356828,0.000279,0.000643,0.000279,AGN
4FGL J2017.3+3525,-0.07991234,-21.9002775,2.1486278,0.3564034,0.99999994,3.6851814,0.98669535,0.9992891,0.001804471,-0.72985506,0.3494925,-0.76871264,-0.99998695,1.07680385,8.82025377,UNAS,none,LogParabola,,none,73.6216736,2052,0.609057655,0.353843446,0.390942345,0.353843446,0.010835516,0.024842548,0.989164484,0.024842548,0.708726733,0.098247172,0.291273267,0.098247172,0.005562357,0.006584949,0.994437643,0.006584949,0.525177562,0.406914105,0.474822438,0.406914105,0.161937529,0.106395177,0.838062471,0.106395177,0.817350962,0.088078868,0.182649038,0.088078868,0.108440629,0.04866145,0.891559371,0.04866145,MIXED
4FGL J2019.6+0616,-16.390066,-22.1345043,2.22766,0.24734844,0.11480171,1.1284887,-0.14041013,0.99110097,0.001654971,-0.57296944,-0.71659714,-0.77710074,-0.24135493,2.33994676,7.93361066,UNAS,none,PowerLaw,,none,49.110733,16,0.995793347,0.004396369,0.004206653,0.004396369,0.920323731,0.108843995,0.079676269,0.108843995,0.981396347,0.01630507,0.018603653,0.01630507,0.895183993,0.04975662,0.104816007,0.04975662,0.999666485,0.000281,0.000334,0.000281,0.988918401,0.008684483,0.011081599,0.008684483,0.994391822,0.005675415,0.005608178,0.005675415,0.989753156,0.00316081,0.010246844,0.00316081,AGN
4FGL J2021.9+3609,-0.42512813,-22.6982496,1.5736389,0.54344434,0.999799,2.7981892,-0.9703541,0.70718986,0.000655,-0.7781871,-0.9885649,0.9653765,0.13827264,1.80676696,10.20944,UNAS,none,PowerLaw,,none,74.7494888,0,0.991891762,0.009424276,0.008108238,0.009424276,0.967365572,0.087459924,0.032634428,0.087459924,0.952651267,0.030571051,0.047348733,0.030571051,0.983845743,0.025600617,0.016154257,0.025600617,0.998569005,0.002318899,0.001430995,0.002318899,0.965734597,0.036706004,0.034265403,0.036706004,0.969862297,0.021002876,0.030137703,0.021002876,0.997957985,0.002038343,0.002042015,0.002038343,AGN
4FGL J2023.3-1947,-28.770535,-22.1738287,2.6055503,0.1818016,0.17914061,1.7232062,-0.3647247,-0.5648244,0.004317957,-0.76340723,-0.66772014,-0.999936,0.9720349,1.47612382,6.56411374,UNAS,none,PowerLaw,,none,24.1558857,0,0.982625066,0.02259511,0.017374934,0.02259511,0.923861266,0.112677164,0.076138734,0.112677164,0.899133999,0.04878967,0.100866001,0.04878967,0.761344861,0.095752729,0.238655139,0.095752729,0.994764766,0.005326329,0.005235234,0.005326329,0.979737848,0.016174265,0.020262152,0.016174265,0.97499897,0.016121164,0.02500103,0.016121164,0.978704583,0.008336838,0.021295417,0.008336838,AGN
4FGL J2026.0+4718,5.3418074,-21.6404205,2.4523525,0.3046907,0.68946385,2.8695068,-0.99214715,0.9954168,0.00352869,-0.05068877,-0.52478194,-0.9848487,-0.9999933,2.19011462,7.62062258,UNAS,none,PowerLaw,3FGL J2026.4+4709,none,84.3320236,0,0.637551771,0.224565248,0.362448229,0.224565248,0.308709319,0.242310288,0.691290681,0.242310288,0.614336279,0.091425951,0.385663721,0.091425951,0.17473484,0.07131153,0.82526516,0.07131153,0.90243287,0.116394167,0.09756713,0.116394167,0.889283201,0.075832739,0.110716799,0.075832739,0.901493032,0.040167384,0.098506968,0.040167384,0.768184549,0.061097579,0.231815451,0.061097579,MIXED
