Source_Name_3FGL,Flux_Density_log,Unc_Energy_Flux100_log,Spec_index,signif_curv_log,variability_index__log,hr12,hr23,hr34,hr45,GLAT_3FGL,Category_3FGL,Class_3FGL,Pivot_Energy,Spectrum_Type,Assoc1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,GLON_3FGL,Flags_3FGL,Category_Prob
3FGL J1436.8+5639,-30.2897102,-27.9245798,1.9849513,0.781477329,3.61714132,-0.685033804,-0.618223528,-0.350034606,-0.270509703,55.009007,AGN,bll,2605.372,PowerLaw,RBS 1409,0.909103539,0.0908964612,0.905709507,0.0942904931,0.905302958,0.0946970423,0.903539122,0.0964608784,305,97.75335,0,AGN
3FGL J1438.7+3710,-25.7732594,-27.6438905,2.364636,0.961561721,6.15372922,-0.612935992,-0.702137316,-0.580367423,-0.875117894,65.27792,AGN,fsrq,618.6334,PowerLaw,B2 1436+37B,0.897456477,0.102543523,0.898341965,0.101658035,0.900142167,0.0998578335,0.898706774,0.101293226,290,63.620125,0,AGN
3FGL J1439.2+3931,-31.0309891,-27.6228745,1.7709154,-1.76630637,3.85180708,0.206017701,-0.42018864,-0.516384237,-0.25950004,64.43274,AGN,bll,3786.43,PowerLaw,PG 1437+398,0.924528106,0.0754718942,0.918028661,0.0819713394,0.91460797,0.0853920298,0.918372032,0.0816279678,299,68.79472,0,AGN
3FGL J1440.0-3955,-32.1664586,-27.6483052,1.8637829,-2.18091456,3.70743169,0.979808204,-0.872332243,-0.391060605,0.00112846646,18.344332,AGN,bcu,5771.8306,PowerLaw,1RXS J143949.8-395524,0.915382464,0.0846175357,0.903590685,0.0964093146,0.905107589,0.0948924111,0.908477149,0.0915228506,331,324.56433,0,AGN
3FGL J1440.1+4955,-26.3917354,-27.952095,2.6017435,0.335457079,3.87909543,-0.733118986,-0.771301377,-0.6757832,-0.440167866,59.168087,AGN,bll,523.99915,PowerLaw,GB6 J1439+4958,0.90307921,0.0969207905,0.902477186,0.0975228138,0.89601858,0.10398142,0.897852859,0.102147141,310,87.93458,0,AGN
3FGL J1440.2-1538,-27.9163327,-27.49933,2.3450894,0.314165057,4.16040926,-0.251451121,-0.795512614,-0.675826795,-0.588034031,39.745235,AGN,bll,1012.2151,PowerLaw,PKS 1437-153,0.941422209,0.0585777913,0.93058457,0.0694154298,0.93097461,0.0690253898,0.93509228,0.0649077197,299,337.86017,0,AGN
3FGL J1440.4-3845,-31.9983421,-27.4047014,1.730738,0.0693755849,3.85664124,-0.969337022,0.698719961,-0.622115643,-0.0419555034,19.353743,AGN,bll,6786.6255,PowerLaw,1RXS J144037.4-384658,0.907927681,0.0920723194,0.904525045,0.0954749546,0.903602965,0.0963970351,0.907008605,0.0929913946,291,325.17496,0,AGN
3FGL J1440.9+0610,-27.7097453,-27.5875204,2.2472036,0.551541104,4.46643603,-0.69625004,-0.66712378,-0.491539019,-0.38417349,56.588516,AGN,bll,1110.1586,PowerLaw,PMN J1440+0610,0.924661477,0.0753385232,0.921626695,0.0783733045,0.919754011,0.0802459894,0.921270173,0.0787298267,281,359.08475,0,AGN
3FGL J1442.0+4348,-31.5218222,-27.8464823,1.7795612,0.890510458,3.71365394,-0.932383945,0.11257103,-0.0567334001,-0.466358941,62.195183,AGN,bll,3957.5432,PowerLaw,SDSS J144207.15+434836.6,0.920917244,0.0790827561,0.916440306,0.0835596936,0.911101819,0.0888981811,0.910425405,0.0895745946,301,77.05032,0,AGN
3FGL J1442.6+5156,-31.6331528,-28.0960927,1.9117558,0.665006572,3.68051078,-0.999734807,0.992485103,-0.262554351,-0.819376181,57.601414,AGN,rdg,3267.121,PowerLaw,3C 303,0.935690041,0.0643099594,0.922518102,0.0774818982,0.92080611,0.0791938896,0.928774092,0.0712259081,300,90.4643,0,AGN
3FGL J1442.8+1200,-30.8230037,-27.4851239,1.795514,-0.608548345,3.92116225,-0.733574575,-0.423673221,-0.159071199,-0.464659827,59.825016,AGN,bll,3821.481,PowerLaw,1ES 1440+122,0.909559365,0.0904406354,0.903989882,0.0960101179,0.908138032,0.0918619678,0.908193521,0.0918064786,306,8.359921,0,AGN
3FGL J1443.9+2502,-28.2832375,-27.6053409,2.1276064,-0.565810813,3.87142786,-0.508519779,-0.691181299,-0.312874268,-0.759160785,64.69451,AGN,fsrq,1406.7759,PowerLaw,PKS 1441+25,0.909584448,0.0904155517,0.910685158,0.089314842,0.906835265,0.0931647355,0.910265796,0.089734204,288,34.589638,0,AGN
3FGL J1444.0-3907,-28.477004,-26.7136783,1.8110155,1.11711122,3.98756439,-0.47273645,-0.348560156,-0.361046008,-0.403951653,18.720732,AGN,bll,2752.6768,PowerLaw,PKS 1440-389,0.872953082,0.127046918,0.874824023,0.125175977,0.870784836,0.129215164,0.881003563,0.118996437,315,325.66354,0,AGN
3FGL J1445.0-0328,-29.9108618,-27.4375157,1.9555292,-0.96411505,4.04347293,-0.536694882,-0.393613338,-0.554067951,-0.357837463,48.920258,AGN,bll,2509.5205,PowerLaw,RBS 1424,0.903730596,0.0962694043,0.900346644,0.0996533562,0.896235506,0.103764494,0.901861879,0.0981381214,294,349.19962,0,AGN
3FGL J1446.1-1628,-28.454176,-27.5260908,2.3591182,-0.905492493,3.84302721,-0.7579423,-0.610202881,-0.589347196,-0.708353059,38.283318,AGN,bll,1153.8319,PowerLaw,PKS B1443-162,0.934156534,0.0658434661,0.919503438,0.0804965618,0.919861733,0.0801382672,0.920921582,0.0790784176,306,338.81094,0,AGN
3FGL J1446.8-1831,-32.590989,-27.6079087,1.7229345,0.604150817,3.25814634,0.494881818,-0.986606977,0.957775168,-0.307720865,36.454384,AGN,bcu,6703.9326,PowerLaw,NVSS J144644-182922,0.90926781,0.0907321896,0.904161192,0.0958388081,0.902727059,0.097272941,0.903132423,0.0968675775,291,337.59888,0,AGN
3FGL J1448.0+3608,-29.2319802,-27.2334989,1.8215379,0.378506502,4.53109535,-0.357613139,-0.405240864,-0.394652093,-0.342881691,63.716766,AGN,bll,2524.567,PowerLaw,RBS 1432,0.929645253,0.0703547472,0.920170382,0.079829618,0.923629151,0.0763708486,0.924504128,0.0754958717,326,60.269783,0,AGN
3FGL J1450.4+0911,-28.4531252,-27.7328027,2.348994,-0.784945941,4.26345507,-0.70906969,-0.491493426,-0.476421045,-0.881688461,56.66997,AGN,fsrq,1131.3544,PowerLaw,TXS 1448+093,0.916977053,0.0830229466,0.906551555,0.0934484445,0.909804832,0.0901951684,0.912083581,0.0879164191,311,6.0316644,0,AGN
3FGL J1450.9+5200,-29.052387,-27.7476006,2.1773636,1.00131334,3.7652417,0.996710988,-0.695080203,-0.505713475,-0.767193958,56.550644,AGN,bll,1609.8829,PowerLaw,SDSS J145059.99+520111.7,0.909930014,0.0900699865,0.905616042,0.0943839585,0.909936613,0.0900633867,0.908185019,0.0918149814,292,89.1182,0,AGN
3FGL J1451.2+6355,-32.0364893,-28.1731539,1.8805397,0.243504062,3.62480235,-0.908755996,-0.171303618,-0.647225635,-0.241989586,48.468384,AGN,bll,4133.3164,PowerLaw,RX J1451.4+6354,0.9363149,0.0636851001,0.926734584,0.0732654158,0.921338556,0.0786614435,0.922666676,0.0773333243,310,103.6033,0,AGN
3FGL J1454.0+1622,-26.9917507,-27.7893284,2.593525,0.0358699132,4.06332248,-0.629115379,-0.769357637,-0.634524819,-0.999992302,59.679558,AGN,fsrq,600.843,PowerLaw,CLASS J1454+1623,0.926503527,0.0734964728,0.907684074,0.0923159261,0.911900675,0.0880993255,0.915070635,0.0849293652,319,18.548613,0,AGN
3FGL J1454.2-3751,-25.4500051,-27.4417385,2.7647097,-1.13854193,4.10493228,-0.725462307,-0.776304142,-0.951599285,-0.198038566,18.925522,AGN,fsrq,424.5977,PowerLaw,PKS 1451-375,0.939525835,0.060474165,0.929906407,0.0700935932,0.930115924,0.0698840765,0.931572812,0.0684271878,300,328.15982,0,AGN
3FGL J1454.5+5124,-27.1669587,-27.2875957,2.0838308,1.04455075,4.6832174,-0.490539839,-0.570569992,-0.560494306,-0.560084371,56.448723,AGN,bll,1274.4058,PowerLaw,TXS 1452+516,0.918819717,0.0811802828,0.909172414,0.0908275859,0.909390971,0.0906090293,0.914064946,0.0859350543,330,87.66361,0,AGN
3FGL J1458.7+3719,-29.9167647,-28.0205832,2.2394829,-0.188606023,3.83245152,-0.653526057,-0.637916417,-0.720574298,-0.431432424,61.378456,AGN,bll,1599.3452,PowerLaw,B3 1456+375,0.927597324,0.0724026759,0.926532281,0.0734677186,0.920130959,0.079869041,0.92269104,0.0773089602,298,61.83779,0,AGN
3FGL J1500.6+4750,-27.9779327,-27.4539671,2.6428206,-0.729299055,3.89086423,-0.860857301,-0.489053978,-0.81170869,-0.686593813,57.442825,AGN,bll,859.93256,PowerLaw,TXS 1459+480,0.915220397,0.0847796031,0.9192814,0.0807186003,0.902902751,0.0970972491,0.906827831,0.0931721688,300,81.1181,16,AGN
3FGL J1500.9+2238,-28.9315497,-27.3056024,1.918284,-0.673124773,4.76651705,-0.517797533,-0.38245448,-0.503414194,-0.341051841,60.36492,AGN,bll,2170.812,PowerLaw,MS 1458.8+2249,0.917580889,0.0824191112,0.9108406,0.0891594003,0.91284593,0.0871540697,0.91413601,0.0858639904,314,31.439016,0,AGN
3FGL J1503.7+4759,-29.7039485,-27.6061068,2.2177281,-0.386162017,4.15420183,-0.416686154,-0.663905271,-0.64344413,-0.659377812,56.928066,AGN,bll,2135.6626,PowerLaw,SDSS J150347.99+475930.9,0.907439002,0.0925609975,0.902836448,0.0971635515,0.899241341,0.100758659,0.903763374,0.096236626,300,80.927475,0,AGN
3FGL J1503.7-1540,-30.5688156,-27.166315,1.7696074,-3.87388779,3.95366751,-0.530869327,-0.717196188,0.0500467461,-0.237890358,36.493046,AGN,bll,4462.027,PowerLaw,RBS 1457,0.946754284,0.0532457163,0.933993418,0.0660065817,0.939126203,0.0608737967,0.938233121,0.0617668787,282,343.76175,0,AGN
3FGL J1503.7-6426,-27.5398796,-27.095555,2.331383,0.435954998,4.41983927,-0.513045542,-0.739629263,-0.586476471,-0.789726647,-5.1470747,AGN,bcu,1193.8915,PowerLaw,AT20G J150350-642539,0.911166564,0.0888334357,0.909006968,0.0909930318,0.905516805,0.0944831954,0.901730203,0.0982697974,313,316.60046,0,AGN
3FGL J1504.5-8242,-29.4064466,-27.7162844,2.2978508,-0.778917074,3.81337961,-0.803188146,-0.670130323,-0.649028279,-0.662084205,-20.97027,AGN,bcu,1438.0901,PowerLaw,1RXS J150537.1-824233,0.936716165,0.0632838346,0.921751834,0.0782481658,0.923872804,0.0761271965,0.925276303,0.0747236973,316,307.20923,8,AGN
3FGL J1505.0-3432,-28.9743599,-27.5073022,2.230463,0.534010173,4.03174993,-0.777937075,-0.408457303,-0.632734121,-0.63639989,20.699368,AGN,bll,1605.4763,PowerLaw,PMN J1505-3432,0.901819675,0.0981803248,0.899582174,0.100417826,0.899621138,0.100378862,0.899862627,0.100137373,316,331.9172,0,AGN
3FGL J1505.1+0326,-24.8956093,-27.4400526,2.6093647,0.283148989,4.05086841,-0.656398054,-0.783324854,-0.754005775,-0.704991245,50.257553,AGN,nlsy1,461.1194,PowerLaw,PKS 1502+036,0.931792791,0.0682072094,0.926538723,0.0734612767,0.927179889,0.0728201115,0.927399738,0.0726002616,316,2.2367387,0,AGN
3FGL J1506.1+3728,-26.4614519,-27.787064,2.4527202,1.14784013,4.87977637,-0.561211038,-0.69314065,-0.770992429,-0.999512301,59.895195,AGN,fsrq,648.0712,PowerLaw,B2 1504+37,0.934595958,0.0654040422,0.92969278,0.07030722,0.926060309,0.0739396909,0.926939093,0.0730609071,319,61.57658,0,AGN
3FGL J1506.3+4332,-30.9721554,-27.9909112,1.9471021,0.21357835,3.72797816,0.998134187,-0.243250022,-0.47705832,-0.564350662,58.2781,AGN,bll,2724.9968,PowerLaw,NVSS J150617+433413,0.920477589,0.0795224115,0.90925353,0.0907464695,0.909445505,0.090554495,0.915050652,0.0849493482,291,72.97295,0,AGN
3FGL J1506.6+0811,-30.5408139,-27.5026161,1.8740144,0.845740749,3.90392597,0.166670691,-0.519445366,-0.247515216,-0.531131975,52.82694,AGN,bll,3324.5513,PowerLaw,PMN J1506+0814,0.941233806,0.0587661942,0.928922276,0.0710777235,0.933519553,0.0664804466,0.932424225,0.0675757745,306,8.669739,0,AGN
3FGL J1507.4+1725,-32.2095811,-27.8173243,1.783479,0.556127712,3.95881067,-0.997325973,0.987648226,-0.295781658,-0.297978653,57.184933,AGN,bll,5011.2324,PowerLaw,NVSS J150716+172103,0.905531198,0.0944688024,0.915299909,0.0847000915,0.904434508,0.0955654916,0.907102915,0.0928970854,276,22.921677,0,AGN
3FGL J1507.6-3710,-29.9540236,-27.6229831,2.130575,0.220258112,3.70856658,0.102895409,-0.66511606,-0.336018687,-0.703840157,18.179062,AGN,bcu,2149.5898,PowerLaw,NVSS J150720-370903,0.937728403,0.062271597,0.928105213,0.071894787,0.93068186,0.0693181405,0.929631579,0.0703684209,295,330.93744,0,AGN
3FGL J1508.6+2709,-32.4305958,-27.7017353,1.7090952,-0.258724098,3.6498795,-0.659850889,-0.575522194,-0.170316994,-0.241365849,59.57005,AGN,bll,6419.4307,PowerLaw,RBS 1467,0.900769454,0.099230546,0.902360635,0.0976393652,0.893676042,0.106323958,0.896349057,0.103650943,295,41.000065,0,AGN
3FGL J1508.7-4956,-24.9177316,-26.953657,2.7305331,0.600991321,4.56562919,-0.746026937,-0.811411676,-0.739939454,-0.753614635,7.1309233,AGN,bcu,448.15598,PowerLaw,PMN J1508-4953,0.920152771,0.0798472292,0.915022654,0.084977346,0.914536343,0.0854636567,0.917146809,0.0828531914,301,324.38843,16,AGN
3FGL J1509.7+5556,-30.7326171,-27.7865414,1.8704093,-0.034393069,4.16850245,-0.308301492,-0.486732463,-0.403088672,-0.248986135,52.016415,AGN,bll,3255.6047,PowerLaw,SBS 1508+561,0.927735789,0.0722642112,0.921026719,0.0789732812,0.9196406,0.0803593997,0.921340923,0.0786590772,301,91.83167,0,AGN
3FGL J1509.9-2951,-25.4224065,-27.485171,2.781682,0.947545299,3.89110365,-0.782477482,-0.871281868,-0.54361223,-0.999685367,24.083113,AGN,bcu,378.89612,PowerLaw,TXS 1507-296,0.912562522,0.0874374779,0.906489334,0.0935106657,0.902842362,0.0971576383,0.905764374,0.0942356258,292,335.59702,1,AGN
3FGL J1510.9-0542,-26.28445,-26.9600829,2.4255655,0.931516194,4.02073677,-0.503308029,-0.700882656,-0.706464862,-0.766745939,42.928413,AGN,fsrq,882.63617,PowerLaw,PKS 1508-05,0.928149786,0.0718502144,0.919224413,0.0807755867,0.920983121,0.079016879,0.919504395,0.0804956049,305,353.94482,0,AGN
3FGL J1511.8-0513,-30.2564292,-27.1822199,2.0340774,-0.0234963908,3.86099704,-0.835632521,-0.438963954,-0.360344535,-0.538114484,43.128445,AGN,bcu,3617.7446,PowerLaw,NVSS J151148-051345,0.921680327,0.0783196734,0.911717648,0.0882823521,0.913891249,0.0861087512,0.917345113,0.0826548865,297,354.6182,0,AGN
3FGL J1512.2+0202,-26.7621537,-27.2529023,2.2001402,0.702554542,4.19956496,-0.554342989,-0.609712466,-0.57365657,-0.610209038,47.98038,AGN,fsrq,1014.93414,PowerLaw,PKS 1509+022,0.920600168,0.0793998317,0.909293221,0.0907067792,0.914693927,0.0853060732,0.916032163,0.0839678367,285,2.330297,0,AGN
3FGL J1512.2-2255,-30.4325707,-27.3913206,1.9067278,0.0537584683,3.71030637,0.993586437,-0.656608581,-0.329964296,-0.42419647,29.471132,AGN,bcu,3318.803,PowerLaw,1RXS J151213.1-225515,0.889247884,0.110752116,0.887088169,0.112911831,0.886560881,0.113439119,0.893043943,0.106956057,321,340.52304,0,AGN
3FGL J1512.3+8005,-28.3994926,-28.1659192,2.5131576,-0.014168866,4.13712502,-0.863895856,-0.626963124,-0.611624038,-0.599997415,35.05208,AGN,bcu,819.58545,PowerLaw,1RXS J151026.3+795946,0.920934919,0.0790650806,0.91272168,0.0872783202,0.913150181,0.0868498187,0.909668807,0.0903311929,304,115.96504,0,AGN
3FGL J1513.1-1014,-26.8462858,-26.6592138,2.765387,-0.463164621,3.77290966,-0.742788269,-0.82902582,-0.686229261,-0.999717765,39.238617,AGN,fsrq,737.6008,PowerLaw,PKS 1511-100,0.927380645,0.0726193551,0.92521974,0.0747802598,0.920942845,0.0790571553,0.92973302,0.0702669804,305,350.37204,16,AGN
3FGL J1513.5-3233,-26.6719404,-27.3574813,2.3407626,1.16712926,5.69131002,-0.491096582,-0.694671633,-0.713779085,-0.769138933,21.421568,AGN,fsrq,794.8835,PowerLaw,PKS 1510-324,0.900879696,0.0991203044,0.889869463,0.110130537,0.887305962,0.112694038,0.896781721,0.103218279,302,334.66928,0,AGN
3FGL J1514.1+2940,-26.6640846,-27.6792637,2.878354,-0.461219443,4.11629677,-0.802033103,-0.884397205,-0.386394943,-0.693821711,58.63749,AGN,fsrq,474.73404,PowerLaw,MG2 J151421+2930,0.922378945,0.0776210551,0.917721714,0.0822782855,0.916821877,0.0831781229,0.914973534,0.0850264656,269,46.13922,0,AGN
3FGL J1514.5-4750,-27.0435277,-27.1761372,2.3298066,0.618555522,4.4691556,-0.683298723,-0.646145249,-0.529933397,-0.852356967,8.433862,AGN,fsrq,1016.94196,PowerLaw,PMN J1514-4748,0.929872911,0.0701270886,0.916392017,0.0836079832,0.919295257,0.0807047434,0.921695029,0.0783049708,322,326.30905,0,AGN
3FGL J1514.8+4446,-27.0503514,-27.7920712,2.3390033,0.936816862,4.204033,-0.511928505,-0.658022316,-0.659682083,-0.854144973,56.432354,AGN,fsrq,817.03754,PowerLaw,NVSS J151436+445003,0.894357964,0.105642036,0.88838087,0.11161913,0.888361305,0.111638695,0.89163183,0.10836817,308,74.1771,0,AGN
3FGL J1514.8-3623,-28.083803,-27.5438892,2.405137,0.83318013,3.80464334,0.585245437,-0.724143486,-0.700690726,-0.912032774,18.069723,AGN,bcu,967.2845,PowerLaw,PMN J1514-3617,0.937001655,0.0629983446,0.934700005,0.0652999948,0.934417906,0.0655820936,0.929526023,0.0704739772,310,332.67252,0,AGN
3FGL J1516.7+3648,-29.2763272,-28.042081,2.2303038,0.609727799,4.26546571,-0.383412998,-0.578329564,-0.670632828,-0.999784185,57.911613,AGN,bll,1299.1089,PowerLaw,MG2 J151646+3650,0.904107805,0.095892195,0.900786338,0.0992136615,0.899121067,0.100878933,0.89606634,0.10393366,306,59.684982,0,AGN
3FGL J1516.9+1926,-25.9074038,-27.7090533,2.7675414,-2.08897799,3.99825409,-0.701003402,-0.840579475,-0.749507707,-0.450927109,55.841812,AGN,bll,416.00583,PowerLaw,PKS 1514+197,0.911737633,0.0882623667,0.910489613,0.0895103866,0.905265657,0.0947343433,0.906674058,0.0933259421,320,27.83436,0,AGN
3FGL J1517.6+6524,-30.3011402,-27.5050665,1.7821269,-1.33606694,4.11258463,0.00675698092,-0.599290879,-0.304911185,-0.14447133,45.402916,AGN,bll,3524.6943,PowerLaw,1H 1515+660,0.920162495,0.0798375048,0.907757631,0.0922423686,0.909765773,0.0902342265,0.912745271,0.0872547287,327,102.26339,0,AGN
3FGL J1517.6-2422,-25.9257451,-26.8313931,2.1121547,0.343488281,4.09943956,-0.598075797,-0.551866499,-0.501304389,-0.691653418,27.57677,AGN,bll,1029.8047,PowerLaw,AP Librae,0.951229734,0.0487702657,0.938444817,0.0615551833,0.942179162,0.0578208381,0.939996237,0.0600037631,309,340.67615,0,AGN
3FGL J1518.0-2732,-28.0166812,-27.1416571,2.1325905,-0.128911384,4.53394429,-0.4748125,-0.652617143,-0.523842417,-0.57008886,24.974499,AGN,bcu,1697.675,PowerLaw,TXS 1515-273,0.924364068,0.075635932,0.925185547,0.0748144532,0.917258605,0.0827413951,0.922250324,0.0777496757,318,338.6674,0,AGN
3FGL J1520.3+4209,-26.9670738,-27.8646189,2.5004826,0.880794654,4.51875943,-0.514478483,-0.773359576,-0.726985272,-0.88481223,56.23521,AGN,fsrq,666.0611,PowerLaw,B3 1518+423,0.915302019,0.0846979814,0.906042227,0.0939577734,0.908307748,0.0916922519,0.906615851,0.0933841488,308,69.12105,0,AGN
3FGL J1520.8-0348,-29.7392852,-27.1221088,1.8341197,0.90549806,3.87415232,0.694185221,-0.386498254,-0.238930373,-0.504471463,42.506233,AGN,bll,3223.8977,PowerLaw,NVSS J152048-034850,0.939623539,0.0603764614,0.933736173,0.0662638266,0.93433062,0.0656693802,0.932332841,0.0676671589,291,358.11823,0,AGN
3FGL J1521.1+5543,-30.0812677,-28.1397631,2.1704924,0.535921394,3.7226879,-0.884994397,-0.346614484,-0.659209201,-0.316391375,50.78599,AGN,bll,1849.9503,PowerLaw,SDSS J152034.98+554256.9,0.884036624,0.115963376,0.884391988,0.115608012,0.886216696,0.113783304,0.887544715,0.112455285,301,90.14452,0,AGN
3FGL J1521.8+4340,-27.5536309,-27.8399069,2.606918,0.361319541,4.36461734,-0.714742443,-0.845166437,-0.730341495,-0.415364276,55.572697,AGN,fsrq,696.3051,PowerLaw,B3 1520+437,0.94225122,0.0577487799,0.931914373,0.0680856267,0.931009672,0.0689903284,0.931423295,0.0685767048,297,71.608345,0,AGN
3FGL J1522.6-2730,-27.1806433,-27.0024251,2.1289728,1.16894182,5.20900298,-0.397211875,-0.605301968,-0.500162504,-0.70954713,24.39927,AGN,bll,1422.3683,PowerLaw,PKS 1519-273,0.918255449,0.0817445506,0.909467816,0.0905321836,0.902250476,0.0977495238,0.911223634,0.0887763663,292,339.58505,0,AGN
3FGL J1525.2-5905,-25.947941,-26.3195526,2.7865512,0.338779216,4.01280877,-0.696327537,-0.70821562,-0.720339114,-0.724274993,-1.9016504,AGN,bcu,591.217,PowerLaw,PMN J1524-5903,0.926916738,0.0730832621,0.911493575,0.0885064251,0.910422208,0.089577792,0.91280835,0.0871916502,321,321.5762,24,AGN
3FGL J1531.0+5737,-28.795101,-28.0572144,2.2684054,0.589250926,4.11082813,-0.747779865,-0.550326451,-0.666311006,-0.0844383677,48.649117,AGN,bll,1238.2574,PowerLaw,87GB 152947.5+574636,0.920272713,0.0797272875,0.918018146,0.0819818539,0.917575365,0.0824246347,0.916940228,0.0830597724,288,91.59866,0,AGN
3FGL J1531.8+4704,-29.3598369,-28.1052648,2.3155553,0.0350986715,3.74226772,-0.870722418,-0.452282966,-0.696491087,-0.375834237,52.895588,AGN,bll,1242.2605,PowerLaw,1RXS J153148.8+465912,0.935109382,0.0648906176,0.919395982,0.0806040181,0.9265542,0.0734457999,0.932850907,0.0671490935,285,76.29674,0,AGN
3FGL J1532.0+3018,-31.5572965,-27.7040186,1.7652714,0.334326078,3.81316309,0.998948008,-0.443879867,-0.271096382,-0.361361414,54.815247,AGN,bll,4476.964,PowerLaw,RX J1531.9+3016,0.923643088,0.076356912,0.922196527,0.0778034726,0.924292519,0.0757074811,0.923314684,0.0766853158,311,47.845528,0,AGN
3FGL J1532.7-1319,-26.4285678,-26.9176049,2.0940046,0.777061216,7.56250591,-0.361408866,-0.547446188,-0.617716342,-0.499250125,33.71916,AGN,bcu,1127.1918,PowerLaw,TXS 1530-131,0.90174668,0.0982533196,0.893285632,0.106714368,0.898668318,0.101331682,0.896456639,0.103543361,277,352.14282,0,AGN
3FGL J1533.2+1852,-31.2775402,-27.7261327,1.8944243,-0.624212897,3.72146489,-0.782168432,-0.683360874,0.11537614,-0.437109204,52.027863,AGN,bll,3826.7642,PowerLaw,RX J1533.1+1854,0.894242638,0.105757362,0.894688059,0.105311941,0.89100558,0.10899442,0.892888893,0.107111107,319,29.161135,0,AGN
3FGL J1533.5+3416,-31.2054192,-27.8357283,1.8543042,-0.282762898,3.59016773,-0.603986736,-0.72315465,-0.0625355821,-0.513461969,54.666046,AGN,bll,3217.6895,PowerLaw,RX J1533.3+3416,0.918295964,0.0817040356,0.913420962,0.0865790382,0.915489719,0.0845102812,0.908520483,0.091479517,292,54.74596,0,AGN
3FGL J1534.4+5323,-31.3382841,-28.1310649,1.9596845,-0.462239846,3.55735319,-0.909329212,-0.0578164912,-0.254501352,-0.611147789,50.181805,AGN,bll,2834.9705,PowerLaw,1ES 1533+535,0.948648681,0.0513513186,0.935526121,0.0644738789,0.936052927,0.0639470733,0.932729311,0.0672706893,293,85.50341,0,AGN
3FGL J1534.5+0128,-25.4060982,-27.5633764,2.7786946,-1.45758892,4.77235497,-0.748677681,-0.817080059,-0.599940613,-0.999970856,43.270042,AGN,fsrq,399.15253,PowerLaw,PKS 1532+01,0.914310069,0.0856899306,0.90435688,0.0956431199,0.908067218,0.0919327822,0.905239306,0.0947606936,287,6.6762996,0,AGN
3FGL J1535.0+3721,-29.4461535,-27.9077379,2.1141331,-0.363888039,3.791934,0.0434132027,-0.630880046,-0.770617698,0.0631627185,54.235806,AGN,bll,1633.0469,PowerLaw,RGB J1534+372,0.910786357,0.0892136431,0.902590265,0.0974097351,0.904114261,0.095885739,0.906154236,0.0938457639,320,60.025227,0,AGN
3FGL J1535.7+3920,-30.2707373,-28.071814,2.0992093,0.463479393,3.79886358,0.999845641,-0.464051756,-0.726419688,-0.497305889,53.898655,AGN,bll,1864.2555,PowerLaw,RX J1535.4+3922,0.919731289,0.0802687107,0.913355328,0.0866446718,0.91431303,0.0856869705,0.913586862,0.0864131375,321,63.34046,0,AGN
