flux,unc,signif_curv,Spectral_Index_1,var,GLAT,CLASS
-27.7317924303,-27.2390864003,1.5285632707,1.5126967,3.8211026589,19.258192,PSR
-25.0222976259,-26.1911811063,2.2304051457,1.7430389,3.8723894568,-2.1604028,PSR
-25.0407392311,-25.4058392254,2.4679863126,1.7959753,4.0961371339,-0.8516229,PSR
-27.4442688085,-27.0477331923,1.0301552726,2.3230622,3.8392483491,-6.399279,PSR
-27.0342572363,-25.7279590516,2.2082310676,1.4452446,4.162071255,0.20959966,PSR
-28.538502607,-27.6391494781,1.4668338097,1.7435093,3.6967372942,12.951375,PSR
-23.3420221641,-25.8200156759,3.4090496706,1.6034465,3.5380111418,-2.0007794,PSR
-25.421101089,-27.3183638207,1.8738154095,1.8425635,3.9485292552,16.806448,PSR
-23.078542539,-25.8751345339,2.836555039,1.9385322,3.6078992347,2.4416912,PSR
-26.7770867488,-27.7076434963,1.6284829045,1.6870184,3.8049420233,24.753515,PSR
-28.0963337146,-27.0982453566,0.8800104546,2.1842957,3.7492589179,-7.905401,PSR
-30.0898885384,-27.3808327634,1.2458084908,1.9900498,3.8812001164,10.702235,PSR
-25.8368848705,-26.8562853208,1.8026810909,1.8477725,3.7510390086,-5.5948787,PSR
-23.3087784232,-25.4730432442,3.1793809408,1.714092,3.9497087394,-0.37957102,PSR
-25.6725145814,-25.9610729564,1.2438069454,2.3921144,4.0246682859,-0.8853947,PSR
-22.3264699448,-26.3507808381,4.2735612265,0.88605505,3.7626143679,24.998318,PSR
-28.9359514205,-25.5645700413,1.2447449777,2.2667289,3.8692297317,0.19378738,PSR
-26.9857980114,-25.2456324318,2.2597687663,1.8151727,3.3497878326,0.20678936,PSR
-25.2071845453,-26.6030351321,1.1618961798,2.726358,3.5333548259,-3.3969102,PSR
-26.9928968053,-27.1408986282,2.3734314855,0.66926765,4.0756158362,5.3536434,PSR
-25.8718870063,-25.9259464405,1.8812495502,2.7415159,3.8775428994,-0.34394112,PSR
-27.8333281424,-27.5458674227,1.8449950922,0.7305422,4.0178363604,-11.3668995,PSR
-25.3663444471,-27.4811533066,1.8325777253,1.7868658,3.9163057373,-22.38692,PSR
-27.1232189146,-27.6432853793,0.6631958035,2.3171027,3.9555609861,-26.511408,PSR
-23.1147170062,-25.915410226,2.8976362535,1.8567178,4.2493028687,-0.9009191,PSR
-27.322041731,-25.7914487716,1.8208815105,1.6049678,3.6589080549,-0.5697012,PSR
-27.3670112737,-26.9807458339,0.5302623799,2.340851,3.5650097502,-5.884423,PSR
-25.7490173727,-26.3239511204,2.4429649912,1.4824165,3.8698295614,0.09777109,PSR
-23.5875215646,-26.6078088169,2.9605743714,1.6722378,3.8943665948,2.8256557,PSR
-24.9088530505,-26.3195713757,2.6124910432,1.6402973,3.9756093302,0.38286012,PSR
-24.1697737896,-27.4566158919,2.3748751478,1.6366086,3.8682541907,11.008357,PSR
-24.7468229374,-26.4338566153,2.7374765789,1.4703261,3.9460464293,-0.35179695,PSR
-25.8140260937,-27.1976676958,2.0204767528,1.3360006,3.780370079,-4.692542,PSR
-26.7769566827,-27.1048470078,2.4392528461,1.0862979,3.6655481072,-16.032139,PSR
-28.7339161935,-27.4482605034,1.0456048943,2.1023076,3.8476381997,-26.216734,PSR
-22.7790268522,-25.8707377874,3.5684072112,1.6358339,3.8452181649,0.11294482,PSR
-21.6893940382,-25.822374825,4.073882305,1.5690578,5.0607796183,2.0831497,PSR
-25.5452579947,-26.4396081972,2.5079771819,1.3610034,3.9361056015,-3.0047584,PSR
-26.1979942128,-26.6180935914,2.4962205351,1.2209302,3.4380185246,-1.431587,PSR
-26.2577629154,-26.4858214298,2.4577689129,1.4314866,3.595526015,2.8901193,PSR
-25.1758060338,-26.0572911452,2.7424220558,1.4622384,3.6459792122,1.0188266,PSR
-27.7339194705,-28.2271452874,1.5727133184,2.2599218,3.3482287017,-22.996386,PSR
-25.9724206221,-27.2880102486,2.1326426525,1.5788463,4.0791368499,-15.301306,PSR
-25.9723806566,-27.4456318612,1.6995965352,1.4351102,3.9242923983,-9.154165,PSR
-29.5323803999,-28.1718774858,1.5297322559,0.500252,4.044413926,-19.648829,PSR
-29.4596025329,-28.2763903226,1.6386040756,0.50000006,3.9744789428,-30.461397,PSR
-28.6396969216,-27.595797611,0.4694566219,2.2502742,3.6663162661,-20.003803,PSR
-24.4943744486,-27.2410904401,3.0618959947,1.0429977,3.7589317922,-12.526832,PSR
-26.0391391613,-26.8315563578,2.075923395,1.6186786,3.8325548232,-1.4664508,PSR
-29.1290840374,-27.7885172291,1.546383783,2.097068,3.5895316503,4.141704,PSR
-25.7172177318,-27.3037189929,2.8758132551,0.8947812,3.9120578712,-45.446228,PSR
-27.5397836202,-27.5744903187,1.3046218974,2.2175333,4.0985558184,-36.904514,PSR
-25.6571754296,-27.2259189963,2.346694768,0.93357444,3.6729314051,-4.0442286,PSR
-25.6853752413,-27.4186961958,2.6489264101,1.2043102,4.0279798982,-21.66654,PSR
-27.2129433489,-27.4974230917,1.9153987564,1.4143349,4.0405458243,-4.1811147,PSR
-23.1457658564,-26.4561258899,3.0772639516,1.8061832,3.8135743456,2.953674,PSR
-27.2116673498,-27.6173500736,1.6339816477,1.2607629,3.9984057644,-40.439674,PSR
-26.5199602711,-26.116006617,2.5252122299,1.6277373,4.0859184172,0.4783713,PSR
-27.3917234283,-25.6067816211,1.6683804994,0.50631076,3.9668684513,-0.14234923,PSR
-25.8087139235,-27.433553739,2.5381076099,1.2503849,4.1039586648,-54.916325,PSR
-27.5398059868,-27.8756742045,1.753916616,1.1744246,3.5101182935,-58.236443,PSR
-25.8577126453,-27.2974903709,2.6470164766,1.1934514,4.0023525407,-13.986563,PSR
-26.0390707526,-27.30202186,2.1629508919,1.5081998,3.691398271,-62.471165,PSR
